mu,tau,k,mechanism,strength,outcome,rep,method,true_mu,mu_hat,ci_low,ci_high,converged,pet_t1,tau_hat
0.0,0.15,10,step,moderate,logor,2,adaptshrink_ens_calib,0.0,-0.1780279310774572,-1.096836739075271,0.7407808769203561,True,2.1581087097403686,0.0
0.0,0.15,10,step,moderate,logor,2,adaptshrink_petgate,0.0,-0.0388486439737629,-0.7003885927272104,0.6226913047796847,True,2.1581087097403686,0.0
0.0,0.15,10,step,moderate,logor,2,adaptshrink_auto,0.0,-0.1780279310774572,-1.096836739075271,0.7407808769203561,True,2.1581087097403686,0.0
0.0,0.15,10,step,moderate,logor,3,dl_hksj,0.0,0.2630168993967539,-0.4488203711914239,0.9748541699849316,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,reml_hksj,0.0,0.2609845999586617,-0.4517755660465755,0.9737447659638988,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,trim_and_fill,0.0,0.2633394768156391,-0.0127151918076701,0.5393941454389483,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,pet_peese,0.0,1.3264293313060465,0.6053531430143606,2.047505519597732,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,copas,0.0,0.2761807324056466,-0.197542337575169,0.7499038023864624,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,henmi_copas,0.0,0.3775241009910233,-0.2963186788836132,1.05136688086566,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,vevea_hedges,0.0,0.041372221022173,-0.5496144404446418,0.632358882488988,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,p_curve,0.0,0.8434153105660304,0.0446175499150174,1.3667646866071277,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,p_uniform_star,0.0,0.0195610461356405,-0.5657207401650458,0.604842832436327,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,ubcma,0.0,0.3783147954668088,-0.3618372401056279,0.9050614677135528,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,adaptshrink_solo,0.0,1.9322953421216849,-1.978296541457804,5.8428872257011735,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,adaptshrink_ens,0.0,0.3155220539646325,-0.5860596542719501,1.217103762201215,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,adaptshrink_fast,0.0,0.0623262721623468,-1.1802175728873294,1.304870117212023,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,adaptshrink_ens_calib,0.0,0.3155220539646325,-0.9157108523604416,1.5467549602897068,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,3,adaptshrink_petgate,0.0,0.2907005788943891,-0.7045613157101771,1.2859624734989552,True,-2.188321983201697,0.5177807173648472
