mu,tau,k,mechanism,strength,outcome,rep,method,true_mu,mu_hat,ci_low,ci_high,converged,pet_t1,tau_hat
0.0,0.15,10,none,strong,logor,2,reml_hksj,0.0,0.0889644479349308,-0.183082877894962,0.3610117737648236,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,trim_and_fill,0.0,-0.1443094069724933,-0.3197243311774435,0.0311055172324568,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,pet_peese,0.0,-0.9623850050891302,-2.360234679999259,0.4354646698209986,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,copas,0.0,0.0889644625991696,-0.1467411094651364,0.3246700346634756,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,henmi_copas,0.0,0.0889644473972703,-0.1335738558612383,0.311502750655779,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,vevea_hedges,0.0,0.0266030065970571,-0.2298143252425656,0.2992721029480155,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,p_curve,0.0,-0.4614953243687657,,,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,p_uniform_star,0.0,0.0622125874876452,-0.1927360311788545,0.3349731461064092,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,ubcma,0.0,0.1132472427463964,-0.2915957561939576,0.5395233222217126,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,adaptshrink_solo,0.0,-0.7644137370544912,-2.5987831295874377,1.0699556554784553,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,adaptshrink_ens,0.0,-0.1322823256710242,-0.6697389022755698,0.4051742509335212,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,adaptshrink_fast,0.0,0.0375349713359831,-0.5004399045994735,0.5755098472714398,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,adaptshrink_ens_calib,0.0,-0.1322823256710242,-0.8541291404155452,0.5895644890734967,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,adaptshrink_petgate,0.0,-0.0372309282841275,-0.5658361907636053,0.4913743341953501,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,2,adaptshrink_auto,0.0,-0.1322823256710242,-0.8541291404155452,0.5895644890734967,True,2.304477456634842,0.0
0.0,0.15,10,none,strong,logor,3,dl_hksj,0.0,0.0411184695267736,-0.2582798424412748,0.340516781494822,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,reml_hksj,0.0,0.0452014075717338,-0.2507244066146528,0.3411272217581205,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,trim_and_fill,0.0,-0.4100394978349288,-0.5721120713168087,-0.2479669243530488,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,pet_peese,0.0,0.5728134665542017,-0.3015582865189643,1.4471852196273678,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,copas,0.0,0.0520577962972514,-0.1727237919922552,0.2768393845867583,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,henmi_copas,0.0,0.0544651692818824,-0.2123933919032508,0.3213237304670157,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,vevea_hedges,0.0,0.088116149954348,-0.1462115302898337,0.3404039796617165,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,p_curve,0.0,,,,False,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,p_uniform_star,0.0,0.1099178839982142,-0.2288594531841202,0.4486952211805486,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,ubcma,0.0,-0.1016780193368802,-0.4539559751118533,0.2608779716659977,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,adaptshrink_solo,0.0,0.0995976110731836,-1.511130131718334,1.7103253538647012,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,adaptshrink_ens,0.0,-0.149828963567942,-1.1607141486433268,0.8610562215074429,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,adaptshrink_fast,0.0,0.107364411199021,-0.4255004654963658,0.6402292878944079,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,adaptshrink_ens_calib,0.0,-0.149828963567942,-1.5454664842644463,1.2458085571285624,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,adaptshrink_petgate,0.0,0.0024321050080894,-0.5346556494118442,0.539519859428023,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,3,adaptshrink_auto,0.0,-0.149828963567942,-1.5454664842644463,1.2458085571285624,True,-1.0599896949164802,0.1956264137809328
0.0,0.15,10,none,strong,logor,4,dl_hksj,0.0,0.052336522026831,-0.2460864193594829,0.3507594634131449,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,reml_hksj,0.0,0.0520465641853577,-0.2462439409021403,0.3503370692728559,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,trim_and_fill,0.0,-0.4431793195679401,-0.5909413932151064,-0.2954172459207737,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,pet_peese,0.0,-0.696324542504141,-1.7857702609322947,0.3931211759240126,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,copas,0.0,0.047904623112664,-0.1895104616718511,0.2853197078971791,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,henmi_copas,0.0,0.0360823218787384,-0.2415678793057008,0.3137325230631778,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,vevea_hedges,0.0,-0.0250444774045356,-0.2465918371911366,0.1998437484747318,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,p_curve,0.0,-0.9385503949210902,,,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,p_uniform_star,0.0,-0.0211255961511398,-0.2476809140250967,0.5121328135816181,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,ubcma,0.0,-0.0233975790519565,-0.4917851718852933,0.500565102595347,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,adaptshrink_solo,0.0,-0.0498296968377666,-1.7147928655311848,1.6151334718556514,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,adaptshrink_ens,0.0,-0.4373347448815015,-0.8736524562395764,-0.0010170335234265,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,adaptshrink_fast,0.0,-0.0324667943187445,-0.5602745284920175,0.4953409398545285,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,adaptshrink_ens_calib,0.0,-0.4373347448815015,-1.013902276089769,0.1392327863267657,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,adaptshrink_petgate,0.0,-0.0578245711316694,-0.4185911296075446,0.3029419873442057,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,4,adaptshrink_auto,0.0,-0.0578245711316694,-0.4185911296075446,0.3029419873442057,True,1.0761184820850191,0.2462360577081261
0.0,0.15,10,none,strong,logor,5,dl_hksj,0.0,0.3352905195848888,0.0146035272666137,0.6559775119031639,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,reml_hksj,0.0,0.3414168175218174,0.0250920738605116,0.6577415611831232,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,trim_and_fill,0.0,0.1867732411577873,0.0172908511698297,0.3562556311457449,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,pet_peese,0.0,0.5214208677595623,0.2885560350645101,0.7542857004546145,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,copas,0.0,0.3497009835878251,0.1068451964709304,0.5925567707047197,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,henmi_copas,0.0,0.3838998437977156,0.0729519320775533,0.694847755517878,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,vevea_hedges,0.0,0.5652014684817219,0.1371548336727377,0.993248103290706,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,p_curve,0.0,0.9047223197168236,,,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,p_uniform_star,0.0,0.5486138624883226,0.1041246595664163,0.9931030654102287,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,ubcma,0.0,0.1663863704986136,-0.2836340199926795,0.6002292592842937,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,adaptshrink_solo,0.0,0.8838886014087369,0.1317334522577924,1.6360437505596814,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,adaptshrink_ens,0.0,0.2007703125998758,-0.2564370454927147,0.6579776706924664,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,adaptshrink_fast,0.0,0.5348158712533477,0.1194574186715731,0.9501743238351223,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,adaptshrink_ens_calib,0.0,0.2007703125998758,-0.4029199167011886,0.8044605419009404,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,adaptshrink_petgate,0.0,0.2650303330144447,-0.2073654003167268,0.7374260663456162,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,5,adaptshrink_auto,0.0,0.2650303330144447,-0.2073654003167268,0.7374260663456162,True,-2.180558928059879,0.271399395634745
0.0,0.15,10,none,strong,logor,6,dl_hksj,0.0,0.1249732676139233,-0.1888518226932118,0.4387983579210585,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,reml_hksj,0.0,0.126366392433385,-0.1816897743367617,0.4344225592035318,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,trim_and_fill,0.0,-0.1809933890080912,-0.3287160274952597,-0.0332707505209227,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,pet_peese,0.0,0.4038557230625869,-0.5441806478162408,1.3518920939414143,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,copas,0.0,0.1275455904196756,-0.0866388096380611,0.3417299904774122,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,henmi_copas,0.0,0.1274654680300325,-0.1548725288893021,0.4098034649493672,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,vevea_hedges,0.0,0.0921943481987305,-0.1463264184914414,0.32408682642997,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,p_curve,0.0,1.154454340841803,,,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,p_uniform_star,0.0,0.1065277375161508,-0.1525488975425661,0.3656043725748678,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,ubcma,0.0,0.0689239025277688,-0.2502018054558785,0.3923625248192196,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,adaptshrink_solo,0.0,0.1249732676139233,-0.6215653640951635,0.8715118993230102,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,adaptshrink_ens,0.0,0.0196335024733872,-0.7699866020186238,0.8092536069653983,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,adaptshrink_fast,0.0,0.1060699166892576,-0.3218896701335439,0.5340295035120592,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,adaptshrink_ens_calib,0.0,0.0196335024733872,-1.0543763916671045,1.0936433966138792,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,adaptshrink_petgate,0.0,0.1216793412761556,-0.2200127956771355,0.4633714782294468,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,6,adaptshrink_auto,0.0,0.1216793412761556,-0.2200127956771355,0.4633714782294468,True,-0.4286296331921217,0.2590011572573946
0.0,0.15,10,none,strong,logor,7,dl_hksj,0.0,-0.0512359854880818,-0.2694719753361946,0.1670000043600308,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,reml_hksj,0.0,-0.0512359856703038,-0.2694719785913517,0.167000007250744,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,trim_and_fill,0.0,-0.3435119089743653,-0.4823870498124771,-0.2046367681362536,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,pet_peese,0.0,0.0189175335645882,-0.6845396210261465,0.722374688155323,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,copas,0.0,-0.0512359901257204,-0.2403189251477046,0.1378469448962637,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,henmi_copas,0.0,-0.0512359854880818,-0.228811364508678,0.1263393935325142,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,vevea_hedges,0.0,-0.0377186572525578,-0.2333347468222307,0.1669000742632469,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,p_curve,0.0,,,,False,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,p_uniform_star,0.0,-0.0377186555295009,-0.2333347468184379,0.1669000743383149,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,ubcma,0.0,0.0826958763610513,-0.3110785018055473,0.478354483327849,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,adaptshrink_solo,0.0,-0.0512359854880818,-0.2001444671302505,0.0976724961540867,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,adaptshrink_ens,0.0,-0.0138358182140361,-0.9489072654212442,0.921235628993172,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,adaptshrink_fast,0.0,-0.0355675571721738,-0.3436528408877085,0.2725177265433609,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,adaptshrink_ens_calib,0.0,-0.0138358182140361,-1.2777822355560156,1.250110599127943,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,adaptshrink_petgate,0.0,-0.0504978946116192,-0.2893709479185832,0.1883751586953447,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,7,adaptshrink_auto,0.0,-0.0138358182140361,-1.2777822355560156,1.250110599127943,True,-0.2837765070520269,0.0
0.0,0.15,10,none,strong,logor,8,dl_hksj,0.0,0.0884056819283722,-0.2011719541869877,0.3779833180437322,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,reml_hksj,0.0,0.0666860340284151,-0.2037910603639214,0.3371631284207518,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,trim_and_fill,0.0,-0.2887581604351308,-0.4416656519673055,-0.1358506689029561,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,pet_peese,0.0,-0.5579112126965966,-1.2360476169207877,0.1202251915275942,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,copas,0.0,0.0666863302935249,-0.1405819033150265,0.2739545639020764,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,henmi_copas,0.0,0.0666860324566547,-0.1879222971629158,0.3212943620762252,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,vevea_hedges,0.0,0.0111359454229628,-0.2078449089455223,0.247056348698454,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,p_curve,0.0,,,,False,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,p_uniform_star,0.0,0.0456940813576741,-0.1769993502134354,0.7679531003665019,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,ubcma,0.0,-0.1753951043183234,-0.5962628219604174,0.2350808178264347,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,adaptshrink_solo,0.0,-0.3801243746321389,-1.4165518072959875,0.6563030580317099,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,adaptshrink_ens,0.0,-0.2857624596276651,-0.6797783729579828,0.1082534537026526,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,adaptshrink_fast,0.0,0.0036357744196951,-0.5809698237259414,0.5882413725653316,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,adaptshrink_ens_calib,0.0,-0.2857624596276651,-0.7928968110355891,0.2213718917802588,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,adaptshrink_petgate,0.0,-0.1011220069259871,-0.4842765318996563,0.282032518047682,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,8,adaptshrink_auto,0.0,-0.2857624596276651,-0.7928968110355891,0.2213718917802588,True,1.9066586637409544,0.1801024358378294
0.0,0.15,10,none,strong,logor,9,dl_hksj,0.0,0.1149687430831105,-0.2489129303389189,0.47885041650514,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,reml_hksj,0.0,0.1196542723322597,-0.2412645662259627,0.4805731108904822,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,trim_and_fill,0.0,-0.3618252665323631,-0.5136137372742119,-0.2100367957905142,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,pet_peese,0.0,0.4501310584494973,0.1450945682687552,0.7551675486302394,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,copas,0.0,0.1291451245165378,-0.144467303629664,0.4027575526627396,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,henmi_copas,0.0,0.1771960153735457,-0.1814997707952955,0.5358918015423869,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,vevea_hedges,0.0,0.145278533489321,-0.2136433464444357,0.5042004134230776,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,p_curve,0.0,0.5319569123100022,,,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,p_uniform_star,0.0,0.1280477517924063,-0.2314622968935974,0.4875578004784102,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,ubcma,0.0,0.0140324251522042,-0.360435415472361,0.3975775099565419,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,adaptshrink_solo,0.0,0.7105937571164426,-0.669826816563661,2.091014330796546,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,adaptshrink_ens,0.0,0.0004654131362193,-1.1135146502250004,1.1144454764974392,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,adaptshrink_fast,0.0,0.1761624231135907,-0.4916450960436787,0.8439699422708602,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,adaptshrink_ens_calib,0.0,0.0004654131362193,-1.5523865444032088,1.5533173706756476,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,adaptshrink_petgate,0.0,0.0625586910028645,-0.8693372908306076,0.9944546728363368,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,9,adaptshrink_auto,0.0,0.0625586910028645,-0.8693372908306076,0.9944546728363368,True,-1.9178248954801544,0.3327698012711046
0.0,0.15,10,none,strong,logor,10,dl_hksj,0.0,-0.1672554703132217,-0.3966253629893707,0.0621144223629273,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,reml_hksj,0.0,-0.167255470861554,-0.3966253659821008,0.0621144242589928,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,trim_and_fill,0.0,-0.4159261199340967,-0.5643436124097356,-0.2675086274584577,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,pet_peese,0.0,0.8175994804312203,-0.6972576676069284,2.332456628469369,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,copas,0.0,-0.1672554721835832,-0.3659848867682028,0.0314739424010362,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,henmi_copas,0.0,-0.1672554703132217,-0.3551573410794053,0.0206464004529619,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,vevea_hedges,0.0,-0.1610987045977118,-0.362974263823755,0.0455349446661954,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,p_curve,0.0,,,,False,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,p_uniform_star,0.0,-0.1610986985209809,-0.3629742637615276,0.045534944704893,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,ubcma,0.0,-0.2029905234279051,-0.5911097207601776,0.1557327369303055,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,adaptshrink_solo,0.0,0.689222382818597,-0.4460209178752612,1.8244656835124555,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,adaptshrink_ens,0.0,-0.2772784873602423,-1.1328589579002264,0.5783019831797417,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,adaptshrink_fast,0.0,-0.1576933708330011,-0.559500451853594,0.2441137101875917,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,adaptshrink_ens_calib,0.0,-0.2772784873602423,-1.4577605886008047,0.90320361388032,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,adaptshrink_petgate,0.0,-0.239572184381892,-1.094095898444477,0.6149515296806929,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,10,adaptshrink_auto,0.0,-0.2772784873602423,-1.4577605886008047,0.90320361388032,True,-2.769761407959328,0.0
0.0,0.15,10,none,strong,logor,11,dl_hksj,0.0,0.0736223834576227,-0.1478245140963624,0.2950692810116079,True,0.054828310124192,0.0
0.0,0.15,10,none,strong,logor,11,reml_hksj,0.0,0.0736223830685945,-0.1478245172684766,0.2950692834056657,True,0.054828310124192,0.0
