mu,tau,k,mechanism,strength,rep,method,true_mu,mu_hat,ci_low,ci_high,converged
0.0,0.0,40,step,strong,16,adaptshrink_ens_infl,0.0,-0.0160206593851177,-0.12641054386602213,0.09436922509578674,True
0.0,0.0,40,step,strong,17,adaptshrink_ens_infl,0.0,0.0736219132782625,-0.1186770986954281,0.2659209252519531,True
0.0,0.0,40,step,strong,18,adaptshrink_ens_infl,0.0,0.0945863256743189,-0.12872802581386672,0.31790067716250453,True
0.0,0.0,40,step,strong,19,adaptshrink_ens_infl,0.0,0.1203964303832802,-0.055487426279928795,0.2962802870464892,True
0.0,0.0,40,step,strong,20,adaptshrink_ens_infl,0.0,0.0793608658794961,-0.06705195146008087,0.2257736832190731,True
0.0,0.0,40,step,strong,21,adaptshrink_ens_infl,0.0,0.1041788017508568,-0.05507505987691831,0.2634326633786319,True
0.0,0.0,40,step,strong,22,adaptshrink_ens_infl,0.0,-0.0034181330689037,-0.204120524146158,0.1972842580083506,True
0.0,0.0,40,step,strong,23,adaptshrink_ens_infl,0.0,0.1152318587714124,-0.03951380086454481,0.2699775184073696,True
0.0,0.0,40,step,strong,24,adaptshrink_ens_infl,0.0,0.2179484294331067,-0.025550178258058137,0.4614470371242715,True
0.0,0.0,40,step,strong,25,adaptshrink_ens_infl,0.0,0.16268353553074,-0.12827528022682366,0.45364235128830366,True
0.0,0.0,40,step,strong,26,adaptshrink_ens_infl,0.0,-0.0725926580913698,-0.40401223937319874,0.2588269231904592,True
0.0,0.0,40,step,strong,27,adaptshrink_ens_infl,0.0,0.0656043626803615,-0.25975267322230794,0.390961398583031,True
0.0,0.0,40,step,strong,28,adaptshrink_ens_infl,0.0,0.0787431546238457,-0.1226865861867112,0.2801728954344026,True
0.0,0.0,40,step,strong,29,adaptshrink_ens_infl,0.0,0.0812200589688931,-0.45502608276308404,0.6174662007008702,True
0.0,0.0,40,step,strong,30,adaptshrink_ens_infl,0.0,0.0275518757721796,-0.13384585142574928,0.1889496029701085,True
0.0,0.0,40,step,strong,31,adaptshrink_ens_infl,0.0,-0.0037199340894206,-0.2247299626172077,0.21729009443836653,True
0.0,0.0,40,step,strong,32,adaptshrink_ens_infl,0.0,0.1276032749417382,-0.16325793879539793,0.4184644886788743,True
0.0,0.0,40,step,strong,33,adaptshrink_ens_infl,0.0,0.0946868446494789,-0.06007945707147343,0.2494531463704312,True
0.0,0.0,40,step,strong,34,adaptshrink_ens_infl,0.0,0.0775365966398866,-0.17855889072054587,0.3336320840003191,True
0.0,0.0,40,step,strong,35,adaptshrink_ens_infl,0.0,0.1746019594969829,-0.06638379698712671,0.4155877159810925,True
0.0,0.0,40,step,strong,36,adaptshrink_ens_infl,0.0,0.0229978219571977,-0.167605027390803,0.21360067130519841,True
0.0,0.0,40,step,strong,37,adaptshrink_ens_infl,0.0,0.1261167903086921,-0.052394206801589155,0.30462778741897334,True
0.0,0.0,40,step,strong,38,adaptshrink_ens_infl,0.0,0.1183813925633975,-0.11505753430610452,0.3518203194328995,True
0.0,0.0,40,step,strong,39,adaptshrink_ens_infl,0.0,0.0836677997880521,-0.12557900066189537,0.2929146002379996,True
0.0,0.0,40,step,strong,40,adaptshrink_ens_infl,0.0,-0.0735857416173988,-0.2975805208315911,0.15040903759679347,True
0.0,0.0,40,step,strong,41,adaptshrink_ens_infl,0.0,0.1868201105694417,-0.20800765426806705,0.5816478754069505,True
0.0,0.0,40,step,strong,42,adaptshrink_ens_infl,0.0,0.0179304580700324,-0.11202912086242242,0.14789003700248723,True
0.0,0.0,40,step,strong,43,adaptshrink_ens_infl,0.0,0.1483130321244185,-0.35602684813748076,0.6526529123863177,True
0.0,0.0,40,step,strong,44,adaptshrink_ens_infl,0.0,0.0905056815506091,-0.09086654907592952,0.27187791217714774,True
0.0,0.0,40,step,strong,45,adaptshrink_ens_infl,0.0,0.1005475972274519,-0.05422227115420429,0.25531746560910806,True
0.0,0.0,40,step,strong,46,adaptshrink_ens_infl,0.0,-0.0055939295721078,-0.16452705932919576,0.15333920018498015,True
0.0,0.0,40,step,strong,47,adaptshrink_ens_infl,0.0,0.0905503135543029,-0.07632658916539353,0.25742721627399934,True
0.0,0.0,40,step,strong,48,adaptshrink_ens_infl,0.0,0.1920532399016057,-0.0081479876726748,0.3922544674758862,True
0.0,0.0,40,step,strong,49,adaptshrink_ens_infl,0.0,0.1798526834061588,0.013440847852578042,0.34626451895973953,True
0.0,0.0,40,step,strong,50,adaptshrink_ens_infl,0.0,0.1123879108666741,-0.05224844426797445,0.2770242660013227,True
0.0,0.0,40,step,strong,51,adaptshrink_ens_infl,0.0,0.0896690264844569,-0.06282319751229931,0.24216125048121312,True
0.0,0.0,40,step,strong,52,adaptshrink_ens_infl,0.0,0.0866216676731903,-0.19198864846568214,0.36523198381206273,True
0.0,0.0,40,step,strong,53,adaptshrink_ens_infl,0.0,0.1340838404313577,-0.051931464756519746,0.32009914561923514,True
