mu,tau,k,mechanism,strength,outcome,method,n,conv_rate,bias,rmse,raw_cov,raw_width,mciw0,mciw0_test_cov
0.4,0.4,40,copas,moderate,logor,adaptshrink_fast,40,1.0,0.1561,0.214,0.925,1.0262,0.7917,0.9
0.4,0.4,40,copas,moderate,logor,adaptshrink_petgate,40,1.0,0.1562,0.1927,0.775,0.6095,0.6836,1.0
0.4,0.4,40,copas,moderate,logor,adaptshrink_solo,40,1.0,0.1732,0.2568,0.825,0.9862,1.164,0.95
0.4,0.4,40,copas,moderate,logor,copas,40,1.0,0.1857,0.2052,0.45,0.3712,0.6674,0.95
0.4,0.4,40,copas,moderate,logor,dl_hksj,40,1.0,0.188,0.2072,0.575,0.4059,0.6637,0.95
0.4,0.4,40,copas,moderate,logor,henmi_copas,40,1.0,0.1848,0.2064,0.525,0.4127,0.6783,0.95
0.4,0.4,40,copas,moderate,logor,p_curve,40,1.0,0.3587,0.3921,0.375,0.6479,1.016,0.85
0.4,0.4,40,copas,moderate,logor,p_uniform_star,40,1.0,0.1557,0.2179,0.775,0.6034,0.7557,0.9
0.4,0.4,40,copas,moderate,logor,pet_peese,40,1.0,0.0937,0.3136,0.625,0.7454,1.2594,1.0
0.4,0.4,40,copas,moderate,logor,reml_hksj,40,1.0,0.1881,0.2073,0.525,0.4056,0.6676,0.95
0.4,0.4,40,copas,moderate,logor,trim_and_fill,40,1.0,-0.3183,0.3434,0.025,0.1864,1.0943,0.95
0.4,0.4,40,copas,moderate,logor,ubcma,39,0.975,0.1505,0.2109,0.872,0.6905,0.7081,0.895
0.4,0.4,40,copas,moderate,logor,vevea_hedges,40,1.0,0.1531,0.215,0.8,0.5977,0.7683,0.9
0.4,0.4,40,step,moderate,logor,adaptshrink_auto,40,1.0,0.1785,0.2397,0.7,0.728,0.6762,0.9
0.4,0.4,40,step,moderate,logor,adaptshrink_ens,40,1.0,0.0402,0.2536,0.925,1.3708,1.0794,1.0
0.4,0.4,40,step,moderate,logor,adaptshrink_ens_calib,40,1.0,0.0402,0.2536,0.95,1.8906,1.0794,1.0
0.4,0.4,40,step,moderate,logor,adaptshrink_fast,40,1.0,0.102,0.1861,0.975,1.2136,0.543,0.75
0.4,0.4,40,step,moderate,logor,adaptshrink_petgate,40,1.0,0.2017,0.2433,0.65,0.6405,0.6762,0.9
0.4,0.4,40,step,moderate,logor,adaptshrink_solo,40,1.0,0.2429,0.4198,0.625,1.108,2.1202,1.0
0.4,0.4,40,step,moderate,logor,copas,40,1.0,0.2454,0.2617,0.25,0.3705,0.6818,0.8
0.4,0.4,40,step,moderate,logor,dl_hksj,40,1.0,0.2473,0.2636,0.35,0.4084,0.6893,0.8
0.4,0.4,40,step,moderate,logor,henmi_copas,40,1.0,0.2435,0.2603,0.3,0.4122,0.709,0.85
0.4,0.4,40,step,moderate,logor,p_curve,40,1.0,0.3769,0.4087,0.275,0.5316,1.0453,0.75
0.4,0.4,40,step,moderate,logor,p_uniform_star,38,0.95,0.089,0.1747,0.895,0.6475,0.4979,0.75
0.4,0.4,40,step,moderate,logor,pet_peese,40,1.0,0.1419,0.354,0.475,0.7193,1.4767,1.0
0.4,0.4,40,step,moderate,logor,reml_hksj,40,1.0,0.2473,0.2635,0.325,0.4071,0.6884,0.8
0.4,0.4,40,step,moderate,logor,trim_and_fill,40,1.0,-0.3025,0.3567,0.125,0.1852,1.1935,0.95
0.4,0.4,40,step,moderate,logor,ubcma,40,1.0,0.2017,0.2763,0.65,0.6113,1.0605,1.0
0.4,0.4,40,step,moderate,logor,vevea_hedges,40,1.0,0.0954,0.1769,0.9,0.6305,0.5314,0.8
0.8,0.15,10,copas,moderate,logor,adaptshrink_auto,40,1.0,-0.0199,0.1809,1.0,1.5658,0.6046,0.9
0.8,0.15,10,copas,moderate,logor,adaptshrink_ens,40,1.0,-0.107,0.2265,1.0,1.4576,0.8836,1.0
0.8,0.15,10,copas,moderate,logor,adaptshrink_ens_calib,40,1.0,-0.107,0.2265,1.0,1.9673,0.8836,1.0
0.8,0.15,10,copas,moderate,logor,adaptshrink_fast,40,1.0,0.0716,0.2344,1.0,3.1276,0.9912,0.95
0.8,0.15,10,copas,moderate,logor,adaptshrink_petgate,40,1.0,0.0718,0.1679,1.0,0.9109,0.617,0.95
0.8,0.15,10,copas,moderate,logor,adaptshrink_solo,40,1.0,-0.0294,0.4571,0.95,2.5953,2.6494,1.0
0.8,0.15,10,copas,moderate,logor,copas,40,1.0,0.1226,0.179,0.875,0.5242,0.6619,0.95
0.8,0.15,10,copas,moderate,logor,dl_hksj,40,1.0,0.133,0.1857,0.925,0.6934,0.6624,0.95
0.8,0.15,10,copas,moderate,logor,henmi_copas,40,1.0,0.1244,0.1816,0.85,0.5697,0.6615,0.95
0.8,0.15,10,copas,moderate,logor,p_curve,40,1.0,0.1178,0.2178,0.9,0.9809,0.6836,0.85
0.8,0.15,10,copas,moderate,logor,p_uniform_star,32,0.8,0.0147,0.4418,0.875,3.2656,0.991,0.933
0.8,0.15,10,copas,moderate,logor,pet_peese,40,1.0,-0.1297,0.6189,0.9,2.0909,2.9329,1.0
0.8,0.15,10,copas,moderate,logor,reml_hksj,40,1.0,0.1325,0.186,0.925,0.6969,0.6623,0.95
0.8,0.15,10,copas,moderate,logor,trim_and_fill,40,1.0,-0.2468,0.3039,0.35,0.3569,1.1291,0.95
0.8,0.15,10,copas,moderate,logor,ubcma,40,1.0,0.0394,0.2048,0.925,0.839,0.6866,0.85
0.8,0.15,10,copas,moderate,logor,vevea_hedges,38,0.95,0.0961,0.2057,0.868,0.905,0.8002,1.0
0.8,0.15,10,step,moderate,logor,adaptshrink_auto,40,1.0,-0.0685,0.1905,1.0,1.2757,0.743,0.95
0.8,0.15,10,step,moderate,logor,adaptshrink_ens,40,1.0,-0.1117,0.2062,0.95,1.0782,0.743,0.9
0.8,0.15,10,step,moderate,logor,adaptshrink_ens_calib,40,1.0,-0.1117,0.2062,1.0,1.4274,0.743,0.9
0.8,0.15,10,step,moderate,logor,adaptshrink_fast,40,1.0,0.0457,0.1708,1.0,2.3392,0.6442,1.0
0.8,0.15,10,step,moderate,logor,adaptshrink_petgate,40,1.0,0.0758,0.152,0.975,0.7022,0.6335,1.0
0.8,0.15,10,step,moderate,logor,adaptshrink_solo,40,1.0,-0.0292,0.3089,0.975,2.0716,1.1389,0.9
0.8,0.15,10,step,moderate,logor,copas,40,1.0,0.119,0.1713,0.8,0.4493,0.7765,1.0
0.8,0.15,10,step,moderate,logor,dl_hksj,40,1.0,0.1283,0.1755,0.875,0.5585,0.7774,1.0
0.8,0.15,10,step,moderate,logor,henmi_copas,40,1.0,0.1256,0.1741,0.875,0.4609,0.7779,1.0
0.8,0.15,10,step,moderate,logor,p_curve,39,0.975,0.0612,0.1814,0.897,0.786,0.7658,1.0
0.8,0.15,10,step,moderate,logor,p_uniform_star,34,0.85,-0.0043,0.402,0.971,2.6919,1.5524,1.0
0.8,0.15,10,step,moderate,logor,pet_peese,40,1.0,-0.2388,0.5212,0.95,2.0407,1.8041,0.85
0.8,0.15,10,step,moderate,logor,reml_hksj,40,1.0,0.128,0.175,0.875,0.5637,0.7771,1.0
0.8,0.15,10,step,moderate,logor,trim_and_fill,40,1.0,-0.1777,0.2263,0.425,0.3217,0.7654,0.85
0.8,0.15,10,step,moderate,logor,ubcma,40,1.0,0.0741,0.1821,0.975,0.7702,0.6645,1.0
0.8,0.15,10,step,moderate,logor,vevea_hedges,38,0.95,0.0454,0.1579,0.947,0.7427,0.5734,0.95
0.8,0.15,40,copas,moderate,logor,adaptshrink_auto,40,1.0,-0.0287,0.1353,0.975,1.0318,0.6051,1.0
0.8,0.15,40,copas,moderate,logor,adaptshrink_ens,40,1.0,-0.0832,0.193,0.8,0.8732,0.7577,0.95
0.8,0.15,40,copas,moderate,logor,adaptshrink_ens_calib,40,1.0,-0.0832,0.193,0.925,1.1839,0.7577,0.95
0.8,0.15,40,copas,moderate,logor,adaptshrink_fast,40,1.0,0.0837,0.1121,0.975,0.8391,0.4175,1.0
0.8,0.15,40,copas,moderate,logor,adaptshrink_petgate,40,1.0,0.0501,0.1132,0.875,0.4542,0.4324,1.0
0.8,0.15,40,copas,moderate,logor,adaptshrink_solo,40,1.0,-0.0215,0.2212,0.85,0.9808,0.8498,0.9
0.8,0.15,40,copas,moderate,logor,copas,40,1.0,0.1177,0.1302,0.675,0.2707,0.427,1.0
0.8,0.15,40,copas,moderate,logor,dl_hksj,40,1.0,0.1213,0.1334,0.75,0.2904,0.4501,1.0
0.8,0.15,40,copas,moderate,logor,henmi_copas,40,1.0,0.116,0.1278,0.725,0.278,0.4349,1.0
0.8,0.15,40,copas,moderate,logor,p_curve,40,1.0,0.127,0.1507,0.7,0.3602,0.4238,0.75
0.8,0.15,40,copas,moderate,logor,p_uniform_star,37,0.925,0.093,0.1164,0.865,0.7865,0.4561,1.0
0.8,0.15,40,copas,moderate,logor,pet_peese,40,1.0,-0.0902,0.3057,0.875,0.7368,1.1183,0.95
0.8,0.15,40,copas,moderate,logor,reml_hksj,40,1.0,0.1214,0.1335,0.75,0.2926,0.4562,1.0
0.8,0.15,40,copas,moderate,logor,trim_and_fill,40,1.0,-0.2492,0.269,0.025,0.1848,0.7986,0.9
0.8,0.15,40,copas,moderate,logor,ubcma,40,1.0,0.0513,0.1179,0.925,0.4304,0.3724,0.9
0.8,0.15,40,copas,moderate,logor,vevea_hedges,40,1.0,0.083,0.1141,0.825,0.3945,0.4039,0.95
0.8,0.15,40,step,moderate,logor,adaptshrink_auto,40,1.0,-0.0016,0.1333,0.95,0.9153,0.3867,0.85
0.8,0.15,40,step,moderate,logor,adaptshrink_ens,40,1.0,-0.0233,0.131,0.9,0.8129,0.3352,0.7
0.8,0.15,40,step,moderate,logor,adaptshrink_ens_calib,40,1.0,-0.0233,0.131,1.0,1.1033,0.3352,0.7
0.8,0.15,40,step,moderate,logor,adaptshrink_fast,40,1.0,0.0749,0.1136,0.95,0.608,0.3877,1.0
0.8,0.15,40,step,moderate,logor,adaptshrink_petgate,40,1.0,0.0695,0.1248,0.775,0.4224,0.4394,0.95
0.8,0.15,40,step,moderate,logor,adaptshrink_solo,40,1.0,-0.027,0.2488,0.7,0.7927,0.4815,0.65
0.8,0.15,40,step,moderate,logor,copas,40,1.0,0.1304,0.1403,0.325,0.2234,0.4375,1.0
0.8,0.15,40,step,moderate,logor,dl_hksj,40,1.0,0.1326,0.1423,0.325,0.235,0.4508,1.0
0.8,0.15,40,step,moderate,logor,henmi_copas,40,1.0,0.1293,0.1395,0.375,0.2252,0.4508,1.0
0.8,0.15,40,step,moderate,logor,p_curve,40,1.0,0.1031,0.1375,0.625,0.3173,0.4629,1.0
0.8,0.15,40,step,moderate,logor,p_uniform_star,39,0.975,0.0842,0.1188,0.718,0.4722,0.401,1.0
0.8,0.15,40,step,moderate,logor,pet_peese,40,1.0,-0.0514,0.2625,0.9,0.5464,0.386,0.6
0.8,0.15,40,step,moderate,logor,reml_hksj,40,1.0,0.1324,0.1422,0.325,0.2361,0.4507,1.0
0.8,0.15,40,step,moderate,logor,trim_and_fill,40,1.0,-0.2017,0.2141,0.05,0.1595,0.5648,0.8
0.8,0.15,40,step,moderate,logor,ubcma,40,1.0,0.0487,0.1042,0.9,0.3728,0.4258,0.95
0.8,0.15,40,step,moderate,logor,vevea_hedges,40,1.0,0.0749,0.1158,0.775,0.3427,0.3968,1.0
0.8,0.4,10,copas,moderate,logor,adaptshrink_auto,40,1.0,-0.0062,0.2391,0.95,1.5345,0.7096,0.75
0.8,0.4,10,copas,moderate,logor,adaptshrink_ens,40,1.0,-0.1312,0.3284,0.95,1.7483,0.9297,0.85
0.8,0.4,10,copas,moderate,logor,adaptshrink_ens_calib,40,1.0,-0.1312,0.3284,0.975,2.388,0.9297,0.85
0.8,0.4,10,copas,moderate,logor,adaptshrink_fast,40,1.0,0.0468,0.3165,0.975,2.8982,1.081,0.9
0.8,0.4,10,copas,moderate,logor,adaptshrink_petgate,40,1.0,0.0597,0.219,0.925,1.0725,0.6278,0.8
0.8,0.4,10,copas,moderate,logor,adaptshrink_solo,40,1.0,0.0225,0.5033,0.95,3.4677,1.8953,0.85
0.8,0.4,10,copas,moderate,logor,copas,40,1.0,0.1215,0.2121,0.825,0.6063,0.707,0.85
0.8,0.4,10,copas,moderate,logor,dl_hksj,40,1.0,0.1304,0.2171,0.95,0.8189,0.6727,0.85
0.8,0.4,10,copas,moderate,logor,henmi_copas,40,1.0,0.1294,0.2119,0.875,0.734,0.6988,0.85
0.8,0.4,10,copas,moderate,logor,p_curve,38,0.95,0.18,0.3066,0.737,0.9527,1.032,0.95
0.8,0.4,10,copas,moderate,logor,p_uniform_star,38,0.95,0.0196,0.4215,0.816,2.361,1.1362,0.947
0.8,0.4,10,copas,moderate,logor,pet_peese,40,1.0,-0.0815,0.6739,0.75,1.8093,1.8959,0.7
0.8,0.4,10,copas,moderate,logor,reml_hksj,40,1.0,0.1308,0.2183,0.95,0.8201,0.6803,0.85
0.8,0.4,10,copas,moderate,logor,trim_and_fill,40,1.0,-0.3384,0.4288,0.3,0.3552,1.3291,0.9
0.8,0.4,10,copas,moderate,logor,ubcma,40,1.0,0.0578,0.2582,0.925,0.909,0.9164,0.95
0.8,0.4,10,copas,moderate,logor,vevea_hedges,38,0.95,0.0566,0.2967,0.895,1.0029,1.1154,1.0
0.8,0.4,10,step,moderate,logor,adaptshrink_auto,40,1.0,-0.0111,0.236,1.0,1.3068,0.6313,0.7
0.8,0.4,10,step,moderate,logor,adaptshrink_ens,40,1.0,-0.1727,0.3449,0.875,1.4561,1.2058,0.9
0.8,0.4,10,step,moderate,logor,adaptshrink_ens_calib,40,1.0,-0.1727,0.3449,0.95,1.9663,1.2058,0.9
0.8,0.4,10,step,moderate,logor,adaptshrink_fast,40,1.0,-0.0018,0.2663,1.0,2.8922,0.5638,0.6
0.8,0.4,10,step,moderate,logor,adaptshrink_petgate,40,1.0,0.0575,0.2072,0.95,0.9937,0.5232,0.7
0.8,0.4,10,step,moderate,logor,adaptshrink_solo,40,1.0,-0.0056,0.4226,0.975,3.358,1.0314,0.85
0.8,0.4,10,step,moderate,logor,copas,40,1.0,0.1275,0.2089,0.8,0.5709,0.6243,0.75
0.8,0.4,10,step,moderate,logor,dl_hksj,40,1.0,0.1387,0.2168,0.925,0.7675,0.648,0.75
0.8,0.4,10,step,moderate,logor,henmi_copas,40,1.0,0.1281,0.2128,0.875,0.6979,0.6139,0.75
0.8,0.4,10,step,moderate,logor,p_curve,40,1.0,0.1636,0.2433,0.85,0.8048,0.9406,0.9
0.8,0.4,10,step,moderate,logor,p_uniform_star,38,0.95,-0.0105,0.3085,0.842,1.4696,0.7278,0.611
0.8,0.4,10,step,moderate,logor,pet_peese,40,1.0,-0.2303,0.6462,0.875,1.9623,2.1368,0.95
0.8,0.4,10,step,moderate,logor,reml_hksj,40,1.0,0.1383,0.2164,0.925,0.7645,0.6478,0.75
0.8,0.4,10,step,moderate,logor,trim_and_fill,40,1.0,-0.3292,0.4104,0.2,0.335,1.567,1.0
0.8,0.4,10,step,moderate,logor,ubcma,40,1.0,0.1184,0.278,0.95,0.8697,0.7445,0.8
0.8,0.4,10,step,moderate,logor,vevea_hedges,37,0.925,0.0007,0.2726,0.865,1.1079,0.6035,0.579
0.8,0.4,40,copas,moderate,logor,adaptshrink_auto,40,1.0,0.0778,0.1727,0.9,0.674,0.5049,0.8
0.8,0.4,40,copas,moderate,logor,adaptshrink_ens,40,1.0,-0.0683,0.2514,0.75,1.1524,0.9422,0.9
0.8,0.4,40,copas,moderate,logor,adaptshrink_ens_calib,40,1.0,-0.0683,0.2514,0.925,1.5711,0.9422,0.9
0.8,0.4,40,copas,moderate,logor,adaptshrink_fast,40,1.0,0.1011,0.1833,0.975,1.002,0.6638,0.95
0.8,0.4,40,copas,moderate,logor,adaptshrink_petgate,40,1.0,0.0918,0.1687,0.875,0.5857,0.5049,0.8
0.8,0.4,40,copas,moderate,logor,adaptshrink_solo,40,1.0,0.0224,0.2809,0.85,1.2703,1.1489,0.95
0.8,0.4,40,copas,moderate,logor,copas,40,1.0,0.166,0.1853,0.625,0.384,0.5351,0.85
0.8,0.4,40,copas,moderate,logor,dl_hksj,40,1.0,0.1698,0.189,0.7,0.4199,0.5478,0.9
0.8,0.4,40,copas,moderate,logor,henmi_copas,40,1.0,0.1533,0.1749,0.775,0.4258,0.5017,0.85
0.8,0.4,40,copas,moderate,logor,p_curve,40,1.0,0.2754,0.305,0.325,0.418,0.8725,0.9
0.8,0.4,40,copas,moderate,logor,p_uniform_star,40,1.0,0.1085,0.1942,0.825,0.6371,0.6713,1.0
0.8,0.4,40,copas,moderate,logor,pet_peese,40,1.0,-0.0861,0.377,0.75,0.7005,1.5976,0.95
0.8,0.4,40,copas,moderate,logor,reml_hksj,40,1.0,0.1698,0.1892,0.675,0.4191,0.5501,0.9
0.8,0.4,40,copas,moderate,logor,trim_and_fill,40,1.0,-0.3882,0.4182,0.05,0.1893,1.1378,0.8
0.8,0.4,40,copas,moderate,logor,ubcma,40,1.0,0.1008,0.1602,0.9,0.6253,0.5163,0.9
0.8,0.4,40,copas,moderate,logor,vevea_hedges,40,1.0,0.1003,0.1852,0.9,0.6258,0.6914,0.95
0.8,0.4,40,step,moderate,logor,adaptshrink_auto,40,1.0,0.0709,0.1472,0.875,0.6296,0.6147,1.0
0.8,0.4,40,step,moderate,logor,adaptshrink_ens,40,1.0,-0.0571,0.202,0.85,0.9757,0.7152,0.95
0.8,0.4,40,step,moderate,logor,adaptshrink_ens_calib,40,1.0,-0.0571,0.202,0.975,1.3358,0.7152,0.95
0.8,0.4,40,step,moderate,logor,adaptshrink_fast,40,1.0,0.0472,0.1665,0.975,1.0239,0.6414,1.0
0.8,0.4,40,step,moderate,logor,adaptshrink_petgate,40,1.0,0.0834,0.1477,0.85,0.526,0.6121,1.0
0.8,0.4,40,step,moderate,logor,adaptshrink_solo,40,1.0,-0.0483,0.2892,0.85,1.1274,1.2443,1.0
0.8,0.4,40,step,moderate,logor,copas,40,1.0,0.1856,0.204,0.4,0.3199,0.7202,1.0
0.8,0.4,40,step,moderate,logor,dl_hksj,40,1.0,0.1887,0.2073,0.45,0.342,0.7279,1.0
0.8,0.4,40,step,moderate,logor,henmi_copas,40,1.0,0.1722,0.1905,0.525,0.3478,0.6326,1.0
0.8,0.4,40,step,moderate,logor,p_curve,40,1.0,0.2156,0.2422,0.45,0.3684,0.7478,0.95
0.8,0.4,40,step,moderate,logor,p_uniform_star,40,1.0,0.047,0.1811,0.85,0.6076,0.7306,1.0
0.8,0.4,40,step,moderate,logor,pet_peese,40,1.0,-0.1241,0.3636,0.675,0.6575,1.4723,1.0
0.8,0.4,40,step,moderate,logor,reml_hksj,40,1.0,0.1888,0.2073,0.45,0.342,0.7281,1.0
0.8,0.4,40,step,moderate,logor,trim_and_fill,40,1.0,-0.2944,0.3203,0.025,0.1702,1.0007,0.9
0.8,0.4,40,step,moderate,logor,ubcma,40,1.0,0.1101,0.1813,0.825,0.5239,0.734,0.95
0.8,0.4,40,step,moderate,logor,vevea_hedges,40,1.0,0.0352,0.1758,0.85,0.6092,0.6805,1.0
