mechanism,strength,rep,method,true_mu,mu_hat,ci_low,ci_high,converged
smooth,moderate,5,adaptshrink,0.2,0.2113044095035734,0.01174969264661585,0.41085912636053096,True
smooth,moderate,6,reml_hksj,0.2,0.3348897982155735,0.22609103768994673,0.4436885587412003,True
smooth,moderate,6,trim_and_fill,0.2,0.29617573558994303,0.25786547743742366,0.3344859937424624,True
smooth,moderate,6,pet_peese,0.2,0.4792145271771223,0.41341958446338267,0.545009469890862,True
smooth,moderate,6,copas,0.2,0.3359763898294113,0.23917406515480044,0.43277871450402217,True
smooth,moderate,6,ubcma,0.2,0.2781825818605707,0.17198348756146564,0.38156002791312493,True
smooth,moderate,6,adaptshrink,0.2,0.29605116772212403,0.18285908738153814,0.40924324806270995,True
smooth,moderate,7,reml_hksj,0.2,0.2929009897172437,0.22312552032437855,0.3626764591101089,True
smooth,moderate,7,trim_and_fill,0.2,0.10956468044058078,0.07535181479511528,0.14377754608604626,True
smooth,moderate,7,pet_peese,0.2,0.24043198428436316,0.17998785487026317,0.3008761136984631,True
smooth,moderate,7,copas,0.2,0.29207215852772295,0.227672443611552,0.35647187344389386,True
smooth,moderate,7,ubcma,0.2,0.287250263102208,0.20581099252129842,0.36262998065332896,True
smooth,moderate,7,adaptshrink,0.2,0.24395660186317394,0.06435892808084959,0.4235542756454983,True
smooth,moderate,8,reml_hksj,0.2,0.29198620474149667,0.2177630848900821,0.3662093245929112,True
smooth,moderate,8,trim_and_fill,0.2,0.14804498899979193,0.11554984824440154,0.18054012975518233,True
smooth,moderate,8,pet_peese,0.2,0.2467678058905374,0.18980449138917474,0.3037311203919001,True
smooth,moderate,8,copas,0.2,0.2906709278542407,0.22442769897288906,0.35691415673559235,True
smooth,moderate,8,ubcma,0.2,0.24090213822702652,0.13919842018772383,0.33384336099002476,True
smooth,moderate,8,adaptshrink,0.2,0.23862845403889274,0.09259708547593884,0.3846598226018466,True
smooth,moderate,9,reml_hksj,0.2,0.31749438550235276,0.23703611612132486,0.39795265488338066,True
smooth,moderate,9,trim_and_fill,0.2,0.16078887087470273,0.12541510791961152,0.19616263382979393,True
smooth,moderate,9,pet_peese,0.2,0.3132892308315208,0.2489252265947725,0.37765323506826914,True
smooth,moderate,9,copas,0.2,0.31726629378937155,0.2503691789354854,0.3841634086432577,True
smooth,moderate,9,ubcma,0.2,0.3540706396524128,0.2223116086153774,0.4871828556476317,True
smooth,moderate,9,adaptshrink,0.2,0.3133603277549019,0.12447062970952144,0.5022500258002824,True
smooth,moderate,10,reml_hksj,0.2,0.22004059004064122,0.14765153294986866,0.2924296471314138,True
smooth,moderate,10,trim_and_fill,0.2,0.05890850072888374,0.019491543138420553,0.09832545831934693,True
smooth,moderate,10,pet_peese,0.2,0.020731954732210185,-0.13355835893813806,0.1750222684025584,True
smooth,moderate,10,copas,0.2,0.21873017331735,0.1532395846414808,0.2842207619932192,True
smooth,moderate,10,ubcma,0.2,0.15990195539814128,0.05768489885534574,0.2550546018494675,True
smooth,moderate,10,adaptshrink,0.2,0.06000596449769439,-0.05617951294931437,0.17619144194470315,True
smooth,moderate,11,reml_hksj,0.2,0.35850205451775924,0.3059188657924249,0.4110852432430936,True
smooth,moderate,11,trim_and_fill,0.2,0.3324534831800842,0.2896537648407007,0.3752532015194677,True
smooth,moderate,11,pet_peese,0.2,0.39906105723171587,0.3347408402325981,0.46338127423083364,True
smooth,moderate,11,copas,0.2,0.3585020525374352,0.31156279778693435,0.4054413072879361,True
smooth,moderate,11,ubcma,0.2,0.3131476636135994,0.20471629536139735,0.4235085196804807,True
smooth,moderate,11,adaptshrink,0.2,0.3350053716647817,0.22020876484231486,0.44980197848724857,True
smooth,moderate,12,reml_hksj,0.2,0.26433437715980973,0.203467499614743,0.3252012547048765,True
smooth,moderate,12,trim_and_fill,0.2,0.1096517733695495,0.07591856977517311,0.14338497696392588,True
smooth,moderate,12,pet_peese,0.2,0.24123633111668313,0.17601050860903003,0.30646215362433626,True
smooth,moderate,12,copas,0.2,0.26394960487103514,0.2083798360833627,0.3195193736587076,True
smooth,moderate,12,ubcma,0.2,0.175974553845008,0.09630499229025466,0.25641148647768813,True
smooth,moderate,12,adaptshrink,0.2,0.17400640010003274,-0.0359764548154545,0.38398925501551995,True
smooth,moderate,13,reml_hksj,0.2,0.29390995541176634,0.23735058888165975,0.35046932194187297,True
smooth,moderate,13,trim_and_fill,0.2,0.16055429722704892,0.1289454271808267,0.19216316727327115,True
smooth,moderate,13,pet_peese,0.2,0.291643801649863,0.23733523884498287,0.3459523644547431,True
smooth,moderate,13,copas,0.2,0.2940259095933382,0.24517048101581077,0.34288133817086563,True
smooth,moderate,13,ubcma,0.2,0.29443965414969825,0.22071631543158143,0.3720880182566605,True
smooth,moderate,13,adaptshrink,0.2,0.2888565042226521,0.15557179463793072,0.42214121380737346,True
smooth,moderate,14,reml_hksj,0.2,0.2745365733512613,0.22052518422619716,0.32854796247632545,True
smooth,moderate,14,trim_and_fill,0.2,0.20251722793655938,0.1673771401521043,0.23765731572101445,True
smooth,moderate,14,pet_peese,0.2,0.2692477384669576,0.21551221806242843,0.32298325887148677,True
smooth,moderate,14,copas,0.2,0.27491319420303106,0.2271416108803765,0.32268477752568564,True
smooth,moderate,14,ubcma,0.2,0.2548085849625068,0.17865355063542948,0.31580081879318367,True
smooth,moderate,14,adaptshrink,0.2,0.25385981640535343,0.12792083314671765,0.3797987996639892,True
smooth,moderate,15,reml_hksj,0.2,0.30992588078738603,0.23943878639343197,0.3804129751813401,True
smooth,moderate,15,trim_and_fill,0.2,0.14506275642848443,0.1174246977868927,0.17270081507007617,True
smooth,moderate,15,pet_peese,0.2,0.3765225003907302,0.3287501985087769,0.4242948022726835,True
smooth,moderate,15,copas,0.2,0.3106646303187383,0.24469282607752435,0.37663643455995227,True
smooth,moderate,15,ubcma,0.2,0.2674829627367721,0.14431615584590707,0.3851979006394763,True
smooth,moderate,15,adaptshrink,0.2,0.2691211317346749,-0.0728128025748816,0.6110550660442313,True
smooth,moderate,16,reml_hksj,0.2,0.3226481218932954,0.24484581592198243,0.4004504278646084,True
smooth,moderate,16,trim_and_fill,0.2,0.1926845468286032,0.1588088359263874,0.226560257730819,True
smooth,moderate,16,pet_peese,0.2,0.345191722417973,0.2875780324384222,0.4028054123975238,True
smooth,moderate,16,copas,0.2,0.3233499149570232,0.2553562046855876,0.3913436252284588,True
smooth,moderate,16,ubcma,0.2,0.31997931820171793,0.1782317930649671,0.4498049071458722,True
smooth,moderate,16,adaptshrink,0.2,0.3297017944320952,0.13319934946762493,0.5262042393965655,True
smooth,moderate,17,reml_hksj,0.2,0.2317715593088758,0.15203499405871074,0.31150812455904087,True
smooth,moderate,17,trim_and_fill,0.2,0.07013028585811605,0.03307631579162924,0.10718425592460286,True
smooth,moderate,17,pet_peese,0.2,0.12082984150414715,-0.005253470330824697,0.246913153339119,True
smooth,moderate,17,copas,0.2,0.2306555546014661,0.15958430707783797,0.3017268021250943,True
smooth,moderate,17,ubcma,0.2,0.16384326465364843,0.06595773799076671,0.26196644965137167,True
smooth,moderate,17,adaptshrink,0.2,0.11169247325040038,-0.08771208112698928,0.31109702762779,True
smooth,moderate,18,reml_hksj,0.2,0.2978566018606094,0.21608724257586973,0.3796259611453491,True
smooth,moderate,18,trim_and_fill,0.2,0.12586869966614153,0.09046659650358131,0.16127080282870176,True
smooth,moderate,18,pet_peese,0.2,0.22329086351037175,0.1596393707144229,0.2869423563063206,True
smooth,moderate,18,copas,0.2,0.29608676285709545,0.22519317250516221,0.36698035320902866,True
smooth,moderate,18,ubcma,0.2,0.15767723974284745,0.08297612952461669,0.23534019344666568,True
smooth,moderate,18,adaptshrink,0.2,0.15045172438773977,-0.0029326438733091598,0.3038360926487887,True
smooth,moderate,19,reml_hksj,0.2,0.2842644232709332,0.21106538654258583,0.3574634599992806,True
smooth,moderate,19,trim_and_fill,0.2,0.17019844194341788,0.13267381418566204,0.2077230697011737,True
smooth,moderate,19,pet_peese,0.2,0.32092446964184135,0.24939574314837348,0.3924531961353092,True
smooth,moderate,19,copas,0.2,0.2846675302469622,0.21720777437089034,0.352127286123034,True
smooth,moderate,19,ubcma,0.2,0.27083252625643145,0.17497823722976658,0.35654533354658113,True
smooth,moderate,19,adaptshrink,0.2,0.275032407874866,0.048146686345583056,0.5019181294041489,True
smooth,moderate,20,reml_hksj,0.2,0.28724821934964356,0.19377360261702908,0.38072283608225804,True
smooth,moderate,20,trim_and_fill,0.2,0.061911359323098575,0.02180076631249924,0.1020219523336979,True
smooth,moderate,20,pet_peese,0.2,0.06402995025142182,-0.05840115982437587,0.18646106032721949,True
smooth,moderate,20,copas,0.2,0.28636293632745546,0.20048422282871217,0.3722416498261988,True
smooth,moderate,20,ubcma,0.2,0.11029642448355799,0.0241742668479641,0.20017527383717126,True
smooth,moderate,20,adaptshrink,0.2,0.0661725507738931,-0.03106724699607094,0.16341234854385714,True
smooth,moderate,21,reml_hksj,0.2,0.18150449834630214,0.12037844027254899,0.2426305564200553,True
smooth,moderate,21,trim_and_fill,0.2,0.07262305915414007,0.029324560425449883,0.11592155788283025,True
smooth,moderate,21,pet_peese,0.2,0.16357898893510422,0.08799456868323623,0.2391634091869722,True
smooth,moderate,21,copas,0.2,0.18150447829737584,0.124967576064465,0.23804138053028667,True
smooth,moderate,21,ubcma,0.2,0.05952000903724814,-0.05763077793568201,0.17357212776442596,True
smooth,moderate,21,adaptshrink,0.2,0.07498540375874231,-0.043523578284369965,0.19349438580185457,True
smooth,moderate,22,reml_hksj,0.2,0.3097721163393687,0.23999363688276765,0.3795505957959697,True
smooth,moderate,22,trim_and_fill,0.2,0.15219443089062915,0.12345350414341197,0.18093535763784632,True
smooth,moderate,22,pet_peese,0.2,0.33777442118867246,0.2876176122074743,0.38793123016987063,True
smooth,moderate,22,copas,0.2,0.31002648250736176,0.2454845270556788,0.3745684379590447,True
smooth,moderate,22,ubcma,0.2,0.29469067728070053,0.15992640088570356,0.41737812723946643,True
smooth,moderate,22,adaptshrink,0.2,0.3097367726385936,0.07211369873786677,0.5473598465393205,True
smooth,moderate,23,reml_hksj,0.2,0.2839715279666053,0.20844738054869927,0.3594956753845113,True
smooth,moderate,23,trim_and_fill,0.2,0.14371110340633195,0.10862881760038548,0.17879338921227841,True
smooth,moderate,23,pet_peese,0.2,0.246661125502875,0.1849901636213831,0.3083320873843669,True
smooth,moderate,23,copas,0.2,0.28329006563968795,0.21470793861844906,0.35187219266092684,True
smooth,moderate,23,ubcma,0.2,0.172274927927405,0.013576967197467883,0.36725467002176315,True
smooth,moderate,23,adaptshrink,0.2,0.16039553900345582,-0.006715392385255509,0.3275064703921672,True
smooth,moderate,24,reml_hksj,0.2,0.22382069065930926,0.1575977910408347,0.2900435902777838,True
smooth,moderate,24,trim_and_fill,0.2,0.0772489223805883,0.04692477334564264,0.10757307141553395,True
smooth,moderate,24,pet_peese,0.2,0.24837727216533725,0.19263381005947153,0.30412073427120295,True
smooth,moderate,24,copas,0.2,0.22424141448786578,0.16299013058194364,0.28549269839378794,True
smooth,moderate,24,ubcma,0.2,0.16315759579135108,0.02135832106775193,0.2572166376837074,True
smooth,moderate,24,adaptshrink,0.2,0.16180970379648005,-0.12846244104436647,0.4520818486373266,True
smooth,moderate,25,reml_hksj,0.2,0.2750391630066582,0.19020961058738206,0.35986871542593435,True
smooth,moderate,25,trim_and_fill,0.2,0.013610069427892838,-0.019132874250438695,0.046353013106224375,True
smooth,moderate,25,pet_peese,0.2,0.2065346923801433,0.14771580580821997,0.2653535789520666,True
smooth,moderate,25,copas,0.2,0.2746056011629845,0.19625248206090984,0.35295872026505914,True
smooth,moderate,25,ubcma,0.2,0.1743965101682091,-0.003608090131395653,0.3673422384373979,True
smooth,moderate,25,adaptshrink,0.2,0.19008886242812684,-0.03882337477914802,0.41900109963540166,True
smooth,moderate,26,reml_hksj,0.2,0.28543984188092514,0.2419682635682946,0.3289114201935557,True
smooth,moderate,26,trim_and_fill,0.2,0.2136081909088189,0.18150299841735018,0.24571338340028764,True
smooth,moderate,26,pet_peese,0.2,0.2883354274276724,0.2343650332130731,0.34230582164227163,True
smooth,moderate,26,copas,0.2,0.2855758653774135,0.24580127993392262,0.3253504508209043,True
smooth,moderate,26,ubcma,0.2,0.24840938579119276,0.175581763759919,0.31877495163479663,True
smooth,moderate,26,adaptshrink,0.2,0.2448695275367139,0.1027667999642877,0.38697225510914013,True
smooth,moderate,27,reml_hksj,0.2,0.29300279084056163,0.21888367414108867,0.3671219075400346,True
smooth,moderate,27,trim_and_fill,0.2,0.16176913177784358,0.12908136361987077,0.19445689993581639,True
smooth,moderate,27,pet_peese,0.2,0.25294075264755245,0.19815273362969263,0.30772877166541224,True
smooth,moderate,27,copas,0.2,0.29221150515347377,0.23157512372229122,0.3528478865846563,True
smooth,moderate,27,ubcma,0.2,0.2351297718386503,0.13452150729203333,0.32608893845486114,True
smooth,moderate,27,adaptshrink,0.2,0.23728870926244336,0.08258497634024278,0.3919924421846439,True
smooth,moderate,28,reml_hksj,0.2,0.3037897854808797,0.2272204672116836,0.3803591037500758,True
smooth,moderate,28,trim_and_fill,0.2,0.14298441453688568,0.11316986612399173,0.17279896294977962,True
smooth,moderate,28,pet_peese,0.2,0.3120493275241873,0.2598392858041565,0.3642593692442181,True
smooth,moderate,28,copas,0.2,0.30398600550810545,0.23449936687682627,0.37347264413938464,True
smooth,moderate,28,ubcma,0.2,0.271713431343847,0.13789626922554585,0.4047194267283377,True
smooth,moderate,28,adaptshrink,0.2,0.28536513257597557,0.05339500221562954,0.5173352629363216,True
smooth,moderate,29,reml_hksj,0.2,0.27116216698470874,0.19446541211857069,0.34785892185084677,True
smooth,moderate,29,trim_and_fill,0.2,0.1723187257899149,0.1337416976067084,0.21089575397312138,True
smooth,moderate,29,pet_peese,0.2,0.24455873336899062,0.1802079936991562,0.30890947303882504,True
smooth,moderate,29,copas,0.2,0.2695973293018029,0.20732935411113132,0.3318653044924745,True
smooth,moderate,29,ubcma,0.2,0.179368603591667,0.03518387889828074,0.2764154534915044,True
smooth,moderate,29,adaptshrink,0.2,0.17794769338031904,0.06900737958842523,0.28688800717221286,True
smooth,moderate,30,reml_hksj,0.2,0.29526036400875383,0.2120900539095188,0.37843067410798886,True
smooth,moderate,30,trim_and_fill,0.2,0.17443607252406007,0.13464147067725452,0.21423067437086563,True
smooth,moderate,30,pet_peese,0.2,0.2394736798310809,0.17837229685803505,0.3005750628041267,True
smooth,moderate,30,copas,0.2,0.2938690118750764,0.2187434727486072,0.36899455100154566,True
smooth,moderate,30,ubcma,0.2,0.14563291959301117,0.04867497488762082,0.2352397269437892,True
smooth,moderate,30,adaptshrink,0.2,0.17552275767867098,0.06345813520371327,0.2875873801536287,True
smooth,moderate,31,reml_hksj,0.2,0.34170577452585976,0.2658896654087623,0.4175218836429572,True
smooth,moderate,31,trim_and_fill,0.2,0.21228489784612833,0.17555820286105922,0.24901159283119745,True
smooth,moderate,31,pet_peese,0.2,0.3326904653255202,0.2686484280466176,0.39673250260442283,True
smooth,moderate,31,copas,0.2,0.34141629577932153,0.2726101197212687,0.41022247183737437,True
smooth,moderate,31,ubcma,0.2,0.2866886429846642,0.21281429124987605,0.3592807574506829,True
smooth,moderate,31,adaptshrink,0.2,0.2881967127512505,0.10003933808309037,0.47635408741941054,True
smooth,moderate,32,reml_hksj,0.2,0.2581872765673796,0.18335447489601325,0.33302007823874596,True
smooth,moderate,32,trim_and_fill,0.2,0.07687801191046587,0.04608705572614511,0.10766896809478663,True
smooth,moderate,32,pet_peese,0.2,0.19397461037382407,0.1334309109871303,0.2545183097605178,True
smooth,moderate,32,copas,0.2,0.25709098570746125,0.19410798980820065,0.32007398160672185,True
smooth,moderate,32,ubcma,0.2,0.20788596572930743,0.1147486792576062,0.2857004192196484,True
smooth,moderate,32,adaptshrink,0.2,0.1928786520963692,0.04056613550465549,0.3451911686880829,True
smooth,moderate,33,reml_hksj,0.2,0.3045759883576627,0.23868918864810412,0.37046278806722127,True
smooth,moderate,33,trim_and_fill,0.2,0.22441368631125921,0.18443921572453342,0.264388156897985,True
smooth,moderate,33,pet_peese,0.2,0.3537796761674922,0.28247329693213097,0.4250860554028534,True
smooth,moderate,33,copas,0.2,0.30588018314619475,0.2506280958406602,0.3611322704517293,True
smooth,moderate,33,ubcma,0.2,0.30724296278037055,0.22635723092880178,0.37786506801558384,True
smooth,moderate,33,adaptshrink,0.2,0.3090302031154371,0.11260434474199052,0.5054560614888837,True
smooth,moderate,34,reml_hksj,0.2,0.2801206601596004,0.2000800243283879,0.3601612959908129,True
smooth,moderate,34,trim_and_fill,0.2,0.1777900783721634,0.14828027836564128,0.20729987837868552,True
smooth,moderate,34,pet_peese,0.2,0.3508688837591585,0.3037597532893809,0.3979780142289361,True
smooth,moderate,34,copas,0.2,0.2813475029381643,0.21014939126522375,0.35254561461110484,True
smooth,moderate,34,ubcma,0.2,0.24993229337591877,0.18513203206626977,0.3136208990233579,True
smooth,moderate,34,adaptshrink,0.2,0.24669701861479573,0.044275729101004024,0.44911830812858744,True
smooth,moderate,35,reml_hksj,0.2,0.3218812674336153,0.2365714033593337,0.4071911315078969,True
smooth,moderate,35,trim_and_fill,0.2,0.17591641962775217,0.14140385909274977,0.21042898016275458,True
smooth,moderate,35,pet_peese,0.2,0.3861929337909971,0.3227326596209882,0.44965320796100605,True
smooth,moderate,35,copas,0.2,0.32301144722584096,0.24959076493126447,0.39643212952041745,True
smooth,moderate,35,ubcma,0.2,0.26934427050520277,0.14327626105239233,0.3569574847890779,True
smooth,moderate,35,adaptshrink,0.2,0.26470814347718336,-0.038198608348362806,0.5676148953027296,True
smooth,moderate,36,reml_hksj,0.2,0.2731131666322742,0.20975181600996534,0.33647451725458305,True
smooth,moderate,36,trim_and_fill,0.2,0.12844764860982688,0.0998075602621099,0.15708773695754386,True
smooth,moderate,36,pet_peese,0.2,0.277140332701533,0.22416168322051647,0.33011898218254954,True
smooth,moderate,36,copas,0.2,0.27328559385066103,0.22007582656027644,0.3264953611410456,True
smooth,moderate,36,ubcma,0.2,0.19824530491391323,0.096347130268858,0.289314172862838,True
smooth,moderate,36,adaptshrink,0.2,0.19508230348391487,-0.04904508371831162,0.43920969068614135,True
smooth,moderate,37,reml_hksj,0.2,0.31400711511667684,0.2496508171461554,0.3783634130871983,True
smooth,moderate,37,trim_and_fill,0.2,0.1795582626141881,0.14799161649447115,0.21112490873390508,True
smooth,moderate,37,pet_peese,0.2,0.2820648696964181,0.22932888276308358,0.33480085662975256,True
smooth,moderate,37,copas,0.2,0.31358049270847355,0.25358630663031734,0.37357467878662975,True
smooth,moderate,37,ubcma,0.2,0.3109831987034863,0.18199646366813355,0.42097073686366626,True
smooth,moderate,37,adaptshrink,0.2,0.2801940567958601,0.12954945222103464,0.4308386613706856,True
smooth,moderate,38,reml_hksj,0.2,0.3305228535462754,0.24924968047582863,0.4117960266167222,True
smooth,moderate,38,trim_and_fill,0.2,0.1804759621062279,0.14948969980312954,0.21146222440932627,True
smooth,moderate,38,pet_peese,0.2,0.3240384959884695,0.2663053664687174,0.38177162550822163,True
smooth,moderate,38,copas,0.2,0.33024994444841077,0.26082239674541474,0.3996774921514068,True
smooth,moderate,38,ubcma,0.2,0.24613484712258876,0.10283346413051311,0.3586280987684876,True
smooth,moderate,38,adaptshrink,0.2,0.2408446244706508,-0.022796547658437083,0.5044857965997387,True
smooth,moderate,39,reml_hksj,0.2,0.31220754856139127,0.21071461147020046,0.4137004856525821,True
smooth,moderate,39,trim_and_fill,0.2,0.15320508828032825,0.11907569079444066,0.18733448576621584,True
smooth,moderate,39,pet_peese,0.2,0.2882805152100119,0.23209618282373215,0.3444648475962917,True
smooth,moderate,39,copas,0.2,0.3115393959180425,0.22589972885023873,0.3971790629858463,True
smooth,moderate,39,ubcma,0.2,0.2589403260007467,0.10442552976201103,0.4224700504451109,True
smooth,moderate,39,adaptshrink,0.2,0.268816179551475,0.06135784591220997,0.4762745131907401,True
smooth,moderate,40,reml_hksj,0.2,0.34666887438379707,0.2707109048145743,0.4226268439530198,True
smooth,moderate,40,trim_and_fill,0.2,0.1846384626583579,0.15291717932610854,0.21635974599060726,True
smooth,moderate,40,pet_peese,0.2,0.3421204256959824,0.28335017371661747,0.4008906776753473,True
smooth,moderate,40,copas,0.2,0.34643560704306403,0.2788022297306818,0.41406898435544626,True
smooth,moderate,40,ubcma,0.2,0.18500231490207927,0.062333603946826195,0.3124282611852368,True
smooth,moderate,40,adaptshrink,0.2,0.18616136463228367,0.09232774324699256,0.2799949860175748,True
smooth,moderate,41,reml_hksj,0.2,0.24613789548688325,0.17117153443284572,0.3211042565409208,True
smooth,moderate,41,trim_and_fill,0.2,0.03765556450947148,0.008583374715683306,0.06672775430325965,True
smooth,moderate,41,pet_peese,0.2,0.18939739608998254,0.13479422521269388,0.2440005669672712,True
smooth,moderate,41,copas,0.2,0.24566172605039696,0.17648564022136085,0.31483781187943305,True
smooth,moderate,41,ubcma,0.2,0.19382693326553763,0.11599912462675985,0.31493915679891504,True
smooth,moderate,41,adaptshrink,0.2,0.18658920199716442,0.041280396966567795,0.33189800702776107,True
smooth,moderate,42,reml_hksj,0.2,0.2662864089747452,0.15587546018527154,0.37669735776421887,True
smooth,moderate,42,trim_and_fill,0.2,0.15963629390191608,0.1230959543386968,0.19617663346513536,True
smooth,moderate,42,pet_peese,0.2,0.29776547611212434,0.23206886812014715,0.3634620841041015,True
smooth,moderate,42,copas,0.2,0.2667529182590203,0.173185556834685,0.3603202796833556,True
smooth,moderate,42,ubcma,0.2,0.1325287062172112,0.01775360057373742,0.24862338193754407,False
smooth,moderate,42,adaptshrink,0.2,0.22383374258367825,-0.6825464898488721,1.1302139750162286,True
smooth,moderate,43,reml_hksj,0.2,0.2697589453624435,0.14694659758063877,0.3925712931442482,True
smooth,moderate,43,trim_and_fill,0.2,0.06657026892496976,0.03143089602716288,0.10170964182277663,True
smooth,moderate,43,pet_peese,0.2,0.2658164559512058,0.20096684702299134,0.33066606487942024,True
smooth,moderate,43,copas,0.2,0.2698492971424924,0.1693607669483476,0.3703378273366372,True
smooth,moderate,43,ubcma,0.2,0.186141841137155,-0.13357863645106954,0.3881376527506599,True
smooth,moderate,43,adaptshrink,0.2,0.19588512115142404,-0.1919516903600827,0.5837219326629308,True
smooth,moderate,44,reml_hksj,0.2,0.298400704380934,0.219388737332216,0.37741267142965207,True
smooth,moderate,44,trim_and_fill,0.2,0.1200839794925648,0.08353276829780115,0.15663519068732845,True
smooth,moderate,44,pet_peese,0.2,0.2610913680224858,0.18991968094369271,0.33226305510127885,True
smooth,moderate,44,copas,0.2,0.2974408319437922,0.22819548976460852,0.36668617412297594,True
smooth,moderate,44,ubcma,0.2,0.2295364150172074,0.09372396191209192,0.3649894966918352,True
smooth,moderate,44,adaptshrink,0.2,0.23612336055884833,0.009443024270643696,0.46280369684705297,True
smooth,moderate,45,reml_hksj,0.2,0.2983090430812616,0.2324842567583773,0.3641338294041459,True
smooth,moderate,45,trim_and_fill,0.2,0.1876318740161989,0.14704790097952392,0.2282158470528739,True
smooth,moderate,45,pet_peese,0.2,0.24705153213610534,0.17327345974525935,0.3208296045269513,True
smooth,moderate,45,copas,0.2,0.29586759574763094,0.23729014902258116,0.3544450424726807,True
smooth,moderate,45,ubcma,0.2,0.232615163059401,0.13531405767516352,0.3262361483834586,True
smooth,moderate,45,adaptshrink,0.2,0.22606531645091332,0.08269812888735936,0.36943250401446726,True
smooth,moderate,46,reml_hksj,0.2,0.259191380465725,0.20140638000326572,0.31697638092818425,True
smooth,moderate,46,trim_and_fill,0.2,0.10001534398273762,0.07133524680965048,0.12869544115582476,True
smooth,moderate,46,pet_peese,0.2,0.21794201262981094,0.16997769788659484,0.26590632737302705,True
smooth,moderate,46,copas,0.2,0.2586204291992819,0.20476149709644323,0.3124793613021206,True
smooth,moderate,46,ubcma,0.2,0.22597357983168098,0.13680309849414618,0.299206039851567,True
smooth,moderate,46,adaptshrink,0.2,0.21627328119811293,0.09023134246473438,0.3423152199314915,True
smooth,moderate,47,reml_hksj,0.2,0.2782020157751017,0.17814043120869794,0.3782636003415054,True
smooth,moderate,47,trim_and_fill,0.2,0.09777833869770972,0.06582498434476414,0.1297316930506553,True
