mu,tau,k,mechanism,strength,outcome,method,n,conv_rate,bias,rmse,raw_cov,raw_width,mciw0,mciw0_test_cov
0.4,0.15,10,step,strong,logor,henmi_copas,40,1.0,0.2872,0.3117,0.3,0.4539,0.8189,0.85
0.4,0.15,10,step,strong,logor,p_curve,33,0.825,0.0488,0.2225,0.97,1.2224,0.6541,0.85
0.4,0.15,10,step,strong,logor,p_uniform_star,27,0.675,-24.3025,77.7695,0.889,46.3981,2.5685,0.769
0.4,0.15,10,step,strong,logor,pet_peese,40,1.0,-0.1453,0.487,1.0,2.2943,1.5105,0.85
0.4,0.15,10,step,strong,logor,reml_hksj,40,1.0,0.2891,0.3138,0.5,0.6103,0.8189,0.85
0.4,0.15,10,step,strong,logor,trim_and_fill,40,1.0,0.0267,0.1835,0.65,0.3436,0.7357,1.0
0.4,0.15,10,step,strong,logor,ubcma,40,1.0,0.2323,0.29,0.875,0.8669,0.7207,0.65
0.4,0.15,10,step,strong,logor,vevea_hedges,39,0.975,-0.1533,1.2403,0.974,1.5229,0.7038,0.947
0.4,0.15,40,copas,strong,logor,adaptshrink_auto,40,1.0,0.0469,0.1315,1.0,1.2162,0.4311,0.85
0.4,0.15,40,copas,strong,logor,adaptshrink_ens,40,1.0,0.0433,0.1334,1.0,0.9236,0.4311,0.85
0.4,0.15,40,copas,strong,logor,adaptshrink_ens_calib,40,1.0,0.0433,0.1334,1.0,1.2207,0.4311,0.85
0.4,0.15,40,copas,strong,logor,adaptshrink_fast,40,1.0,0.1895,0.222,0.975,2.9578,0.7012,0.95
0.4,0.15,40,copas,strong,logor,adaptshrink_petgate,40,1.0,0.1742,0.1993,0.55,0.4117,0.623,0.95
0.4,0.15,40,copas,strong,logor,adaptshrink_solo,40,1.0,0.1042,0.2631,0.625,0.8316,0.6689,0.9
0.4,0.15,40,copas,strong,logor,copas,40,1.0,0.2344,0.2407,0.05,0.2513,0.6525,1.0
0.4,0.15,40,copas,strong,logor,dl_hksj,40,1.0,0.2342,0.2405,0.05,0.2637,0.6525,1.0
0.4,0.15,40,copas,strong,logor,henmi_copas,40,1.0,0.233,0.2393,0.025,0.2417,0.6525,1.0
0.4,0.15,40,copas,strong,logor,p_curve,38,0.95,0.0881,0.2249,0.868,0.8296,0.7707,0.895
0.4,0.15,40,copas,strong,logor,p_uniform_star,7,0.175,,,,,,
0.4,0.15,40,copas,strong,logor,pet_peese,40,1.0,0.0032,0.2658,0.775,0.8903,0.7466,0.85
0.4,0.15,40,copas,strong,logor,reml_hksj,40,1.0,0.2346,0.2409,0.05,0.266,0.6525,1.0
0.4,0.15,40,copas,strong,logor,trim_and_fill,40,1.0,-0.0484,0.0715,0.775,0.1879,0.2299,0.85
0.4,0.15,40,copas,strong,logor,ubcma,38,0.95,0.1778,0.2017,0.711,0.4745,0.5307,0.789
0.4,0.15,40,copas,strong,logor,vevea_hedges,40,1.0,0.2354,0.2522,0.3,0.3789,0.733,0.95
0.4,0.15,40,none,strong,logor,adaptshrink_auto,40,1.0,-0.0401,0.1368,0.975,1.3334,0.5502,1.0
0.4,0.15,40,none,strong,logor,adaptshrink_ens,40,1.0,-0.0563,0.1467,0.975,1.1184,0.5502,1.0
0.4,0.15,40,none,strong,logor,adaptshrink_ens_calib,40,1.0,-0.0563,0.1467,0.975,1.5415,0.5502,1.0
0.4,0.15,40,none,strong,logor,adaptshrink_fast,40,1.0,0.0343,0.0944,0.975,0.9896,0.3213,0.9
0.4,0.15,40,none,strong,logor,adaptshrink_petgate,40,1.0,0.0429,0.0888,0.925,0.3998,0.4109,1.0
0.4,0.15,40,none,strong,logor,adaptshrink_solo,40,1.0,0.0746,0.1434,0.925,0.5672,0.4291,0.85
0.4,0.15,40,none,strong,logor,copas,40,1.0,0.0565,0.0848,0.8,0.2151,0.2442,0.8
0.4,0.15,40,none,strong,logor,dl_hksj,40,1.0,0.0563,0.0846,0.8,0.2276,0.2442,0.8
0.4,0.15,40,none,strong,logor,henmi_copas,40,1.0,0.0575,0.0858,0.825,0.2215,0.2443,0.85
0.4,0.15,40,none,strong,logor,p_curve,40,1.0,0.0812,0.1576,0.975,0.6933,0.4758,0.85
0.4,0.15,40,none,strong,logor,p_uniform_star,27,0.675,0.0352,0.0903,0.963,0.3469,0.325,0.909
0.4,0.15,40,none,strong,logor,pet_peese,40,1.0,0.0335,0.1626,0.825,0.5737,0.5202,0.85
0.4,0.15,40,none,strong,logor,reml_hksj,40,1.0,0.0564,0.0847,0.8,0.2281,0.2442,0.85
0.4,0.15,40,none,strong,logor,trim_and_fill,40,1.0,-0.3235,0.3339,0.0,0.1488,0.9847,1.0
0.4,0.15,40,none,strong,logor,ubcma,40,1.0,-0.0225,0.1049,1.0,0.4362,0.4381,0.95
0.4,0.15,40,none,strong,logor,vevea_hedges,40,1.0,0.0342,0.0921,0.9,0.3259,0.3253,0.9
0.4,0.15,40,step,strong,logor,adaptshrink_auto,40,1.0,0.0723,0.1398,1.0,0.9642,0.6109,0.95
0.4,0.15,40,step,strong,logor,adaptshrink_ens,40,1.0,0.0395,0.1347,1.0,0.8272,0.6109,0.95
0.4,0.15,40,step,strong,logor,adaptshrink_ens_calib,40,1.0,0.0395,0.1347,1.0,1.0949,0.6109,0.95
0.4,0.15,40,step,strong,logor,adaptshrink_fast,40,1.0,0.0384,0.185,1.0,2.9153,0.6368,0.75
0.4,0.15,40,step,strong,logor,adaptshrink_petgate,40,1.0,0.1776,0.1984,0.8,0.6143,0.6704,0.85
0.4,0.15,40,step,strong,logor,adaptshrink_solo,40,1.0,0.0207,0.3682,0.85,1.3836,1.5446,1.0
0.4,0.15,40,step,strong,logor,copas,40,1.0,0.2783,0.2864,0.1,0.3164,0.7182,0.85
0.4,0.15,40,step,strong,logor,dl_hksj,40,1.0,0.28,0.2883,0.1,0.3584,0.7395,0.85
0.4,0.15,40,step,strong,logor,henmi_copas,40,1.0,0.2768,0.285,0.1,0.3222,0.7165,0.85
0.4,0.15,40,step,strong,logor,p_curve,40,1.0,0.0726,0.1944,0.9,0.7876,0.725,1.0
0.4,0.15,40,step,strong,logor,p_uniform_star,22,0.55,0.0801,0.235,0.727,1.0707,0.6383,0.556
0.4,0.15,40,step,strong,logor,pet_peese,40,1.0,-0.1238,0.3771,0.875,1.3305,1.6048,1.0
0.4,0.15,40,step,strong,logor,reml_hksj,40,1.0,0.2792,0.2874,0.1,0.3585,0.7307,0.85
0.4,0.15,40,step,strong,logor,trim_and_fill,40,1.0,-0.0002,0.1275,0.55,0.2334,0.3787,0.8
0.4,0.15,40,step,strong,logor,ubcma,39,0.975,0.2011,0.2332,0.692,0.5551,0.8493,0.947
0.4,0.15,40,step,strong,logor,vevea_hedges,40,1.0,0.0684,0.1856,0.85,0.596,0.6526,0.8
0.4,0.4,10,copas,strong,logor,adaptshrink_auto,40,1.0,0.1978,0.3197,0.95,1.7006,1.3965,1.0
0.4,0.4,10,copas,strong,logor,adaptshrink_ens,40,1.0,0.128,0.3015,0.975,1.4351,1.4026,1.0
0.4,0.4,10,copas,strong,logor,adaptshrink_ens_calib,40,1.0,0.128,0.3015,0.975,1.9172,1.4026,1.0
0.4,0.4,10,copas,strong,logor,adaptshrink_fast,40,1.0,0.1602,1.4572,0.925,6.4433,2.742,1.0
0.4,0.4,10,copas,strong,logor,adaptshrink_petgate,40,1.0,0.2855,0.3431,0.75,1.0127,1.3933,1.0
0.4,0.4,10,copas,strong,logor,adaptshrink_solo,40,1.0,0.3164,0.502,0.975,3.8412,1.6527,0.85
0.4,0.4,10,copas,strong,logor,copas,40,1.0,0.3295,0.3782,0.4,0.5686,1.3868,1.0
0.4,0.4,10,copas,strong,logor,dl_hksj,40,1.0,0.329,0.3775,0.625,0.7681,1.3863,1.0
0.4,0.4,10,copas,strong,logor,henmi_copas,40,1.0,0.3298,0.3778,0.5,0.6448,1.3928,1.0
0.4,0.4,10,copas,strong,logor,p_curve,31,0.775,0.4396,0.5301,0.645,1.2788,1.6731,0.8
0.4,0.4,10,copas,strong,logor,p_uniform_star,18,0.45,-0.3161,8.8827,0.444,140.6802,55.5083,1.0
0.4,0.4,10,copas,strong,logor,pet_peese,40,1.0,0.1705,0.6502,0.8,2.1286,2.0923,0.9
0.4,0.4,10,copas,strong,logor,reml_hksj,40,1.0,0.3296,0.3781,0.65,0.7781,1.386,1.0
0.4,0.4,10,copas,strong,logor,trim_and_fill,40,1.0,0.0007,0.2923,0.65,0.3766,1.3916,0.95
0.4,0.4,10,copas,strong,logor,ubcma,40,1.0,0.2808,0.3673,0.725,0.9189,1.2009,0.8
0.4,0.4,10,copas,strong,logor,vevea_hedges,40,1.0,0.0367,2.3424,0.575,2.0202,3.3859,1.0
0.4,0.4,10,none,strong,logor,adaptshrink_auto,40,1.0,0.0268,0.2517,1.0,1.494,0.7774,0.75
0.4,0.4,10,none,strong,logor,adaptshrink_ens,40,1.0,-0.1117,0.4177,0.875,1.9423,1.3425,0.75
0.4,0.4,10,none,strong,logor,adaptshrink_ens_calib,40,1.0,-0.1117,0.4177,0.925,2.6766,1.3425,0.75
0.4,0.4,10,none,strong,logor,adaptshrink_fast,40,1.0,0.1073,0.2685,1.0,2.2776,0.871,0.9
0.4,0.4,10,none,strong,logor,adaptshrink_petgate,40,1.0,0.0401,0.2409,0.975,1.2755,0.7774,0.85
0.4,0.4,10,none,strong,logor,adaptshrink_solo,40,1.0,0.1085,0.6454,0.9,2.8591,2.4741,0.8
0.4,0.4,10,none,strong,logor,copas,40,1.0,0.0868,0.2028,0.75,0.6128,0.7717,0.95
0.4,0.4,10,none,strong,logor,dl_hksj,40,1.0,0.0858,0.2017,0.9,0.7614,0.7593,0.95
0.4,0.4,10,none,strong,logor,henmi_copas,40,1.0,0.0862,0.2108,0.825,0.7497,0.7668,0.95
0.4,0.4,10,none,strong,logor,p_curve,29,0.725,0.525,0.5767,0.552,1.2604,1.7455,1.0
0.4,0.4,10,none,strong,logor,p_uniform_star,34,0.85,0.1015,0.2537,0.912,1.1459,0.797,0.812
0.4,0.4,10,none,strong,logor,pet_peese,40,1.0,0.0288,0.6699,0.525,1.4039,1.8998,0.75
0.4,0.4,10,none,strong,logor,reml_hksj,40,1.0,0.0864,0.202,0.9,0.7594,0.7606,0.95
0.4,0.4,10,none,strong,logor,trim_and_fill,40,1.0,-0.4325,0.5068,0.175,0.3094,1.2467,0.6
0.4,0.4,10,none,strong,logor,ubcma,40,1.0,0.0109,0.3521,0.75,0.9229,1.4448,0.95
0.4,0.4,10,none,strong,logor,vevea_hedges,40,1.0,0.1013,0.2636,0.875,1.0198,0.7917,0.8
0.4,0.4,10,step,strong,logor,adaptshrink_auto,40,1.0,0.2695,0.3493,0.95,1.5215,1.3052,0.9
0.4,0.4,10,step,strong,logor,adaptshrink_ens,40,1.0,0.181,0.3413,0.925,1.5226,1.3045,0.9
0.4,0.4,10,step,strong,logor,adaptshrink_ens_calib,40,1.0,0.181,0.3413,1.0,2.0626,1.3045,0.9
0.4,0.4,10,step,strong,logor,adaptshrink_fast,40,1.0,-0.1186,1.6127,0.9,6.7494,2.5723,0.95
0.4,0.4,10,step,strong,logor,adaptshrink_petgate,40,1.0,0.337,0.4032,0.675,1.1359,1.4111,0.9
0.4,0.4,10,step,strong,logor,adaptshrink_solo,40,1.0,0.1423,0.7653,0.775,3.029,1.8259,0.75
0.4,0.4,10,step,strong,logor,copas,40,1.0,0.4412,0.4715,0.175,0.5842,1.5131,0.9
0.4,0.4,10,step,strong,logor,dl_hksj,40,1.0,0.4451,0.4755,0.5,0.8195,1.5343,0.9
0.4,0.4,10,step,strong,logor,henmi_copas,40,1.0,0.4281,0.4588,0.4,0.7162,1.4132,0.9
0.4,0.4,10,step,strong,logor,p_curve,40,1.0,0.3578,0.4431,0.725,1.1299,1.4189,0.9
0.4,0.4,10,step,strong,logor,p_uniform_star,33,0.825,-17.125,98.8927,0.758,2.4387,228.4577,1.0
0.4,0.4,10,step,strong,logor,pet_peese,40,1.0,-0.0419,0.7129,0.675,2.1076,2.3021,0.85
0.4,0.4,10,step,strong,logor,reml_hksj,40,1.0,0.4449,0.4755,0.5,0.8166,1.5472,0.95
0.4,0.4,10,step,strong,logor,trim_and_fill,40,1.0,0.0283,0.303,0.45,0.3543,1.1409,0.95
0.4,0.4,10,step,strong,logor,ubcma,40,1.0,0.4156,0.4775,0.7,1.018,1.6477,0.95
0.4,0.4,10,step,strong,logor,vevea_hedges,37,0.925,-0.2391,2.6126,0.703,2.4999,4.5126,1.0
0.4,0.4,40,copas,strong,logor,adaptshrink_auto,40,1.0,0.1794,0.2364,0.85,0.9505,0.8702,0.95
0.4,0.4,40,copas,strong,logor,adaptshrink_ens,40,1.0,0.0928,0.2088,1.0,0.9463,0.7693,0.95
0.4,0.4,40,copas,strong,logor,adaptshrink_ens_calib,40,1.0,0.0928,0.2088,1.0,1.2715,0.7693,0.95
0.4,0.4,40,copas,strong,logor,adaptshrink_fast,40,1.0,0.3153,0.3315,0.9,1.7986,0.8731,0.8
0.4,0.4,40,copas,strong,logor,adaptshrink_petgate,40,1.0,0.2513,0.2785,0.45,0.4851,0.8721,0.95
0.4,0.4,40,copas,strong,logor,adaptshrink_solo,40,1.0,0.1684,0.2911,0.6,1.0403,0.8769,0.95
0.4,0.4,40,copas,strong,logor,copas,40,1.0,0.3355,0.3422,0.0,0.2953,0.8878,0.95
0.4,0.4,40,copas,strong,logor,dl_hksj,40,1.0,0.336,0.3428,0.0,0.3199,0.8926,0.95
0.4,0.4,40,copas,strong,logor,henmi_copas,40,1.0,0.3279,0.3354,0.025,0.3092,0.8694,0.95
0.4,0.4,40,copas,strong,logor,p_curve,40,1.0,0.3647,0.384,0.3,0.5777,1.2072,0.9
0.4,0.4,40,copas,strong,logor,p_uniform_star,27,0.675,0.3431,0.3574,0.185,0.9434,0.8687,0.733
0.4,0.4,40,copas,strong,logor,pet_peese,40,1.0,0.0468,0.289,0.675,0.8753,0.9133,0.85
0.4,0.4,40,copas,strong,logor,reml_hksj,40,1.0,0.3363,0.3431,0.0,0.3223,0.8911,0.95
0.4,0.4,40,copas,strong,logor,trim_and_fill,40,1.0,-0.0329,0.111,0.65,0.1934,0.2553,0.7
0.4,0.4,40,copas,strong,logor,ubcma,39,0.975,0.2971,0.3152,0.487,0.5425,0.9649,1.0
0.4,0.4,40,copas,strong,logor,vevea_hedges,40,1.0,0.3379,0.3517,0.125,0.4508,0.8744,0.75
0.4,0.4,40,none,strong,logor,adaptshrink_auto,40,1.0,0.0356,0.1145,0.95,0.7079,0.3725,0.9
0.4,0.4,40,none,strong,logor,adaptshrink_ens,40,1.0,-0.0781,0.2548,0.9,2.3586,0.7453,0.7
0.4,0.4,40,none,strong,logor,adaptshrink_ens_calib,40,1.0,-0.0781,0.2548,0.9,2.9813,0.7453,0.7
0.4,0.4,40,none,strong,logor,adaptshrink_fast,40,1.0,0.0747,0.1465,0.925,0.844,0.7419,1.0
0.4,0.4,40,none,strong,logor,adaptshrink_petgate,40,1.0,0.0356,0.1145,0.95,0.7079,0.3725,0.9
0.4,0.4,40,none,strong,logor,adaptshrink_solo,40,1.0,0.0645,0.2188,0.975,1.0551,0.4535,0.65
0.4,0.4,40,none,strong,logor,copas,40,1.0,0.0641,0.094,0.9,0.3145,0.3762,1.0
0.4,0.4,40,none,strong,logor,dl_hksj,40,1.0,0.064,0.0938,0.9,0.3349,0.3761,1.0
0.4,0.4,40,none,strong,logor,henmi_copas,40,1.0,0.0683,0.1014,0.9,0.3432,0.3906,1.0
0.4,0.4,40,none,strong,logor,p_curve,40,1.0,0.4026,0.4335,0.325,0.5295,1.4569,1.0
0.4,0.4,40,none,strong,logor,p_uniform_star,40,1.0,0.0705,0.1476,0.925,0.512,0.7403,1.0
0.4,0.4,40,none,strong,logor,pet_peese,40,1.0,0.0421,0.2689,0.625,0.5652,0.7295,0.7
0.4,0.4,40,none,strong,logor,reml_hksj,40,1.0,0.064,0.0939,0.9,0.3337,0.3761,1.0
0.4,0.4,40,none,strong,logor,trim_and_fill,40,1.0,-0.4851,0.4946,0.0,0.1487,1.2193,0.9
0.4,0.4,40,none,strong,logor,ubcma,34,0.85,0.0493,0.2049,0.912,0.6688,0.8181,0.941
0.4,0.4,40,none,strong,logor,vevea_hedges,40,1.0,0.0702,0.1494,0.925,0.5092,0.7532,1.0
0.4,0.4,40,step,strong,logor,adaptshrink_auto,40,1.0,0.2561,0.2978,0.775,0.9619,0.7631,0.7
0.4,0.4,40,step,strong,logor,adaptshrink_ens,40,1.0,0.1232,0.2547,0.975,1.0475,0.7972,0.85
0.4,0.4,40,step,strong,logor,adaptshrink_ens_calib,40,1.0,0.1232,0.2547,1.0,1.4333,0.7972,0.85
0.4,0.4,40,step,strong,logor,adaptshrink_fast,40,1.0,0.1698,0.3313,0.875,1.796,0.984,0.9
0.4,0.4,40,step,strong,logor,adaptshrink_petgate,40,1.0,0.3151,0.344,0.425,0.6766,0.838,0.75
0.4,0.4,40,step,strong,logor,adaptshrink_solo,40,1.0,0.0823,0.5979,0.7,1.6542,0.9428,0.6
0.4,0.4,40,step,strong,logor,copas,40,1.0,0.4317,0.4413,0.075,0.3859,1.1,0.9
0.4,0.4,40,step,strong,logor,dl_hksj,40,1.0,0.4334,0.4429,0.075,0.4433,1.1005,0.9
0.4,0.4,40,step,strong,logor,henmi_copas,40,1.0,0.4164,0.4275,0.1,0.4296,1.0991,0.9
0.4,0.4,40,step,strong,logor,p_curve,40,1.0,0.3789,0.3972,0.35,0.5848,1.0059,0.75
0.4,0.4,40,step,strong,logor,p_uniform_star,38,0.95,0.1413,0.3876,0.789,1.2223,1.1866,0.947
0.4,0.4,40,step,strong,logor,pet_peese,40,1.0,-0.0287,0.4274,0.675,1.107,1.3566,0.9
0.4,0.4,40,step,strong,logor,reml_hksj,40,1.0,0.4334,0.443,0.075,0.443,1.1006,0.85
0.4,0.4,40,step,strong,logor,trim_and_fill,40,1.0,0.0265,0.2136,0.525,0.2268,0.6093,0.95
0.4,0.4,40,step,strong,logor,ubcma,40,1.0,0.3903,0.422,0.225,0.6276,1.1295,0.9
0.4,0.4,40,step,strong,logor,vevea_hedges,39,0.975,0.1741,0.3441,0.718,0.8615,0.9082,0.75
0.8,0.15,10,copas,strong,logor,adaptshrink_auto,40,1.0,0.0101,0.1387,1.0,1.3966,0.4319,0.85
0.8,0.15,10,copas,strong,logor,adaptshrink_ens,40,1.0,-0.0183,0.1692,1.0,1.0943,0.4319,0.75
0.8,0.15,10,copas,strong,logor,adaptshrink_ens_calib,40,1.0,-0.0183,0.1692,1.0,1.4391,0.4319,0.75
0.8,0.15,10,copas,strong,logor,adaptshrink_fast,40,1.0,0.1191,0.2321,0.975,2.9163,0.6342,0.75
0.8,0.15,10,copas,strong,logor,adaptshrink_petgate,40,1.0,0.157,0.2087,0.875,0.7529,0.8279,0.95
0.8,0.15,10,copas,strong,logor,adaptshrink_solo,40,1.0,0.0378,0.3896,0.825,2.1298,0.8529,0.85
0.8,0.15,10,copas,strong,logor,copas,40,1.0,0.2088,0.2364,0.625,0.4833,0.8357,0.95
0.8,0.15,10,copas,strong,logor,dl_hksj,40,1.0,0.2101,0.2375,0.8,0.6218,0.8357,0.95
0.8,0.15,10,copas,strong,logor,henmi_copas,40,1.0,0.2059,0.2338,0.625,0.4818,0.8357,0.95
0.8,0.15,10,copas,strong,logor,p_curve,40,1.0,0.1499,0.2086,0.875,0.7039,0.5912,0.8
0.8,0.15,10,copas,strong,logor,p_uniform_star,31,0.775,0.1481,0.2049,0.871,1.5457,0.5148,0.75
0.8,0.15,10,copas,strong,logor,pet_peese,40,1.0,-0.1054,0.5138,0.975,2.2958,1.3331,0.85
0.8,0.15,10,copas,strong,logor,reml_hksj,40,1.0,0.2101,0.2375,0.8,0.6234,0.8357,0.95
0.8,0.15,10,copas,strong,logor,trim_and_fill,40,1.0,-0.0861,0.1792,0.7,0.3484,0.4902,0.75
0.8,0.15,10,copas,strong,logor,ubcma,40,1.0,0.1448,0.2086,0.975,0.8293,0.7841,0.95
0.8,0.15,10,copas,strong,logor,vevea_hedges,38,0.95,0.1513,0.1964,0.895,0.7277,0.5962,0.778
0.8,0.15,10,none,strong,logor,adaptshrink_auto,40,1.0,-0.0973,0.1884,1.0,1.2644,0.8287,1.0
0.8,0.15,10,none,strong,logor,adaptshrink_ens,40,1.0,-0.1518,0.2244,0.95,1.1673,0.8287,0.95
0.8,0.15,10,none,strong,logor,adaptshrink_ens_calib,40,1.0,-0.1518,0.2244,1.0,1.5756,0.8287,0.95
0.8,0.15,10,none,strong,logor,adaptshrink_fast,40,1.0,0.0057,0.1863,1.0,2.3785,0.8618,1.0
0.8,0.15,10,none,strong,logor,adaptshrink_petgate,40,1.0,0.0163,0.13,0.975,0.7177,0.4303,0.95
0.8,0.15,10,none,strong,logor,adaptshrink_solo,40,1.0,-0.0515,0.4124,0.9,1.8268,1.1979,0.85
0.8,0.15,10,none,strong,logor,copas,40,1.0,0.0725,0.1281,0.825,0.4174,0.484,0.95
0.8,0.15,10,none,strong,logor,dl_hksj,40,1.0,0.0733,0.1273,0.875,0.5135,0.484,0.95
0.8,0.15,10,none,strong,logor,henmi_copas,40,1.0,0.0734,0.1304,0.85,0.4485,0.484,0.95
0.8,0.15,10,none,strong,logor,p_curve,40,1.0,0.043,0.202,0.85,0.7435,0.7988,0.95
0.8,0.15,10,none,strong,logor,p_uniform_star,31,0.775,0.0077,0.1835,0.935,0.9512,0.6129,0.812
0.8,0.15,10,none,strong,logor,pet_peese,40,1.0,-0.1947,0.5551,0.9,1.5281,1.3865,0.85
0.8,0.15,10,none,strong,logor,reml_hksj,40,1.0,0.073,0.1276,0.875,0.5124,0.484,0.95
0.8,0.15,10,none,strong,logor,trim_and_fill,40,1.0,-0.28,0.3142,0.175,0.2924,1.0826,1.0
0.8,0.15,10,none,strong,logor,ubcma,40,1.0,-0.0065,0.1523,0.95,0.6794,0.6227,0.95
0.8,0.15,10,none,strong,logor,vevea_hedges,40,1.0,0.0311,0.1772,0.9,0.6929,0.6761,0.95
0.8,0.15,10,step,strong,logor,adaptshrink_auto,40,1.0,-0.0573,0.1707,1.0,1.4272,0.5494,0.85
0.8,0.15,10,step,strong,logor,adaptshrink_ens,40,1.0,-0.0813,0.1816,1.0,1.1233,0.5494,0.85
0.8,0.15,10,step,strong,logor,adaptshrink_ens_calib,40,1.0,-0.0813,0.1816,1.0,1.4986,0.5494,0.85
0.8,0.15,10,step,strong,logor,adaptshrink_fast,40,1.0,-0.0464,0.2836,0.975,4.3939,0.659,0.85
0.8,0.15,10,step,strong,logor,adaptshrink_petgate,40,1.0,0.0794,0.1528,0.925,0.7735,0.5592,0.95
0.8,0.15,10,step,strong,logor,adaptshrink_solo,40,1.0,-0.1304,0.3909,0.85,2.134,1.0659,0.7
0.8,0.15,10,step,strong,logor,copas,40,1.0,0.1475,0.1744,0.775,0.4429,0.5689,0.95
0.8,0.15,10,step,strong,logor,dl_hksj,40,1.0,0.1481,0.1749,0.925,0.5468,0.5689,0.95
0.8,0.15,10,step,strong,logor,henmi_copas,40,1.0,0.1458,0.1734,0.775,0.4337,0.5689,0.95
0.8,0.15,10,step,strong,logor,p_curve,40,1.0,0.0395,0.1735,0.95,0.7155,0.6554,0.95
0.8,0.15,10,step,strong,logor,p_uniform_star,24,0.6,-0.0357,0.298,0.875,2.1901,0.6208,0.818
0.8,0.15,10,step,strong,logor,pet_peese,40,1.0,-0.3206,0.5474,1.0,2.2099,1.5501,0.75
0.8,0.15,10,step,strong,logor,reml_hksj,40,1.0,0.1482,0.1748,0.925,0.5505,0.5689,0.95
0.8,0.15,10,step,strong,logor,trim_and_fill,40,1.0,-0.1175,0.1772,0.625,0.3245,0.7452,1.0
0.8,0.15,10,step,strong,logor,ubcma,40,1.0,0.0824,0.1773,1.0,0.7571,0.4622,0.75
0.8,0.15,10,step,strong,logor,vevea_hedges,36,0.9,0.0397,0.1671,0.889,0.6559,0.6703,0.938
0.8,0.15,40,copas,strong,logor,adaptshrink_auto,40,1.0,0.0884,0.1252,1.0,1.1931,0.4733,1.0
0.8,0.15,40,copas,strong,logor,adaptshrink_ens,40,1.0,0.0829,0.1306,1.0,0.8899,0.4733,1.0
0.8,0.15,40,copas,strong,logor,adaptshrink_ens_calib,40,1.0,0.0829,0.1306,1.0,1.1994,0.4733,1.0
0.8,0.15,40,copas,strong,logor,adaptshrink_fast,40,1.0,0.1782,0.1896,0.725,0.5556,0.5573,1.0
0.8,0.15,40,copas,strong,logor,adaptshrink_petgate,40,1.0,0.1793,0.1975,0.575,0.4674,0.5857,0.95
0.8,0.15,40,copas,strong,logor,adaptshrink_solo,40,1.0,0.1103,0.22,0.7,0.821,0.5966,0.9
0.8,0.15,40,copas,strong,logor,copas,40,1.0,0.2286,0.233,0.0,0.2498,0.6015,0.95
0.8,0.15,40,copas,strong,logor,dl_hksj,40,1.0,0.2286,0.233,0.025,0.2631,0.6015,0.95
0.8,0.15,40,copas,strong,logor,henmi_copas,40,1.0,0.228,0.2326,0.025,0.2396,0.6015,0.95
0.8,0.15,40,copas,strong,logor,p_curve,40,1.0,0.1778,0.1927,0.325,0.3206,0.578,1.0
0.8,0.15,40,copas,strong,logor,p_uniform_star,39,0.975,0.1847,0.1957,0.385,0.4577,0.5632,1.0
0.8,0.15,40,copas,strong,logor,pet_peese,40,1.0,0.0906,0.2065,0.925,0.5819,0.6885,0.9
0.8,0.15,40,copas,strong,logor,reml_hksj,40,1.0,0.2288,0.2332,0.025,0.2644,0.6015,0.95
0.8,0.15,40,copas,strong,logor,trim_and_fill,40,1.0,-0.0503,0.0899,0.75,0.189,0.2925,0.9
0.8,0.15,40,copas,strong,logor,ubcma,39,0.975,0.1653,0.1875,0.718,0.4286,0.6428,1.0
0.8,0.15,40,copas,strong,logor,vevea_hedges,40,1.0,0.1839,0.1955,0.4,0.3153,0.5758,1.0
0.8,0.15,40,none,strong,logor,adaptshrink_auto,40,1.0,-0.0273,0.097,1.0,0.8362,0.4179,1.0
0.8,0.15,40,none,strong,logor,adaptshrink_ens,40,1.0,-0.0723,0.1289,0.925,0.8682,0.582,0.95
0.8,0.15,40,none,strong,logor,adaptshrink_ens_calib,40,1.0,-0.0723,0.1289,0.975,1.1782,0.582,0.95
0.8,0.15,40,none,strong,logor,adaptshrink_fast,40,1.0,0.0433,0.0891,1.0,0.7246,0.351,0.95
0.8,0.15,40,none,strong,logor,adaptshrink_petgate,40,1.0,0.0162,0.0806,0.975,0.4069,0.3192,1.0
0.8,0.15,40,none,strong,logor,adaptshrink_solo,40,1.0,-0.0308,0.171,0.95,0.7302,0.9313,1.0
0.8,0.15,40,none,strong,logor,copas,40,1.0,0.0555,0.0823,0.825,0.2247,0.2925,0.9
0.8,0.15,40,none,strong,logor,dl_hksj,40,1.0,0.0559,0.0828,0.85,0.2376,0.2944,0.9
0.8,0.15,40,none,strong,logor,henmi_copas,40,1.0,0.052,0.0792,0.85,0.2336,0.2633,0.85
0.8,0.15,40,none,strong,logor,p_curve,40,1.0,0.0984,0.1298,0.725,0.3239,0.4629,1.0
0.8,0.15,40,none,strong,logor,p_uniform_star,34,0.85,0.0534,0.0985,0.912,0.5518,0.3899,0.944
0.8,0.15,40,none,strong,logor,pet_peese,40,1.0,-0.0384,0.186,0.9,0.4509,1.1112,1.0
0.8,0.15,40,none,strong,logor,reml_hksj,40,1.0,0.0557,0.0826,0.85,0.2389,0.2938,0.9
0.8,0.15,40,none,strong,logor,trim_and_fill,40,1.0,-0.3266,0.3347,0.0,0.1504,0.8479,0.95
0.8,0.15,40,none,strong,logor,ubcma,40,1.0,-0.036,0.0876,0.95,0.3811,0.2832,0.95
