cell,strength,rep,method,true_m1,true_m2,m1,m2,converged,area_raw,v00,v01,v11,k_eff
sparse_k6_t0.6_p0.1,none,0,reitsma,1.7346010553881064,1.7346010553881064,1.2361546937690886,1.938832046569827,True,2.064297378523025,0.11888892484924071,-0.04073854639917841,0.11512614813294096,6
sparse_k6_t0.6_p0.1,none,0,reitsma_indep,1.7346010553881064,1.7346010553881064,1.162126272215085,1.8854576674558658,True,2.154591547562864,0.1260080641394,0.0,0.10398383510738053,6
sparse_k6_t0.6_p0.1,none,0,sep_univariate,1.7346010553881064,1.7346010553881064,1.1386053642047762,1.903863832948832,True,2.5709080901379804,0.15393885517788916,0.0,0.12118785993548147,6
sparse_k6_t0.6_p0.1,none,0,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.1735032100307898,1.9104306614718856,True,2.2667705955258306,0.12598801126827092,-0.010946063145522985,0.11606290414067873,6
sparse_k6_t0.6_p0.1,none,1,reitsma,1.7346010553881064,1.7346010553881064,0.9617436522020691,1.2592327525022406,True,1.9652227982727222,0.2589911268366098,-0.05177128582824697,0.05243829477083308,6
sparse_k6_t0.6_p0.1,none,1,reitsma_indep,1.7346010553881064,1.7346010553881064,0.6692217852370702,1.2354879364222926,True,1.767291453085708,0.16011420733670303,0.0,0.05505804057959114,6
sparse_k6_t0.6_p0.1,none,1,sep_univariate,1.7346010553881064,1.7346010553881064,0.8937921220343708,1.249591876923351,True,2.8534007374486143,0.3059211895910114,0.0,0.07511907748545286,6
sparse_k6_t0.6_p0.1,none,1,adaptshrink_dta,1.7346010553881064,1.7346010553881064,0.8715377786873415,1.2363287251708934,True,2.26409311110056,0.2729712820433983,-0.005172837819436216,0.05310168766370682,6
sparse_k6_t0.6_p0.1,none,2,reitsma,1.7346010553881064,1.7346010553881064,1.8377701508332112,1.3500102719345841,True,1.5334483239062504,0.29841467205470934,-3.68331101695465e-31,0.022240901417970683,6
sparse_k6_t0.6_p0.1,none,2,reitsma_indep,1.7346010553881064,1.7346010553881064,1.8377701508332112,1.3500102719345841,True,1.5334483239062504,0.29841467205470934,0.0,0.022240901417970683,6
