cell,strength,rep,method,true_m1,true_m2,m1,m2,converged,area_raw,v00,v01,v11,k_eff
k10_thr,none,0,reitsma,1.7346010553881064,1.7346010553881064,1.463383438954265,1.5908557846590052,True,0.5493918060637335,0.020841486093148863,0.0002746725946300305,0.040879765755483174,10
k10_thr,none,0,reitsma_indep,1.7346010553881064,1.7346010553881064,1.464345116423492,1.5907004398188127,True,0.549540066099407,0.02083877629390272,0.0,0.040903528889408375,10
k10_thr,none,0,sep_univariate,1.7346010553881064,1.7346010553881064,1.486930396598122,1.5913760540348223,True,0.5931511074095593,0.0238305909729954,0.0,0.041670637592606315,10
k10_thr,none,0,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.4641639204694734,1.590718244547115,True,0.549427200759995,0.020842386604930662,5.951223055810666e-05,0.040879816504987836,10
k10_thr,none,1,reitsma,1.7346010553881064,1.7346010553881064,2.2141517581537773,1.3480915889082854,True,0.7026456985295733,0.04610974230245734,-0.01494178837479143,0.03506324712675921,10
k10_thr,none,1,reitsma_indep,1.7346010553881064,1.7346010553881064,2.132863026738072,1.3400880851235455,True,0.6883385359945489,0.03678002644062035,0.0,0.036360211221980264,10
k10_thr,none,1,sep_univariate,1.7346010553881064,1.7346010553881064,2.1409012437604193,1.3354150401849738,True,0.6807133388253754,0.03936997867687934,0.0,0.03321984555852234,10
k10_thr,none,1,adaptshrink_dta,1.7346010553881064,1.7346010553881064,2.1800652289745823,1.341852887106155,True,0.7758724372126281,0.048468445391149424,-0.003207457144530054,0.035267729751282055,10
k10_thr,none,2,reitsma,1.7346010553881064,1.7346010553881064,1.5817015492856352,1.4552788615735113,True,0.4374473686686357,0.06453055560390326,-0.020333465739094378,0.014776943712266193,10
k10_thr,none,2,reitsma_indep,1.7346010553881064,1.7346010553881064,1.6332833217487401,1.478054839598501,True,0.6105625215074711,0.06556987879621727,0.0,0.016046863949328707,10
k10_thr,none,2,sep_univariate,1.7346010553881064,1.7346010553881064,1.6628108705228364,1.4882658769416335,True,0.7761269175926422,0.08904164904335246,0.0,0.01909442409473859,10
k10_thr,none,2,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.6306790163156115,1.474795394974573,True,0.5903036517642232,0.0658886001855083,-0.004375155639258987,0.015217602712244776,10
k10_thr,none,3,reitsma,1.7346010553881064,1.7346010553881064,1.5418454722797543,2.034764997300066,True,0.25341900074418383,0.01413948463002535,-0.0012589170951442107,0.01293182302388699,10
k10_thr,none,3,reitsma_indep,1.7346010553881064,1.7346010553881064,1.537119619852988,2.03875353915884,True,0.2507543831690529,0.013768471630430776,0.0,0.012889782798575576,10
k10_thr,none,3,sep_univariate,1.7346010553881064,1.7346010553881064,1.5371196198529857,2.0610601541922233,True,0.30060661929193055,0.013768471630430454,0.0,0.01852446233968623,10
k10_thr,none,3,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.5399525966019452,2.0385825357515808,True,0.2554205357290895,0.014214222614558032,-0.0001255044256081548,0.012955671429134296,10
k10_thr,none,4,reitsma,1.7346010553881064,1.7346010553881064,1.4994413692924242,1.7858095943775891,True,0.45427621842414684,0.06036908835188337,-0.011759882429464484,0.011939318696212373,10
k10_thr,none,4,reitsma_indep,1.7346010553881064,1.7346010553881064,1.46311204211768,1.8373183613039235,True,0.5211373453606644,0.04800833983315851,0.0,0.015966950234883516,10
k10_thr,none,4,sep_univariate,1.7346010553881064,1.7346010553881064,1.5050937738923906,1.8707777958915524,True,0.6868243998511039,0.062242156538548206,0.0,0.02139149148785966,10
k10_thr,none,4,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.5113044116378036,1.812191186150915,True,0.5274194863523087,0.06188330750772184,-0.0024797552639892833,0.012786780883891746,10
k10_thr,none,5,reitsma,1.7346010553881064,1.7346010553881064,1.6048694318228791,2.1380865617167926,True,0.5008541700153704,0.02800353108870769,0.008173958015664541,0.02766979839431996,10
k10_thr,none,5,reitsma_indep,1.7346010553881064,1.7346010553881064,1.5859181667196276,2.1533860922510857,True,0.48037087341441337,0.022832039888661233,0.0,0.028526131892507,10
k10_thr,none,5,sep_univariate,1.7346010553881064,1.7346010553881064,1.6148747780813333,2.166349087711805,True,0.6396014542315813,0.03456280111979979,0.0,0.03340751865598883,10
k10_thr,none,5,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.603311077689282,2.149858491456074,True,0.530594841303012,0.028563211510893083,0.0017543631371064357,0.027927507141949904,10
k10_thr,none,6,reitsma,1.7346010553881064,1.7346010553881064,1.2293550945845149,2.1258382463811474,True,0.785814570092672,0.037462006082233865,0.003277928100120807,0.04681149851967701,10
k10_thr,none,6,reitsma_indep,1.7346010553881064,1.7346010553881064,1.228816109554075,2.1213863196833174,True,0.786476998278796,0.03754158757149083,0.0,0.04650436126562577,10
k10_thr,none,6,sep_univariate,1.7346010553881064,1.7346010553881064,1.244001596306721,2.1324173444930934,True,0.9290482198367443,0.042388086680999575,0.0,0.05747340984283008,10
k10_thr,none,6,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.2291538496310503,2.1237486178822924,True,0.7879562688379397,0.03748280595745787,0.0015295432223332056,0.04681508366071437,10
k10_thr,none,7,reitsma,1.7346010553881064,1.7346010553881064,1.4296054757739594,1.855255197521112,True,0.8727471736521986,0.04882245063290996,-0.019701397496175513,0.0519844852015749,10
k10_thr,none,7,reitsma_indep,1.7346010553881064,1.7346010553881064,1.4053231276156826,1.8643578656760282,True,0.9195293767690437,0.0443418854990878,0.0,0.0538209460855938,10
k10_thr,none,7,sep_univariate,1.7346010553881064,1.7346010553881064,1.428991084673766,1.861987281636546,True,0.992251511396328,0.05298329811386719,0.0,0.052449193711973735,10
k10_thr,none,7,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.4321415946951224,1.8637038156239714,True,0.944327809388649,0.04970673480045111,-0.009164616268089561,0.05232632067522331,10
k10_thr,none,8,reitsma,1.7346010553881064,1.7346010553881064,1.693854214340153,2.03325021598782,True,0.4735536191357247,0.04985238101607994,-0.013640078199940397,0.016428630997683033,10
k10_thr,none,8,reitsma_indep,1.7346010553881064,1.7346010553881064,1.6803351348938,2.0269616702179647,True,0.5701883936427857,0.05555403286953551,0.0,0.016517922389821475,10
k10_thr,none,8,sep_univariate,1.7346010553881064,1.7346010553881064,1.7002883589133375,2.028289560028618,True,0.6453449846161557,0.06186416659541111,0.0,0.01900111028623826,10
k10_thr,none,8,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.678741086895362,2.027921326705429,True,0.5503954428337654,0.05178236354833849,-0.0029359550065397497,0.016678553042509175,10
k10_thr,none,9,reitsma,1.7346010553881064,1.7346010553881064,1.7031016711555478,1.5860272728915434,True,0.9026515541804051,0.03268239180480213,-0.004940140924808131,0.07111238206215238,10
k10_thr,none,9,reitsma_indep,1.7346010553881064,1.7346010553881064,1.683309142304526,1.5866547687573214,True,0.9239209448556304,0.03386838103717963,0.0,0.0711392782521677,10
k10_thr,none,9,sep_univariate,1.7346010553881064,1.7346010553881064,1.6982742318251847,1.5853278189079503,True,1.0556777498490892,0.03733715773778891,0.0,0.0842472529528977,10
k10_thr,none,9,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.6813906223253285,1.5865722526179336,True,0.909343370739353,0.032824509070367894,-0.0005762302666990633,0.07111375623666409,10
k10_thr,none,10,reitsma,1.7346010553881064,1.7346010553881064,1.7602800925638629,1.7605380363259888,True,0.8087458718667371,0.027911091814721394,-0.016679722399810845,0.07611048501006672,10
k10_thr,none,10,reitsma_indep,1.7346010553881064,1.7346010553881064,1.7708298822651365,1.7576133438895853,True,0.8727620634259899,0.02813503288516866,0.0,0.07641499000207215,10
k10_thr,none,10,sep_univariate,1.7346010553881064,1.7346010553881064,1.775854701477514,1.7268652637026187,True,0.8040094916728349,0.030293634869947527,0.0,0.06022894168339992,10
k10_thr,none,10,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.7692477374839575,1.7628032917232626,True,0.8619739885796872,0.028260248475444807,-0.007772573194588165,0.07634503086767323,10
k10_thr,none,11,reitsma,1.7346010553881064,1.7346010553881064,1.6119618215272584,1.3599327035634696,True,0.7243767715245125,0.04603338971074832,-0.018154126008680934,0.03933232811319583,10
k10_thr,none,11,reitsma_indep,1.7346010553881064,1.7346010553881064,1.607893789830051,1.3522261788952228,True,0.7867731624060789,0.04551922490941093,0.0,0.038382961742669044,10
k10_thr,none,11,sep_univariate,1.7346010553881064,1.7346010553881064,1.6234138089814534,1.3617332255400276,True,0.969853438466493,0.055221873192376855,0.0,0.04807677775648204,10
k10_thr,none,11,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.6151409351608272,1.3579791947281867,True,0.7912217853682479,0.04661024411215963,-0.008455075113805633,0.039443360435090405,10
k10_thr,none,12,reitsma,1.7346010553881064,1.7346010553881064,1.600408759403496,1.588270303523328,True,0.39579978145209516,0.026027290857459737,-0.005464184295161874,0.018135707449042568,10
k10_thr,none,12,reitsma_indep,1.7346010553881064,1.7346010553881064,1.6066153410277024,1.5693549046791047,True,0.3963153896268713,0.026009369674475463,0.0,0.017044580375981108,10
k10_thr,none,12,sep_univariate,1.7346010553881064,1.7346010553881064,1.608643405766002,1.5797908643932999,True,0.4715868947309412,0.03134080688412053,0.0,0.020028459605764184,10
k10_thr,none,12,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.6038660068284718,1.581138248320451,True,0.40766257655351046,0.02613034073907177,-0.0025463965755132593,0.018199238314698378,10
k10_thr,none,13,reitsma,1.7346010553881064,1.7346010553881064,1.2746736419113285,1.7312512116929157,True,0.9983868087890477,0.04619578438883771,-0.013730211660453002,0.06498258839119521,10
k10_thr,none,13,reitsma_indep,1.7346010553881064,1.7346010553881064,1.288148455082241,1.7298708396182358,True,1.0336454378795041,0.04561950326325556,0.0,0.0661038720589509,10
k10_thr,none,13,sep_univariate,1.7346010553881064,1.7346010553881064,1.2954436663854048,1.717151477003553,True,1.0611728310337416,0.051989824828830314,0.0,0.06113475236877355,10
k10_thr,none,13,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.283680816533501,1.7319332569167154,True,1.0267928240748012,0.046279372806834876,-0.006402822850220087,0.0651860594438521,10
k10_thr,none,14,reitsma,1.7346010553881064,1.7346010553881064,1.715697494631906,1.4563576159253095,True,0.42712221072560014,0.03460657449585102,-0.0020104561611472426,0.014996009857086101,10
k10_thr,none,14,reitsma_indep,1.7346010553881064,1.7346010553881064,1.7050084693351082,1.4547573340341018,True,0.43191097208940665,0.03494869580515262,0.0,0.01506578505253478,10
k10_thr,none,14,sep_univariate,1.7346010553881064,1.7346010553881064,1.7135998179631557,1.4514224064293242,True,0.4855666343395614,0.03831133120789327,0.0,0.017370195139106207,10
k10_thr,none,14,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.7097265541302789,1.4555026369262343,True,0.42867974017128885,0.034636807269364175,-0.0009379947452143364,0.015000246560525272,10
k10_thr,none,15,reitsma,1.7346010553881064,1.7346010553881064,1.6281302971121292,1.4295398725028037,True,0.6782988403358904,0.048910743721792944,-0.04123308259486956,0.06131107226450947,10
k10_thr,none,15,reitsma_indep,1.7346010553881064,1.7346010553881064,1.599228453395014,1.370144824085255,True,1.0092141186574521,0.054897383689337276,0.0,0.05236598232509902,10
k10_thr,none,15,sep_univariate,1.7346010553881064,1.7346010553881064,1.6079946701442596,1.3605122528055313,True,1.0696074697429359,0.07256972265447116,0.0,0.04449668508024522,10
k10_thr,none,15,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.6025453411120998,1.391132548607487,True,1.0476371563429498,0.05100548219313413,-0.008880927684234952,0.06228134387526664,10
k10_thr,none,16,reitsma,1.7346010553881064,1.7346010553881064,1.430324859488026,2.017005823037821,True,0.7271605480774379,0.03076394836362244,0.016209435207921622,0.057053109926101686,10
k10_thr,none,16,reitsma_indep,1.7346010553881064,1.7346010553881064,1.3562996636223885,2.017133171273431,True,0.7126948594467625,0.024894510731130196,0.0,0.05758878611466235,10
k10_thr,none,16,sep_univariate,1.7346010553881064,1.7346010553881064,1.411893335893394,2.0132535640226585,True,0.8438275812135207,0.03583807263716329,0.0,0.05607858601999287,10
k10_thr,none,16,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.4060053391950207,2.020627588378985,True,0.8072492004963474,0.03216844931417244,0.0034531733477236965,0.05754742611898179,10
k10_thr,none,17,reitsma,1.7346010553881064,1.7346010553881064,1.616285428689403,1.9838558386076564,True,0.7088589715129083,0.030291960076639486,-0.02239503710817915,0.06337627063027637,10
k10_thr,none,17,reitsma_indep,1.7346010553881064,1.7346010553881064,1.6206732469953768,2.0075948587017365,True,0.8537261908119239,0.031186625331705003,0.0,0.06596340933359274,10
k10_thr,none,17,sep_univariate,1.7346010553881064,1.7346010553881064,1.6274034548355232,2.01686744082209,True,0.9158910399655333,0.03257749009676093,0.0,0.0726782173318294,10
k10_thr,none,17,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.6321601710028957,2.0043269516271454,True,0.8505012473799524,0.03224203260322041,-0.0048219872198443205,0.06404419791646958,10
k10_thr,none,18,reitsma,1.7346010553881064,1.7346010553881064,1.6121327238588063,1.8614926263023899,True,0.4363623099018611,0.024611280295045047,-0.02197441281504106,0.041457138868099104,10
k10_thr,none,18,reitsma_indep,1.7346010553881064,1.7346010553881064,1.539044193396834,1.8891423475147826,True,0.4636384355398883,0.01338570763720424,0.0,0.04532645929539388,10
k10_thr,none,18,sep_univariate,1.7346010553881064,1.7346010553881064,1.5932801937377714,1.871399047035551,True,0.5585861701635663,0.02361131377558031,0.0,0.037298766722742294,10
k10_thr,none,18,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.6212773912279894,1.88468529432744,True,0.6425931878027512,0.02799644484867176,-0.004617993442210329,0.04239146677081996,10
k10_thr,none,19,reitsma,1.7346010553881064,1.7346010553881064,1.9711604370592437,1.627492299897111,True,0.7142953418789256,0.0510823637817193,-0.00590525618373142,0.028874210800997297,10
k10_thr,none,19,reitsma_indep,1.7346010553881064,1.7346010553881064,1.9850193195639267,1.6240801611630555,True,0.736957210037171,0.053047922336957015,0.0,0.028896845245541477,10
k10_thr,none,19,sep_univariate,1.7346010553881064,1.7346010553881064,1.9929169278832513,1.6253630769753529,True,0.7790276129263766,0.05795453408669375,0.0,0.029556469151761786,10
