cell,strength,rep,method,true_m1,true_m2,m1,m2,converged,area_raw,v00,v01,v11,k_eff
k6_thr,none,5,reitsma_reml,1.7346010553881064,1.7346010553881064,1.6239150208861233,1.9920174995956983,True,0.6837574442057882,0.03142214914021587,0.02015865462753609,0.054928117244397875,6
k6_thr,none,5,reitsma_indep,1.7346010553881064,1.7346010553881064,1.565765190485631,1.981255900047529,True,0.5999477040442621,0.021824200462653542,0.0,0.046550324858214344,6
k6_thr,none,5,sep_univariate,1.7346010553881064,1.7346010553881064,1.5960517602153836,1.991825812819215,True,0.7516568560681929,0.030537985481324647,0.0,0.05221955047275203,6
k6_thr,none,5,hsroc,1.7346010553881064,1.7346010553881064,1.674968129060224,2.0257884184246913,True,0.6398863526873645,0.03107816443529765,0.018822129914741914,0.048585844601818126,6
k6_thr,none,5,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.599323304305311,1.9789556257997896,True,0.694736608148247,0.03039130283029115,0.0015744223307526618,0.044907080990682836,6
k6_thr,none,6,reitsma,1.7346010553881064,1.7346010553881064,1.3956602211775118,1.9440225528818,True,0.580001858108708,0.020365743057836658,6.0290327955788545e-06,0.04662220322140866,6
k6_thr,none,6,reitsma_reml,1.7346010553881064,1.7346010553881064,1.4075419380801482,1.9426390572207737,True,0.7564102379435481,0.02941134820976965,0.0021345899545636635,0.05506273339386846,6
k6_thr,none,6,reitsma_indep,1.7346010553881064,1.7346010553881064,1.395669537758746,1.944025234507586,True,0.5799682520740994,0.020363566461660834,0.0,0.046621781615354185,6
k6_thr,none,6,sep_univariate,1.7346010553881064,1.7346010553881064,1.41080948009242,1.9423327271315063,True,0.8331712533127807,0.02946670463620843,0.0,0.06649228403700054,6
k6_thr,none,6,hsroc,1.7346010553881064,1.7346010553881064,1.4406644435285125,1.9681630884664394,True,0.6667512682884175,0.02664440186909381,0.0022200055576795967,0.04727793078538544,6
k6_thr,none,6,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.3956705152817248,1.9440244834573215,True,0.5800018711481916,0.020365743240736423,1.6442816690959885e-06,0.046622203246940615,6
k6_thr,none,7,reitsma,1.7346010553881064,1.7346010553881064,1.9846170731607575,1.558339628095641,True,1.395807898726297,0.049303153072772665,-0.05258638071241143,0.1676231711816465,6
k6_thr,none,7,reitsma_reml,1.7346010553881064,1.7346010553881064,1.986956704961737,1.560783654808812,True,1.5332255234563288,0.053812279345809226,-0.06501216338962429,0.2018436002180219,6
k6_thr,none,7,reitsma_indep,1.7346010553881064,1.7346010553881064,1.9233822097523063,1.5598269983243114,True,1.3652806984583294,0.031182405704770235,0.0,0.1687207705452335,6
k6_thr,none,7,sep_univariate,1.7346010553881064,1.7346010553881064,1.923382209752306,1.5608284122981593,True,1.4055829905508979,0.031182405704770214,0.0,0.17882887117735116,6
k6_thr,none,7,hsroc,1.7346010553881064,1.7346010553881064,2.003679001555775,1.5873224919176128,True,1.4189874590930578,0.049712914472794224,-0.054626530992438735,0.17434579297644612,6
k6_thr,none,7,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.9272437135664615,1.5602375756558382,True,1.800858578913346,0.05466664952193376,-0.005207156397606475,0.1679405510751318,6
k6_thr,none,8,reitsma,1.7346010553881064,1.7346010553881064,1.5211385511222701,1.9666872436754423,True,0.7186007992946439,0.06846762804474486,-0.026813384092359727,0.03178817938798203,6
k6_thr,none,8,reitsma_reml,1.7346010553881064,1.7346010553881064,1.5330715676403823,1.9694088202891271,True,0.7877738279459054,0.08073154183214327,-0.033841338158432786,0.03588245549075011,6
k6_thr,none,8,reitsma_indep,1.7346010553881064,1.7346010553881064,1.5058445557490348,1.9754020953733598,True,0.8249641775122428,0.06160969865276902,0.0,0.031178510486007446,6
k6_thr,none,8,sep_univariate,1.7346010553881064,1.7346010553881064,1.5233260651635212,1.9866570293154158,True,1.0088059729705807,0.07235370175398612,0.0,0.03969984411653207,6
k6_thr,none,8,hsroc,1.7346010553881064,1.7346010553881064,1.5587199418186006,1.9860672445284417,True,0.7063327360326179,0.06828228114637998,-0.027002379796173818,0.031300822162921585,6
k6_thr,none,8,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.522995078492388,1.9778156410003387,True,0.8912034664230434,0.06982211176979845,-0.0026795623240860617,0.03220948555575722,6
k6_thr,none,9,reitsma,1.7346010553881064,1.7346010553881064,1.6335646616921058,1.4475029916498219,True,0.8032715878639813,0.10108715006892346,-0.040952698006750596,0.03460706429076081,6
k6_thr,none,9,reitsma_reml,1.7346010553881064,1.7346010553881064,1.6247290914561046,1.4614510651604422,True,0.8886961976180864,0.11933707962005055,-0.05190255541626373,0.041253176110269955,6
k6_thr,none,9,reitsma_indep,1.7346010553881064,1.7346010553881064,1.6409602808979067,1.352703299818266,True,1.1185100143505005,0.11670394537139894,0.0,0.03025718232276527,6
k6_thr,none,9,sep_univariate,1.7346010553881064,1.7346010553881064,1.6314199485219278,1.3799037305062862,True,1.460080509968073,0.13455359333537587,0.0,0.04471905053559475,6
k6_thr,none,9,hsroc,1.7346010553881064,1.7346010553881064,1.6963258220613893,1.4601590956786878,True,0.8027482585693676,0.10167255047362445,-0.042677905483584654,0.035803541645824236,6
k6_thr,none,9,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.6478005355299508,1.3775321319792027,True,1.164582186300803,0.10329392188950336,-0.003977627735767089,0.037212689528609164,6
k6_thr,none,10,reitsma,1.7346010553881064,1.7346010553881064,1.9385390623636563,1.2308850163008933,True,0.734826891964709,0.037538379495400946,-0.0071919070538823005,0.04197814522711898,6
k6_thr,none,10,reitsma_reml,1.7346010553881064,1.7346010553881064,1.970812411848014,1.2519982172874664,True,1.0563143750964865,0.057868698094515565,-0.01128181510274745,0.0566217561564492,6
k6_thr,none,10,reitsma_indep,1.7346010553881064,1.7346010553881064,1.9421271146289685,1.2227221213132486,True,0.7257976530905696,0.03691578529434788,0.0,0.04027664383802188,6
k6_thr,none,10,sep_univariate,1.7346010553881064,1.7346010553881064,1.9836808345478572,1.2231290200683511,True,0.9417884751908466,0.061814860275746765,0.0,0.04049935608379044,6
k6_thr,none,10,hsroc,1.7346010553881064,1.7346010553881064,2.088470788405604,1.279115420048002,True,1.0245906296833154,0.06042259737696249,-0.011904732833909807,0.0513838501579211,6
k6_thr,none,10,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.9433104635119847,1.2275249852488799,True,0.7495713483405462,0.037823816917776906,-0.0019594768070271946,0.042028615794569034,6
k6_thr,none,11,reitsma,1.7346010553881064,1.7346010553881064,1.3526071894204625,1.6004315118689516,True,1.0357648838768703,0.08706273237219192,-0.053088575989230634,0.06715160496408171,6
k6_thr,none,11,reitsma_reml,1.7346010553881064,1.7346010553881064,1.4409263528614755,1.6148512700043083,True,1.3922149191480515,0.12541818324899442,-0.06857298221022015,0.08111266788568364,6
k6_thr,none,11,reitsma_indep,1.7346010553881064,1.7346010553881064,1.4461977093701481,1.6416458049449971,True,1.8637024325864064,0.13781728683112468,0.0,0.07113506214340404,6
k6_thr,none,11,sep_univariate,1.7346010553881064,1.7346010553881064,1.4429635276159845,1.643397174350206,True,1.9164745347831844,0.13605035737718,0.0,0.07619749355492494,6
k6_thr,none,11,hsroc,1.7346010553881064,1.7346010553881064,1.5070491273787876,1.6324555462960646,True,1.172059176222135,0.10898320987011129,-0.06131647801497417,0.07007543332317137,6
k6_thr,none,11,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.376716795650943,1.6405675119984644,True,1.5759128949941024,0.10213215649931302,-0.0051205786631627545,0.06889023518933388,6
k6_thr,none,12,reitsma,1.7346010553881064,1.7346010553881064,1.3550020872640813,1.7300617744344517,True,0.7146034699232603,0.024315181103903325,-0.010595724412949328,0.06389436132793061,6
k6_thr,none,12,reitsma_reml,1.7346010553881064,1.7346010553881064,1.3587444899628476,1.72944455450902,True,0.7802173235306626,0.024889383628839086,-0.013204011995042494,0.07603696592205621,6
k6_thr,none,12,reitsma_indep,1.7346010553881064,1.7346010553881064,1.2860635681930137,1.7304152288384267,True,0.699351246152078,0.021766700373589316,0.0,0.06342089609049072,6
k6_thr,none,12,sep_univariate,1.7346010553881064,1.7346010553881064,1.286063568193013,1.72969109003314,True,0.7800906984675426,0.02176670037358918,0.0,0.07890996794431136,6
k6_thr,none,12,hsroc,1.7346010553881064,1.7346010553881064,1.3738188723120837,1.7604243045341847,True,0.7305216500211281,0.024493394117575513,-0.011907642787602299,0.06728564059105621,6
k6_thr,none,12,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.3035195571632072,1.730448037768425,True,0.756133106039339,0.025258720944946914,-0.001058156238882487,0.06393234754741245,6
k6_thr,none,13,reitsma,1.7346010553881064,1.7346010553881064,1.1952358393337563,1.8447776950422379,True,0.9417314338653183,0.07272801470498629,-0.03849955630816744,0.05479834207437632,6
k6_thr,none,13,reitsma_reml,1.7346010553881064,1.7346010553881064,1.2023610189188667,1.8493906736691172,True,1.0260876436255573,0.08402583167891055,-0.04783786497139406,0.06260157177707498,6
k6_thr,none,13,reitsma_indep,1.7346010553881064,1.7346010553881064,1.1982509563342583,1.8782422184228382,True,1.1960821743860708,0.06706476154945543,0.0,0.0602090698712577,6
k6_thr,none,13,sep_univariate,1.7346010553881064,1.7346010553881064,1.2147329198360275,1.8989155927975676,True,1.5383162594675177,0.08031970044468774,0.0,0.08315788739589643,6
k6_thr,none,13,hsroc,1.7346010553881064,1.7346010553881064,1.2224706961733376,1.884492666312081,True,0.9206747202195306,0.0699634922049386,-0.03818790369785288,0.05503994993755283,6
k6_thr,none,13,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.2103598933628361,1.872727147669268,True,1.214398722664649,0.07467151854931493,-0.0038386949021590126,0.055941821041772,6
k6_thr,none,14,reitsma,1.7346010553881064,1.7346010553881064,1.811191034032752,1.553432689788585,True,0.7465552324476814,0.04357613576412142,-0.0008926306954538287,0.03611847095096621,6
k6_thr,none,14,reitsma_reml,1.7346010553881064,1.7346010553881064,1.8098848973598298,1.5699384929403413,True,0.8628814458468137,0.04353542851909679,-0.00015344253653611336,0.04827236428920639,6
k6_thr,none,14,reitsma_indep,1.7346010553881064,1.7346010553881064,1.8097511682380722,1.5539350354774404,True,0.7479431238958641,0.0435346726648881,0.0,0.036269045923739134,6
k6_thr,none,14,sep_univariate,1.7346010553881064,1.7346010553881064,1.8097511682380725,1.5707113807076054,True,0.8680498458110917,0.04353467266488794,0.0,0.04885267083577761,6
k6_thr,none,14,hsroc,1.7346010553881064,1.7346010553881064,1.8661678411606895,1.6358012957637431,True,0.8544185017821991,0.04408093693861377,0.00642864025469746,0.04768141270686323,6
k6_thr,none,14,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.8099624380971082,1.553691781096267,True,0.746778813738172,0.04357977791292257,-8.926196760203287e-05,0.03611897601698648,6
k6_thr,none,15,reitsma,1.7346010553881064,1.7346010553881064,1.6485426407590396,1.6083309076708292,True,1.2980261310802752,0.15424517752837585,-0.08810819232713969,0.0811604484464288,6
k6_thr,none,15,reitsma_reml,1.7346010553881064,1.7346010553881064,1.6755898008656873,1.609399486264429,True,1.470030417013793,0.1999467106927974,-0.11532039098586463,0.09701679817699281,6
k6_thr,none,15,reitsma_indep,1.7346010553881064,1.7346010553881064,1.4101194772639059,1.5572303798332239,True,1.4565411970072175,0.07862479853324389,0.0,0.07615883058698172,6
k6_thr,none,15,sep_univariate,1.7346010553881064,1.7346010553881064,1.429857257312799,1.5584250259214083,True,1.6628858504863655,0.09776475265988015,0.0,0.07983196824909676,6
k6_thr,none,15,hsroc,1.7346010553881064,1.7346010553881064,1.724159603394447,1.6299614106698808,True,1.3160581362101258,0.17328029116295596,-0.09642527686230973,0.08186985915453261,6
k6_thr,none,15,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.5001243267008544,1.5626892305223243,True,2.1923957518121036,0.16515618419472103,-0.008800227798769746,0.08261319434886334,6
k6_thr,none,16,reitsma,1.7346010553881064,1.7346010553881064,1.7941488272683002,1.7737021961334083,True,0.4376074441428107,0.052852462199299954,0.004347996381871054,0.010584464178702688,6
k6_thr,none,16,reitsma_reml,1.7346010553881064,1.7346010553881064,1.80955349720676,1.7730061253363165,True,0.4894914916138425,0.06582803570078005,0.006215074944315828,0.010860176242083025,6
k6_thr,none,16,reitsma_indep,1.7346010553881064,1.7346010553881064,1.791536105970661,1.7811169889637757,True,0.42661174148300574,0.052154198195818506,0.0,0.009849418757457016,6
k6_thr,none,16,sep_univariate,1.7346010553881064,1.7346010553881064,1.8087186387593879,1.7811169889637752,True,0.4811503758758938,0.06634150559644393,0.0,0.009849418757456844,6
k6_thr,none,16,hsroc,1.7346010553881064,1.7346010553881064,1.8760164491145976,1.7883758271327936,True,0.46099053738102463,0.05943768743307712,0.004787310768569744,0.010477101413993549,6
k6_thr,none,16,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.7929180701097194,1.7812349217892172,True,0.4462454276123776,0.05293687094574744,0.0004345263526533771,0.010621098267702382,6
k6_thr,none,17,reitsma,1.7346010553881064,1.7346010553881064,1.1547967812308289,1.7789728099406392,True,0.8179252629606055,0.07333859324027076,-0.01917423552016795,0.0307602039085871,6
k6_thr,none,17,reitsma_reml,1.7346010553881064,1.7346010553881064,1.1645037709737731,1.7884200084270876,True,0.9932660505358142,0.08513346994932747,-0.021770787709451473,0.038276180593761235,6
k6_thr,none,17,reitsma_indep,1.7346010553881064,1.7346010553881064,1.125295902212788,1.7995509196961048,True,0.9225242656652586,0.07028351282684696,0.0,0.03417719404015209,6
k6_thr,none,17,sep_univariate,1.7346010553881064,1.7346010553881064,1.148994891987881,1.813359250049649,True,1.1857582639286264,0.08624829551883416,0.0,0.0460125249541609,6
k6_thr,none,17,hsroc,1.7346010553881064,1.7346010553881064,1.1838879746298052,1.8568954280297119,True,0.9012997811834926,0.07131136134109758,-0.014608170782285912,0.035144941609239644,6
k6_thr,none,17,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.1354716309242632,1.79433279491299,True,0.9033366381700677,0.07413898461437206,-0.0019105375547955545,0.031115344470078164,6
k6_thr,none,18,reitsma,1.7346010553881064,1.7346010553881064,1.5997864394564774,1.7276640774207799,True,0.6376892122631639,0.08416603808344589,-0.04126521694905726,0.03386854945611522,6
k6_thr,none,18,reitsma_reml,1.7346010553881064,1.7346010553881064,1.604461565437034,1.7314870497534327,True,0.7070142641946939,0.10225584609859312,-0.051867871674068845,0.04010683034598449,6
k6_thr,none,18,reitsma_indep,1.7346010553881064,1.7346010553881064,1.555205882898693,1.6821917842698804,True,1.0009055127355573,0.08813421250160987,0.0,0.03208306868652795,6
k6_thr,none,18,sep_univariate,1.7346010553881064,1.7346010553881064,1.5525764596381009,1.6890122777566485,True,1.1167224568941436,0.08343213294971426,0.0,0.04218824116041668,6
k6_thr,none,18,hsroc,1.7346010553881064,1.7346010553881064,1.6380111127541814,1.7393129985899958,True,0.6396455330313824,0.08626654383845699,-0.0431115495124317,0.03493152901243448,6
k6_thr,none,18,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.5601409621910036,1.6892155095451165,True,1.0552486011144735,0.08874035332914829,-0.004006071101513048,0.0355987389180757,6
k6_thr,none,19,reitsma,1.7346010553881064,1.7346010553881064,1.7872741355200243,1.7384481777754952,True,1.4183445093173923,0.11729330297850116,-0.06803567536788166,0.08787273855015401,6
k6_thr,none,19,reitsma_reml,1.7346010553881064,1.7346010553881064,1.8015401676416132,1.7433540784194999,True,1.7144959862105602,0.1411508848430849,-0.08055203443771679,0.10474865351049832,6
k6_thr,none,19,reitsma_indep,1.7346010553881064,1.7346010553881064,1.6566666255906848,1.7228788172072094,True,1.649506865180532,0.08721001487244058,0.0,0.08805948904410027,6
k6_thr,none,19,sep_univariate,1.7346010553881064,1.7346010553881064,1.692822055562752,1.7318036889579511,True,2.1280860104314563,0.11184451616159799,0.0,0.11428728752760363,6
k6_thr,none,19,hsroc,1.7346010553881064,1.7346010553881064,1.8591787835504856,1.7700687707763592,True,1.4610080630689466,0.12366490145904624,-0.07059210726700837,0.08901476399929978,6
k6_thr,none,19,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.7379317402812342,1.7279875206402122,True,1.9520879090513623,0.12466541804795804,-0.018426321813750812,0.08899893072785105,6
k6_thr,none,20,reitsma,1.7346010553881064,1.7346010553881064,1.9101921339165873,1.394095646886895,True,1.0449483407696287,0.11083939579234592,-0.01782764382951958,0.030672875253490856,6
k6_thr,none,20,reitsma_reml,1.7346010553881064,1.7346010553881064,1.942010451074759,1.4164591427855402,True,1.2069465978076228,0.13237083481067446,-0.028726896515366907,0.037295451367573375,6
k6_thr,none,20,reitsma_indep,1.7346010553881064,1.7346010553881064,1.7916416332351806,1.3159211277090381,True,0.717846317655817,0.07355078705198348,0.0,0.01977469967240302,6
k6_thr,none,20,sep_univariate,1.7346010553881064,1.7346010553881064,1.8443203405847253,1.3940064707840958,True,1.2485494330045837,0.09903762675441445,0.0,0.0444268504269523,6
k6_thr,none,20,hsroc,1.7346010553881064,1.7346010553881064,2.0238577025592477,1.585000842698181,True,1.4149455659667356,0.11538461453106488,-0.04624608252875968,0.06750942980086413,6
k6_thr,none,20,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.8707067485882054,1.3639330152017766,True,1.1189458862633,0.11231499918148928,-0.0017831845951476113,0.03149236481928284,6
k6_thr,none,21,reitsma,1.7346010553881064,1.7346010553881064,1.367799642065555,2.067158082116642,True,1.5462120709947527,0.1428115359618568,-0.03830633301092151,0.05752569864283685,6
k6_thr,none,21,reitsma_reml,1.7346010553881064,1.7346010553881064,1.3874992586538215,2.0664237926331888,True,1.8559206054840758,0.17265895279494764,-0.04561236960665835,0.06835690071891877,6
k6_thr,none,21,reitsma_indep,1.7346010553881064,1.7346010553881064,1.3395619601111624,2.067164943176897,True,1.7021944926825399,0.14657882677185988,0.0,0.05579321501330603,6
k6_thr,none,21,sep_univariate,1.7346010553881064,1.7346010553881064,1.3638150844464774,2.0661383444615873,True,2.1328163400323783,0.18220977445843942,0.0,0.0704643605301529,6
k6_thr,none,21,hsroc,1.7346010553881064,1.7346010553881064,1.4325864368635857,2.1031739390280264,True,1.627429122982629,0.15240776415923996,-0.03883889481051786,0.05894665938145132,6
k6_thr,none,21,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.3492672451659466,2.0674650905362673,True,1.707176221453823,0.1441519849817076,-0.010415700122296097,0.05781765519634107,6
k6_thr,none,22,reitsma,1.7346010553881064,1.7346010553881064,1.723929966437806,1.5025839145906954,True,0.7248570636544284,0.10444956169957481,-0.018222271670010386,0.017377228499438787,6
k6_thr,none,22,reitsma_reml,1.7346010553881064,1.7346010553881064,1.7476222300221833,1.503062344372151,True,0.8562470275273284,0.12538500502886912,-0.021768897215305456,0.020283347211801483,6
k6_thr,none,22,reitsma_indep,1.7346010553881064,1.7346010553881064,1.6936195225564772,1.5131299746882763,True,0.7914277493167949,0.10238355775792965,0.0,0.017267385989289244,6
k6_thr,none,22,sep_univariate,1.7346010553881064,1.7346010553881064,1.757753409515587,1.5128227993087298,True,1.0618051454747766,0.15728184729810177,0.0,0.02023230282940937,6
k6_thr,none,22,hsroc,1.7346010553881064,1.7346010553881064,1.8792817125055068,1.5122062648831678,True,0.7812053369761326,0.1259161672717876,-0.021590959144467514,0.01738212922727192,6
k6_thr,none,22,adaptshrink_dta,1.7346010553881064,1.7346010553881064,1.7111238781451104,1.5105743771773883,True,0.8059820456605944,0.10645402366049525,-0.004948649753183114,0.017453604166465905,6
k6_thr,none,23,reitsma,1.7346010553881064,1.7346010553881064,2.164537946062903,1.4350029265438529,True,0.8750258650557992,0.09564571352911178,-0.0009065302535754755,0.022603497982920617,6
k6_thr,none,23,reitsma_reml,1.7346010553881064,1.7346010553881064,2.1788337428245956,1.4411966719767162,True,1.0645354431343537,0.11741559376169772,-0.0009149741595965806,0.02724848715246772,6
k6_thr,none,23,reitsma_indep,1.7346010553881064,1.7346010553881064,2.164052038887275,1.4336756182583366,True,0.8754633028807554,0.09549436966272988,0.0,0.022653347818944247,6
k6_thr,none,23,sep_univariate,1.7346010553881064,1.7346010553881064,2.175944150822319,1.4394205629728485,True,1.0305084870991734,0.11271798854110555,0.0,0.02659158244204744,6
k6_thr,none,23,hsroc,1.7346010553881064,1.7346010553881064,2.2834194019371727,1.4589181253621035,True,0.8917944221477645,0.09692050022628124,-0.002660145853987773,0.02323352242973484,6
k6_thr,none,23,adaptshrink_dta,1.7346010553881064,1.7346010553881064,2.1642779792192464,1.4339796627913612,True,0.8752011066404997,0.09564752579676827,-0.000247235733998377,0.022604167750551938,6
k6_thr,none,24,reitsma,1.7346010553881064,1.7346010553881064,2.1525689532360497,1.4282748417393236,True,1.3300130168705728,0.05614076087970589,-0.019846663588553047,0.09595010090901245,6
k6_thr,none,24,reitsma_reml,1.7346010553881064,1.7346010553881064,2.152545151999461,1.4410404253044125,True,1.4568493008277184,0.05724784358420836,-0.024423505492238987,0.11506134507226835,6
k6_thr,none,24,reitsma_indep,1.7346010553881064,1.7346010553881064,2.159914446443593,1.4282668373202587,True,1.3180714504869515,0.05113477895244191,0.0,0.09589496182568673,6
k6_thr,none,24,sep_univariate,1.7346010553881064,1.7346010553881064,2.1599144464435924,1.4309196092929306,True,1.3408011055110174,0.05113477895244172,0.0,0.09923082515909076,6
k6_thr,none,24,hsroc,1.7346010553881064,1.7346010553881064,2.2103371318069653,1.465957989680182,True,1.3514074599265193,0.05605418240719517,-0.021832737735612485,0.10046368872606212,6
k6_thr,none,24,adaptshrink_dta,1.7346010553881064,1.7346010553881064,2.1657776266402213,1.4288907083499842,True,1.3930266432659366,0.057062811877517335,-0.0019817073659590557,0.09605306480113278,6
k6_thr,none,25,reitsma,1.7346010553881064,1.7346010553881064,1.9886108286872293,1.195165779055043,True,1.5048608234847096,0.16713583100836923,-0.06652568966573848,0.06472294233847437,6
