target,regime,rep,method,true_mu,mu_hat,ci_low,ci_high,converged,delta,Q
GLP1,sparse,7,shrink_mean,-1.1715684059062057,-2.0163797224669198,-2.1330742717907705,-1.899685173143069,True,2.558464512594882e-19,86.61941897622972
GLP1,sparse,8,nma,-1.1715684059062057,-0.9427138991360051,-1.2698353038991064,-0.6155924943729039,True,,
GLP1,sparse,8,borrow,-1.1715684059062057,-0.5918008310367306,-1.1136973269734427,-0.06990433510001848,True,1.0,0.5876818789792787
GLP1,sparse,8,shrink_mean,-1.1715684059062057,-0.5890464738762883,-1.100273035437051,-0.07781991231552565,True,1.0,0.5932584164793951
GLP1,sparse,9,nma,-1.1715684059062057,-0.6731304476508226,-0.9791342296028874,-0.36712666569875785,True,,
GLP1,sparse,9,borrow,-1.1715684059062057,-0.5491404154039986,-0.9074666960266873,-0.19081413478130987,True,1.0,0.29908006953680344
GLP1,sparse,9,shrink_mean,-1.1715684059062057,-0.5459516547808051,-0.890341064287657,-0.2015622452739531,True,1.0,0.3051335325190868
GLP1,sparse,10,nma,-1.1715684059062057,-1.3178543039510755,-1.64040732357597,-0.995301284326181,True,,
GLP1,sparse,10,borrow,-1.1715684059062057,-0.69943415591622,-1.486552746189441,0.0876844343570008,True,0.8354107437964515,1.3596635326809159
GLP1,sparse,10,shrink_mean,-1.1715684059062057,-0.6963425188030887,-1.4764689400211082,0.08378390241493061,True,0.830348173967426,1.371820358887405
GLP1,sparse,11,nma,-1.1715684059062057,-1.3965614033282958,-1.695369808465753,-1.0977529981908387,True,,
GLP1,sparse,11,borrow,-1.1715684059062057,-1.4340496952445039,-1.5873844998661277,-1.28071489062288,True,2.1250603761688954e-06,27.123420687353484
GLP1,sparse,11,shrink_mean,-1.1715684059062057,-1.4340667082792224,-1.5871557706883435,-1.2809776458701014,True,5.528631286939864e-07,29.816310745882888
GLP1,sparse,12,nma,-1.1715684059062057,-0.786429962999371,-1.095003962271247,-0.4778559637274949,True,,
GLP1,sparse,12,borrow,-1.1715684059062057,-0.6915807497831813,-0.9139341420946864,-0.4692273574716762,True,0.5980554997374927,2.0281434408248282
GLP1,sparse,12,shrink_mean,-1.1715684059062057,-0.6913654139655862,-0.914668046321534,-0.4680627816096383,True,0.5274627522029045,2.279354056125355
GLP1,sparse,13,nma,-1.1715684059062057,-0.503687702356562,-0.7774377225463329,-0.2299376821667911,True,,
GLP1,sparse,13,borrow,-1.1715684059062057,-0.5051281401692488,-0.7115886827407617,-0.29866759759773587,True,1.0,0.00024932801246672237
GLP1,sparse,13,shrink_mean,-1.1715684059062057,-0.5046593845429123,-0.7058444825368635,-0.30347428654896097,True,1.0,0.00010750793784072439
GLP1,sparse,14,nma,-1.1715684059062057,-1.3932231585275328,-1.6620979412140555,-1.12434837584101,True,,
GLP1,sparse,14,borrow,-1.1715684059062057,-1.385493482401691,-1.722276238429892,-1.0487107263734898,True,0.0006569006469459278,15.655955546438866
GLP1,sparse,14,shrink_mean,-1.1715684059062057,-1.386995352699411,-1.7145668809782497,-1.0594238244205723,True,0.00040392166710741435,16.628579184202678
GLP1,sparse,15,nma,-1.1715684059062057,-1.752886687358283,-2.0248921459427516,-1.4808812287738145,True,,
GLP1,sparse,15,borrow,-1.1715684059062057,-1.7296905651144843,-2.33806206017829,-1.1213190700506783,True,0.0007211007652913303,15.469463345517806
GLP1,sparse,15,shrink_mean,-1.1715684059062057,-1.7314351557709735,-2.331868903982321,-1.131001407559626,True,0.0005675879925428417,15.948229535378506
GLP1,sparse,16,nma,-1.1715684059062057,-1.3174627381003825,-1.6552873464199518,-0.9796381297808133,True,,
GLP1,sparse,16,borrow,-1.1715684059062057,-0.5744946671194462,-1.027034728520179,-0.12195460571871336,True,1.0,0.49529246038773783
GLP1,sparse,16,shrink_mean,-1.1715684059062057,-0.5715409942762567,-1.0119713280927023,-0.13111066045981107,True,1.0,0.5013009019498242
GLP1,sparse,17,nma,-1.1715684059062057,-1.726338226528688,-2.015988886879533,-1.4366875661778429,True,,
GLP1,sparse,17,borrow,-1.1715684059062057,-1.7588640312392938,-2.2678796902415277,-1.24984837223706,True,0.000185964059402693,18.17991426387997
GLP1,sparse,17,shrink_mean,-1.1715684059062057,-1.7596157028338506,-2.2643506021049467,-1.2548808035627548,True,0.00013506766578661524,18.819469354099326
GLP1,sparse,18,nma,-1.1715684059062057,-2.021119492774967,-2.305972453310826,-1.7362665322391084,True,,
GLP1,sparse,18,borrow,-1.1715684059062057,-2.0163797224669198,-2.1330742717907705,-1.899685173143069,True,1.714880671795585e-17,78.2092061636591
GLP1,sparse,18,shrink_mean,-1.1715684059062057,-2.0163797224669198,-2.1330742717907705,-1.899685173143069,True,2.558464512594882e-19,86.61941897622972
GLP1,sparse,19,nma,-1.1715684059062057,-1.0298630050747655,-1.4274097738598426,-0.6323162362896884,True,,
GLP1,sparse,19,borrow,-1.1715684059062057,-0.5601557794169981,-0.9464527926686177,-0.1738587661653785,True,1.0,0.39820313098947313
GLP1,sparse,19,shrink_mean,-1.1715684059062057,-0.5568711404693348,-0.9299376516921857,-0.183804629246484,True,1.0,0.40541674375508274
GLP1,sparse,20,nma,-1.1715684059062057,-1.3174627381003825,-1.6552873464199518,-0.9796381297808133,True,,
GLP1,sparse,20,borrow,-1.1715684059062057,-0.5744946671194462,-1.027034728520179,-0.12195460571871336,True,1.0,0.49529246038773783
GLP1,sparse,20,shrink_mean,-1.1715684059062057,-0.5715409942762567,-1.0119713280927023,-0.13111066045981107,True,1.0,0.5013009019498242
GLP1,sparse,21,nma,-1.1715684059062057,-0.7077756821831702,-1.0083682094364779,-0.4071831549298626,True,,
GLP1,sparse,21,borrow,-1.1715684059062057,-0.5502495553336962,-0.9109138615494339,-0.18958524911795854,True,1.0,0.30899961975124285
GLP1,sparse,21,shrink_mean,-1.1715684059062057,-0.5470417232550543,-0.8938422758144231,-0.20024117069568542,True,1.0,0.31521163785585365
GLP1,sparse,22,nma,-1.1715684059062057,-1.7525283990289586,-2.075625233216971,-1.429431564840946,True,,
GLP1,sparse,22,borrow,-1.1715684059062057,-0.8963087381504634,-1.9950589975868316,0.20244152128590487,True,0.3135217350515937,3.319773182008565
GLP1,sparse,22,shrink_mean,-1.1715684059062057,-0.8903674553329741,-1.9819195110852286,0.20118460041928032,True,0.30754681699141,3.358255905891816
GLP1,sparse,23,nma,-1.1715684059062057,-1.0918483586982761,-1.4074871665114517,-0.7762095508851006,True,,
GLP1,sparse,23,borrow,-1.1715684059062057,-0.6834435597690982,-1.3936390530960638,0.026751933557867424,True,0.833657716726194,1.363864744929137
GLP1,sparse,23,shrink_mean,-1.1715684059062057,-0.6800773836314304,-1.382825679212604,0.022670911949743133,True,0.8272837017219846,1.3792151870915454
GLP1,sparse,24,nma,-1.1715684059062057,-0.4751771111034797,-0.7423282826329247,-0.20802593957403476,True,,
GLP1,sparse,24,borrow,-1.1715684059062057,-0.4917639157986845,-0.7154572453905749,-0.26807058620679414,True,1.0,0.01821739563566366
GLP1,sparse,24,shrink_mean,-1.1715684059062057,-0.4919896005802121,-0.7090982191178694,-0.27488098204255484,True,1.0,0.017755729158213128
GLP1,sparse,25,nma,-1.1715684059062057,-0.8942958302168313,-1.2179250823747958,-0.5706665780588669,True,,
GLP1,sparse,25,borrow,-1.1715684059062057,-0.811356550193968,-1.1518500671633647,-0.47086303322457135,True,0.17862827445150745,4.444896622942222
GLP1,sparse,25,shrink_mean,-1.1715684059062057,-0.8161179453385085,-1.1504358546914464,-0.48180003598557053,True,0.14171258217037505,4.907908683600012
GLP1,sparse,26,nma,-1.1715684059062057,-1.1153317893150412,-1.4164187154994017,-0.8142448631306806,True,,
GLP1,sparse,26,borrow,-1.1715684059062057,-0.7295073268027211,-1.5158131105054369,0.05679845689999474,True,0.6634882342193006,1.8204883165388797
GLP1,sparse,26,shrink_mean,-1.1715684059062057,-0.7255263867196335,-1.5046028331611918,0.053550059721924725,True,0.656019869523086,1.8431284031792088
GLP1,sparse,27,nma,-1.1715684059062057,-1.3945117091617014,-1.7134936214410135,-1.0755297968823894,True,,
GLP1,sparse,27,borrow,-1.1715684059062057,-1.0321627857808635,-1.9414612219497354,-0.12286434961199166,True,0.0844831682658408,5.942405913161243
GLP1,sparse,27,shrink_mean,-1.1715684059062057,-1.0283876677144728,-1.9392143667646673,-0.11756096866427834,True,0.07734474495675871,6.1189652855488585
GLP1,sparse,28,nma,-1.1715684059062057,-1.7156073461454238,-2.019365924429691,-1.4118487678611564,True,,
GLP1,sparse,28,borrow,-1.1715684059062057,-1.3707982865268709,-2.5674615103433105,-0.17413506271043122,True,0.02334185296460219,8.51501453037834
GLP1,sparse,28,shrink_mean,-1.1715684059062057,-1.3660249128700155,-2.567111850169196,-0.1649379755708349,True,0.021357941179122028,8.692663312561734
GLP1,sparse,29,nma,-1.1715684059062057,-1.1271524637618535,-1.4229226065032732,-0.8313823210204339,True,,
GLP1,sparse,29,borrow,-1.1715684059062057,-0.7322420265453203,-1.4388754884645478,-0.025608564626092734,True,0.5660108307654502,2.138284130668068
GLP1,sparse,29,shrink_mean,-1.1715684059062057,-0.7274901043519811,-1.4274778040131118,-0.027502404690850635,True,0.5544889609078738,2.1794167611625537
GLP1,sparse,30,nma,-1.1715684059062057,-0.9318532341123835,-1.236334960878771,-0.6273715073459961,True,,
GLP1,sparse,30,borrow,-1.1715684059062057,-0.5732543839891756,-1.0062526690572566,-0.14025609892109447,True,1.0,0.5025474096062797
GLP1,sparse,30,shrink_mean,-1.1715684059062057,-0.5700903115634175,-0.9907862120296029,-0.149394411097232,True,1.0,0.5097933959430444
GLP1,sparse,31,nma,-1.1715684059062057,-0.5192072317775649,-0.8557880094664281,-0.18262645408870176,True,,
GLP1,sparse,31,borrow,-1.1715684059062057,-0.5288604014624348,-0.8134182196606531,-0.2443025832642166,True,1.0,0.0734895614882826
GLP1,sparse,31,shrink_mean,-1.1715684059062057,-0.5262292606960511,-0.7989625522189284,-0.25349596917317385,True,1.0,0.07748357675775569
GLP1,sparse,32,nma,-1.1715684059062057,-2.021119492774967,-2.305972453310826,-1.7362665322391084,True,,
GLP1,sparse,32,borrow,-1.1715684059062057,-2.0163797224669198,-2.1330742717907705,-1.899685173143069,True,1.714880671795585e-17,78.2092061636591
GLP1,sparse,32,shrink_mean,-1.1715684059062057,-2.0163797224669198,-2.1330742717907705,-1.899685173143069,True,2.558464512594882e-19,86.61941897622972
GLP1,sparse,33,nma,-1.1715684059062057,-1.6891977683162258,-1.9857249767369094,-1.3926705598955422,True,,
GLP1,sparse,33,borrow,-1.1715684059062057,-1.3572152681584784,-2.555736819253399,-0.15869371706355784,True,0.024779480123209737,8.395478765388251
GLP1,sparse,33,shrink_mean,-1.1715684059062057,-1.3521913910011272,-2.5550971580351627,-0.14928562396709188,True,0.022705067647301916,8.570334270071127
GLP1,sparse,34,nma,-1.1715684059062057,-1.5662826849721565,-1.8747469885460095,-1.2578183813983035,True,,
GLP1,sparse,34,borrow,-1.1715684059062057,-1.1777852932909953,-2.447943111589974,0.09237252500798343,True,0.06254916453413278,6.54360479785376
GLP1,sparse,34,shrink_mean,-1.1715684059062057,-1.1683005411210168,-2.438243274667178,0.10164219242514405,True,0.059128907740578156,6.656070682980352
GLP1,sparse,35,nma,-1.1715684059062057,-1.91477398106568,-2.21228699464994,-1.6172609674814202,True,,
GLP1,sparse,35,borrow,-1.1715684059062057,-1.950833030492804,-2.0968783055621394,-1.804787755423469,True,4.777009409274092e-15,66.9499233816024
GLP1,sparse,35,shrink_mean,-1.1715684059062057,-1.950833030492804,-2.0968783055621394,-1.804787755423469,True,1.6736831297303988e-16,73.65266964608763
GLP1,sparse,36,nma,-1.1715684059062057,-1.3663395579443134,-1.7276680120142356,-1.0050111038743912,True,,
GLP1,sparse,36,borrow,-1.1715684059062057,-0.7455690311670817,-1.6229730466169139,0.13183498428275042,True,0.6896614275528062,1.7431089730440916
GLP1,sparse,36,shrink_mean,-1.1715684059062057,-0.7420318138715915,-1.6125451443368908,0.12848151659370777,True,0.6840828409395693,1.7593525124167222
GLP1,sparse,37,nma,-1.1715684059062057,-1.4016179593849891,-1.713705692987329,-1.0895302257826491,True,,
GLP1,sparse,37,borrow,-1.1715684059062057,-0.8649786017383565,-1.917978485666887,0.1880212821901739,True,0.36958661859466935,2.9907402899420625
GLP1,sparse,37,shrink_mean,-1.1715684059062057,-0.8595777366562818,-1.9054211378993757,0.18626566458681215,True,0.3633742963413135,3.024643713116371
GLP1,sparse,38,nma,-1.1715684059062057,-1.2249983936270143,-1.5320012065161803,-0.9179955807378484,True,,
GLP1,sparse,38,borrow,-1.1715684059062057,-0.8145573078439128,-1.7157171228364705,0.08660250714864492,True,0.4082724472881336,2.791641128942692
GLP1,sparse,38,shrink_mean,-1.1715684059062057,-0.8091942807831506,-1.7035490305952024,0.08516046902890118,True,0.399921911660546,2.8329719435617204
GLP1,sparse,39,nma,-1.1715684059062057,-1.508459955769327,-1.8120624812047108,-1.2048574303339432,True,,
GLP1,sparse,39,borrow,-1.1715684059062057,-0.8724718658470332,-1.9309869680958258,0.18604323640175946,True,0.35079270292304116,3.0951196398921295
GLP1,sparse,39,shrink_mean,-1.1715684059062057,-0.8668828685126081,-1.9182445800394086,0.18447884301419248,True,0.3445316874259825,3.1311384236823767
GLP1,sparse,40,nma,-1.1715684059062057,-1.49067534664213,-1.8824864445125993,-1.098864248771661,True,,
GLP1,sparse,40,borrow,-1.1715684059062057,-0.9088586056233084,-1.9233351196723683,0.10561790842575147,True,0.234470344468504,3.9008523238275563
GLP1,sparse,40,shrink_mean,-1.1715684059062057,-0.9019558508843967,-1.9106269599239853,0.1067152581551919,True,0.22704751277043422,3.965191952087445
GLP1,sparse,41,nma,-1.1715684059062057,-1.2825703992792583,-1.5933893576774345,-0.9717514408810821,True,,
GLP1,sparse,41,borrow,-1.1715684059062057,-0.8743500328600026,-1.8386410115678369,0.08994094584783163,True,0.2806028601706566,3.541629836625559
GLP1,sparse,41,shrink_mean,-1.1715684059062057,-0.867944590760465,-1.8261702223259597,0.09028104080502963,True,0.27248031140431,3.6003778384328458
GLP1,sparse,42,nma,-1.1715684059062057,-0.47662945048260186,-0.799858980344214,-0.15339992062098973,True,,
GLP1,sparse,42,borrow,-1.1715684059062057,-0.5221492860945287,-0.8063491442315158,-0.23794942795754154,True,1.0,0.04021049904905786
GLP1,sparse,42,shrink_mean,-1.1715684059062057,-0.5199258026341127,-0.7916968148637994,-0.248154790404426,True,1.0,0.04260568747602388
GLP1,sparse,43,nma,-1.1715684059062057,-1.5365152097737687,-1.8836134576681522,-1.189416961879385,True,,
GLP1,sparse,43,borrow,-1.1715684059062057,-1.4592780357377646,-2.2305384895173814,-0.6880175819581476,True,0.006572660636564079,11.049673121898543
GLP1,sparse,43,shrink_mean,-1.1715684059062057,-1.4632090652946024,-2.2249745002126877,-0.701443630376517,True,0.0054957623165260115,11.407555943252868
GLP1,sparse,44,nma,-1.1715684059062057,-1.6959049671577482,-1.9927616906980488,-1.3990482436174476,True,,
GLP1,sparse,44,borrow,-1.1715684059062057,-1.7102479618896875,-2.3735179370906465,-1.0469779866887283,True,0.0011873809697841335,14.47201052610139
GLP1,sparse,44,shrink_mean,-1.1715684059062057,-1.712449601744561,-2.366842491012204,-1.058056712476918,True,0.0009591353289231321,14.898956756827813
GLP1,sparse,45,nma,-1.1715684059062057,-1.1922964400484055,-1.5321982044482123,-0.8523946756485987,True,,
GLP1,sparse,45,borrow,-1.1715684059062057,-0.6071409128603534,-1.1949263329542539,-0.019355492766452986,True,1.0,0.6471516258233542
GLP1,sparse,45,shrink_mean,-1.1715684059062057,-0.6045666961714327,-1.1828500202107106,-0.026283372132154814,True,1.0,0.6521876387173976
GLP1,sparse,46,nma,-1.1715684059062057,-0.8338111654560696,-1.0932015683508827,-0.5744207625612565,True,,
GLP1,sparse,46,borrow,-1.1715684059062057,-0.7343851687175312,-1.0858226192052278,-0.3829477182298347,True,0.40301430604905725,2.817566437568978
GLP1,sparse,46,shrink_mean,-1.1715684059062057,-0.7344168832638569,-1.086684414703927,-0.3821493518237869,True,0.35463068558624933,3.073356706619618
GLP1,sparse,47,nma,-1.1715684059062057,-1.508459955769327,-1.8120624812047108,-1.2048574303339432,True,,
GLP1,sparse,47,borrow,-1.1715684059062057,-0.8724718658470332,-1.9309869680958258,0.18604323640175946,True,0.35079270292304116,3.0951196398921295
GLP1,sparse,47,shrink_mean,-1.1715684059062057,-0.8668828685126081,-1.9182445800394086,0.18447884301419248,True,0.3445316874259825,3.1311384236823767
GLP1,sparse,48,nma,-1.1715684059062057,-1.0298630050747655,-1.4274097738598426,-0.6323162362896884,True,,
GLP1,sparse,48,borrow,-1.1715684059062057,-0.5601557794169981,-0.9464527926686177,-0.1738587661653785,True,1.0,0.39820313098947313
GLP1,sparse,48,shrink_mean,-1.1715684059062057,-0.5568711404693348,-0.9299376516921857,-0.183804629246484,True,1.0,0.40541674375508274
GLP1,sparse,49,nma,-1.1715684059062057,-1.2702581500557502,-1.6025355615113288,-0.9379807386001715,True,,
GLP1,sparse,49,borrow,-1.1715684059062057,-1.26566133183492,-1.5274734904985485,-1.0038491731712913,True,0.0009741203800309342,14.867951336995727
GLP1,sparse,49,shrink_mean,-1.1715684059062057,-1.2673779024859417,-1.517303415624757,-1.0174523893471266,True,0.0005374603678061667,16.057311069990146
GLP1,sparse,50,nma,-1.1715684059062057,-0.9802745101494339,-1.2904536542459037,-0.670095366052964,True,,
GLP1,sparse,50,borrow,-1.1715684059062057,-0.5775986565016973,-1.0295686015926586,-0.125628711410736,True,1.0,0.5294410335891435
GLP1,sparse,50,shrink_mean,-1.1715684059062057,-0.5745202869873244,-1.01454239452208,-0.13449817945256892,True,1.0,0.5363797876497314
GLP1,sparse,51,nma,-1.1715684059062057,-1.0392126409723215,-1.3967371169745548,-0.681688164970088,True,,
GLP1,sparse,51,borrow,-1.1715684059062057,-0.5605520416116816,-0.9419197386262188,-0.17918434459714438,True,1.0,0.4017503550649465
GLP1,sparse,51,shrink_mean,-1.1715684059062057,-0.5571781211802377,-0.9254084471634109,-0.1889477951970645,True,1.0,0.4095662559643382
GLP1,sparse,52,nma,-1.1715684059062057,-1.3932231585275328,-1.6620979412140555,-1.12434837584101,True,,
GLP1,sparse,52,borrow,-1.1715684059062057,-1.385493482401691,-1.722276238429892,-1.0487107263734898,True,0.0006569006469459278,15.655955546438866
GLP1,sparse,52,shrink_mean,-1.1715684059062057,-1.386995352699411,-1.7145668809782497,-1.0594238244205723,True,0.00040392166710741435,16.628579184202678
GLP1,sparse,53,nma,-1.1715684059062057,-2.00252644203574,-2.2940829485604244,-1.7109699355110557,True,,
GLP1,sparse,53,borrow,-1.1715684059062057,-1.9928202480274502,-2.136189623335706,-1.8494508727191943,True,5.2597937713423925e-16,71.3625393377857
GLP1,sparse,53,shrink_mean,-1.1715684059062057,-1.9928202480274502,-2.136189623335706,-1.8494508727191943,True,1.4436026802822235e-17,78.55360946089714
GLP1,sparse,54,nma,-1.1715684059062057,-1.0015284220141458,-1.4221429884993424,-0.5809138555289493,True,,
GLP1,sparse,54,borrow,-1.1715684059062057,-0.5588614718600844,-0.9423982747045121,-0.1753246690156567,True,1.0,0.3867050603866599
GLP1,sparse,54,shrink_mean,-1.1715684059062057,-0.5555935142239992,-0.925805546643224,-0.18538148180477432,True,1.0,0.3937371804833994
GLP1,sparse,55,nma,-1.1715684059062057,-1.2825703992792583,-1.5933893576774345,-0.9717514408810821,True,,
GLP1,sparse,55,borrow,-1.1715684059062057,-0.8743500328600026,-1.8386410115678369,0.08994094584783163,True,0.2806028601706566,3.541629836625559
GLP1,sparse,55,shrink_mean,-1.1715684059062057,-0.867944590760465,-1.8261702223259597,0.09028104080502963,True,0.27248031140431,3.6003778384328458
GLP1,sparse,56,nma,-1.1715684059062057,-0.823533791801129,-1.173776889505593,-0.47329069409666513,True,,
GLP1,sparse,56,borrow,-1.1715684059062057,-0.5564902261567992,-0.8868006182158226,-0.2261798340977758,True,1.0,0.32675044321906915
GLP1,sparse,56,shrink_mean,-1.1715684059062057,-0.5526901135914543,-0.8710908790759762,-0.23428934810693242,True,1.0,0.3379895233677859
GLP1,sparse,57,nma,-1.1715684059062057,-0.6219553855133828,-0.9008782601476882,-0.3430325108790774,True,,
GLP1,sparse,57,borrow,-1.1715684059062057,-0.5349033909091102,-0.8327478329390157,-0.23705894887920476,True,1.0,0.1258085047507252
GLP1,sparse,57,shrink_mean,-1.1715684059062057,-0.531887576194415,-0.8172857919674362,-0.2464893604213937,True,1.0,0.1312013487419151
GLP1,sparse,58,nma,-1.1715684059062057,-0.9115754223456967,-1.1788459001668867,-0.6443049445245066,True,,
GLP1,sparse,58,borrow,-1.1715684059062057,-0.8522786314666373,-1.168193100812507,-0.5363641621207675,True,0.10800448278812574,5.4511650908437215
GLP1,sparse,58,shrink_mean,-1.1715684059062057,-0.8592056020808404,-1.1610496784452196,-0.5573615257164612,True,0.0796375317831715,6.060539584883107
GLP1,sparse,59,nma,-1.1715684059062057,-0.7927622357793807,-1.0654818944029318,-0.5200425771558295,True,,
GLP1,sparse,59,borrow,-1.1715684059062057,-0.6663637270274486,-1.0310143656043456,-0.3017130884505516,True,0.7222181354114232,1.650856118223489
GLP1,sparse,59,shrink_mean,-1.1715684059062057,-0.6631593956970333,-1.0272169691321225,-0.2991018222619441,True,0.6824820539621379,1.764038093659401
GLP1,sparse,60,nma,-1.1715684059062057,-1.2426439126838749,-1.5494605137090915,-0.9358273116586582,True,,
GLP1,sparse,60,borrow,-1.1715684059062057,-1.2334343324148405,-1.4302021700714203,-1.0366664947582607,True,0.000598399412118566,15.842504227453343
GLP1,sparse,60,shrink_mean,-1.1715684059062057,-1.2345404274666847,-1.4214200752739357,-1.0476607796594337,True,0.0002835713435016176,17.336093627785274
GLP1,sparse,61,nma,-1.1715684059062057,-0.802461903414649,-1.0560771754319662,-0.5488466313973317,True,,
GLP1,sparse,61,borrow,-1.1715684059062057,-0.7238966356010943,-1.0045219035735764,-0.44327136762861225,True,0.43079848946904054,2.6842296800906507
GLP1,sparse,61,shrink_mean,-1.1715684059062057,-0.7246836336159703,-1.0052848746738996,-0.44408239255804116,True,0.37085485975990157,2.983889013007743
GLP1,sparse,62,nma,-1.1715684059062057,-1.3889384228620885,-1.6787698622782106,-1.0991069834459664,True,,
GLP1,sparse,62,borrow,-1.1715684059062057,-1.411310829429416,-1.5927241774933543,-1.229897481365478,True,1.0088809268246475e-05,24.008167483276566
GLP1,sparse,62,shrink_mean,-1.1715684059062057,-1.4113584050643,-1.5922067195800682,-1.2305100905485318,True,3.3437098838401595e-06,26.216859247460555
GLP1,sparse,63,nma,-1.1715684059062057,-1.4573726725168243,-1.7724336604942328,-1.142311684539416,True,,
GLP1,sparse,63,borrow,-1.1715684059062057,-0.8222078643421917,-1.8161593923332044,0.1717436636488211,True,0.4672291939213645,2.5218707248622567
GLP1,sparse,63,shrink_mean,-1.1715684059062057,-0.8175525633355554,-1.804438553747756,0.16933342707664534,True,0.46098990060053957,2.5487582876329675
GLP1,sparse,64,nma,-1.1715684059062057,-1.2441295193300421,-1.5411193031866466,-0.9471397354734378,True,,
GLP1,sparse,64,borrow,-1.1715684059062057,-1.2367061806010011,-1.4225229524654177,-1.0508894087365845,True,0.00047714953118282647,16.295361267275496
GLP1,sparse,64,shrink_mean,-1.1715684059062057,-1.2376335807562067,-1.4146269791317054,-1.060640182380708,True,0.00021768141244082258,17.86495594979885
GLP1,sparse,65,nma,-1.1715684059062057,-1.1153317893150412,-1.4164187154994017,-0.8142448631306806,True,,
GLP1,sparse,65,borrow,-1.1715684059062057,-0.7295073268027211,-1.5158131105054369,0.05679845689999474,True,0.6634882342193006,1.8204883165388797
GLP1,sparse,65,shrink_mean,-1.1715684059062057,-0.7255263867196335,-1.5046028331611918,0.053550059721924725,True,0.656019869523086,1.8431284031792088
GLP1,sparse,66,nma,-1.1715684059062057,-1.6421267257169787,-1.9711946128846558,-1.3130588385493016,True,,
GLP1,sparse,66,borrow,-1.1715684059062057,-1.2904386138928292,-2.5598794726232885,-0.020997755162370124,True,0.03640486444346591,7.626105749423045
GLP1,sparse,66,shrink_mean,-1.1715684059062057,-1.2824727149819395,-2.5553753164492594,-0.009570113514619338,True,0.03389821720018369,7.768785711887432
GLP1,sparse,67,nma,-1.1715684059062057,-1.0844885101366848,-1.3612815060130574,-0.8076955142603122,True,,
GLP1,sparse,67,borrow,-1.1715684059062057,-1.0146499933134974,-1.4929640915348232,-0.5363358950921715,True,0.03871034670356479,7.503296715997138
