target,regime,rep,method,true_mu,mu_hat,ci_low,ci_high,converged,delta,Q
GLP1,sparse,231,shrink_mean,-1.1715684059062057,-1.2937307918519911,-2.569360759534872,-0.018100824169110297,True,0.03233768883297343,7.86304378408898
GLP1,sparse,232,nma,-1.1715684059062057,-1.9225623826621865,-2.2592533533438464,-1.5858714119805266,True,,
GLP1,sparse,232,borrow,-1.1715684059062057,-1.9283439936362075,-2.163601165441806,-1.6930868218306092,True,2.163156698196758e-09,40.90339449551173
GLP1,sparse,232,shrink_mean,-1.1715684059062057,-1.9283439936362075,-2.163601165441806,-1.6930868218306092,True,2.5502287744546527e-12,54.389676090619986
GLP1,sparse,233,nma,-1.1715684059062057,-1.0298630050747655,-1.4274097738598426,-0.6323162362896884,True,,
GLP1,sparse,233,borrow,-1.1715684059062057,-0.5739265330226525,-0.9942737631485032,-0.15357930289680172,True,1.0,0.36441145786842116
GLP1,sparse,233,shrink_mean,-1.1715684059062057,-0.5568711404693348,-0.9299376516921857,-0.183804629246484,True,1.0,0.40541674375508274
GLP1,sparse,234,nma,-1.1715684059062057,-1.6712208554531456,-2.012119250884387,-1.3303224600219041,True,,
GLP1,sparse,234,borrow,-1.1715684059062057,-1.3140765304180104,-2.5745938995287028,-0.05355916130731808,True,0.044452426849201074,7.226671442460474
GLP1,sparse,234,shrink_mean,-1.1715684059062057,-1.2937307918519911,-2.569360759534872,-0.018100824169110297,True,0.03233768883297343,7.86304378408898
GLP1,sparse,235,nma,-1.1715684059062057,-1.2359884769384437,-1.5444008253218022,-0.9275761285550852,True,,
GLP1,sparse,235,borrow,-1.1715684059062057,-0.7548626435354964,-1.6428943471156066,0.1331690600446137,True,0.7292072881701793,1.6315944829593234
GLP1,sparse,235,shrink_mean,-1.1715684059062057,-0.7385113092893496,-1.6059838035196334,0.12896118494093423,True,0.6995873517736196,1.7145292304538728
GLP1,sparse,236,nma,-1.1715684059062057,-1.348927082883982,-1.6810440827246693,-1.016810083043295,True,,
GLP1,sparse,236,borrow,-1.1715684059062057,-0.7137934898656458,-1.5273684393176716,0.09978145958637985,True,0.8593917094539706,1.3030609091759422
GLP1,sparse,236,shrink_mean,-1.1715684059062057,-0.6987829143187659,-1.4912691863404621,0.09370335770293026,True,0.8321396656056863,1.3675099698690854
GLP1,sparse,237,nma,-1.1715684059062057,-0.6931949825558639,-0.9489086055923044,-0.4374813595194234,True,,
GLP1,sparse,237,borrow,-1.1715684059062057,-0.6771804263639822,-0.8636263490776384,-0.49073450365032606,True,0.9370352258155765,1.130068806393622
GLP1,sparse,237,shrink_mean,-1.1715684059062057,-0.6713812069924603,-0.8705132334736252,-0.4722491805112954,True,0.6573788589834626,1.8389895535949297
GLP1,sparse,238,nma,-1.1715684059062057,-1.5159505974838208,-1.84977719638418,-1.1821239985834615,True,,
GLP1,sparse,238,borrow,-1.1715684059062057,-1.4284816618469087,-2.2453174323509737,-0.6116458913428435,True,0.012472100523038172,9.768522174723838
GLP1,sparse,238,shrink_mean,-1.1715684059062057,-1.4493581777977884,-2.221854404969549,-0.6768619506260276,True,0.006080884812454952,11.20521013045597
GLP1,sparse,239,nma,-1.1715684059062057,-1.1271524637618535,-1.4229226065032732,-0.8313823210204339,True,,
GLP1,sparse,239,borrow,-1.1715684059062057,-0.7475380633952013,-1.465450546868595,-0.0296255799218077,True,0.6116895636744536,1.9830607481240135
GLP1,sparse,239,shrink_mean,-1.1715684059062057,-0.7274901043519811,-1.4274778040131118,-0.027502404690850635,True,0.5544889609078738,2.1794167611625537
GLP1,sparse,240,nma,-1.1715684059062057,-1.2426439126838749,-1.5494605137090915,-0.9358273116586582,True,,
GLP1,sparse,240,borrow,-1.1715684059062057,-1.2257033044777528,-1.4795659210630143,-0.9718406878924912,True,0.003611121584754169,12.247473733186817
GLP1,sparse,240,shrink_mean,-1.1715684059062057,-1.2345404274666847,-1.4214200752739357,-1.0476607796594337,True,0.0002835713435016176,17.336093627785274
GLP1,sparse,241,nma,-1.1715684059062057,-1.43214634683798,-1.7161304738547378,-1.1481622198212222,True,,
GLP1,sparse,241,borrow,-1.1715684059062057,-1.436692547188904,-1.7078865477109306,-1.1654985466668775,True,0.0003802927437455356,16.749138447110298
GLP1,sparse,241,shrink_mean,-1.1715684059062057,-1.4387817667037712,-1.6926992339470637,-1.1848642994604788,True,2.543186171515501e-05,22.15901554361096
GLP1,sparse,242,nma,-1.1715684059062057,-2.00252644203574,-2.2940829485604244,-1.7109699355110557,True,,
GLP1,sparse,242,borrow,-1.1715684059062057,-1.9928202480274502,-2.136189623335706,-1.8494508727191943,True,1.950798078264299e-12,54.92556511235323
GLP1,sparse,242,shrink_mean,-1.1715684059062057,-1.9928202480274502,-2.136189623335706,-1.8494508727191943,True,1.4436026802822235e-17,78.55360946089714
GLP1,sparse,243,nma,-1.1715684059062057,-1.1644838155232349,-1.535859451800799,-0.7931081792456707,True,,
GLP1,sparse,243,borrow,-1.1715684059062057,-1.1500519866476389,-1.6017395106283683,-0.6983644626669094,True,0.02004596854559786,8.81945443098369
GLP1,sparse,243,shrink_mean,-1.1715684059062057,-1.177263188546883,-1.5366613325571061,-0.8178650445366598,True,0.004858810672040576,11.653923177410237
GLP1,sparse,244,nma,-1.1715684059062057,-1.0844885101366848,-1.3612815060130574,-0.8076955142603122,True,,
GLP1,sparse,244,borrow,-1.1715684059062057,-0.9921749827686328,-1.5051231410746468,-0.47922682446261866,True,0.0792248203942116,6.0709312808839435
GLP1,sparse,244,shrink_mean,-1.1715684059062057,-1.022303399791385,-1.4856776076993325,-0.5589291918834377,True,0.029610220507781587,8.039271379650106
GLP1,sparse,245,nma,-1.1715684059062057,-1.91477398106568,-2.21228699464994,-1.6172609674814202,True,,
GLP1,sparse,245,borrow,-1.1715684059062057,-1.950833030492804,-2.0968783055621394,-1.804787755423469,True,1.036761302865676e-11,51.5846686012802
GLP1,sparse,245,shrink_mean,-1.1715684059062057,-1.950833030492804,-2.0968783055621394,-1.804787755423469,True,1.6736831297303988e-16,73.65266964608763
GLP1,sparse,246,nma,-1.1715684059062057,-0.6646760957694613,-0.9873343312532661,-0.34201786028565645,True,,
GLP1,sparse,246,borrow,-1.1715684059062057,-0.5910873764719113,-0.8759061859650632,-0.3062685669787594,True,1.0,0.31282146255148124
GLP1,sparse,246,shrink_mean,-1.1715684059062057,-0.5732575346605094,-0.8415477983386235,-0.30496727098239534,True,1.0,0.4381353977170013
GLP1,sparse,247,nma,-1.1715684059062057,-1.0015284220141458,-1.4221429884993415,-0.58091385552895,True,,
GLP1,sparse,247,borrow,-1.1715684059062057,-0.5725993989665801,-0.9904720038308674,-0.15472679410229273,True,1.0,0.35365358551012305
GLP1,sparse,247,shrink_mean,-1.1715684059062057,-0.5555935142239992,-0.925805546643224,-0.18538148180477432,True,1.0,0.3937371804833994
GLP1,sparse,248,nma,-1.1715684059062057,-1.3965614033282958,-1.695369808465753,-1.0977529981908387,True,,
GLP1,sparse,248,borrow,-1.1715684059062057,-1.4337806755339557,-1.5909089592702954,-1.276652391797616,True,4.941004264433238e-05,20.830713724072208
GLP1,sparse,248,shrink_mean,-1.1715684059062057,-1.4340667082792224,-1.5871557706883435,-1.2809776458701014,True,5.528631286939864e-07,29.816310745882888
GLP1,sparse,249,nma,-1.1715684059062057,-1.0801769434367192,-1.4132453487253611,-0.7471085381480773,True,,
GLP1,sparse,249,borrow,-1.1715684059062057,-0.6203215915925838,-1.2425449764121006,0.0019017932269328464,True,1.0,0.6216846297273924
GLP1,sparse,249,shrink_mean,-1.1715684059062057,-0.6063563337852256,-1.1959983824944604,-0.01671428507599082,True,1.0,0.6510081931584089
GLP1,sparse,250,nma,-1.1715684059062057,-1.2702581500557488,-1.6025355615113273,-0.9379807386001704,True,,
GLP1,sparse,250,borrow,-1.1715684059062057,-1.2558079400894744,-1.5755938489329966,-0.9360220312459522,True,0.004379000846775896,11.86186939558183
GLP1,sparse,250,shrink_mean,-1.1715684059062057,-1.2673779024859417,-1.517303415624757,-1.0174523893471266,True,0.0005374603678061667,16.057311069990146
GLP1,sparse,251,nma,-1.1715684059062057,-1.2825703992792583,-1.5933893576774345,-0.9717514408810821,True,,
GLP1,sparse,251,borrow,-1.1715684059062057,-0.8927349754551269,-1.8654340538163163,0.07996410290606237,True,0.3126228260267201,3.3255156874829104
GLP1,sparse,251,shrink_mean,-1.1715684059062057,-0.867944590760465,-1.8261702223259597,0.09028104080502963,True,0.27248031140431,3.6003778384328458
GLP1,sparse,252,nma,-1.1715684059062057,-0.6583261118919936,-0.9410441731373309,-0.3756080506466564,True,,
GLP1,sparse,252,borrow,-1.1715684059062057,-0.5578908381993083,-0.8902370096787217,-0.22554466671989493,True,1.0,0.16078348660387468
GLP1,sparse,252,shrink_mean,-1.1715684059062057,-0.5410183941641857,-0.8329672555217391,-0.24906953280663235,True,1.0,0.20484243224038018
GLP1,sparse,253,nma,-1.1715684059062057,-0.7927622357793807,-1.0654818944029318,-0.5200425771558295,True,,
GLP1,sparse,253,borrow,-1.1715684059062057,-0.6765132364448909,-1.0373802927620455,-0.3156461801277363,True,0.8541181440070987,1.3153715056664845
GLP1,sparse,253,shrink_mean,-1.1715684059062057,-0.6631593956970333,-1.0272169691321225,-0.2991018222619441,True,0.6824820539621379,1.764038093659401
GLP1,sparse,254,nma,-1.1715684059062057,-1.7467512824997034,-2.0448049038626652,-1.4486976611367415,True,,
GLP1,sparse,254,borrow,-1.1715684059062057,-1.3537971885718272,-2.591819088259069,-0.11577528888458533,True,0.03651090486243331,7.620288599320475
GLP1,sparse,254,shrink_mean,-1.1715684059062057,-1.3387801228706606,-2.5922126835753265,-0.0853475621659947,True,0.025780295550554114,8.316289634403791
GLP1,sparse,255,nma,-1.1715684059062057,-0.7890230585073268,-1.083082175777359,-0.4949639412372945,True,,
GLP1,sparse,255,borrow,-1.1715684059062057,-0.572869293008171,-0.9746194373912871,-0.1711191486250549,True,1.0,0.34380983615728233
GLP1,sparse,255,shrink_mean,-1.1715684059062057,-0.5551926292285476,-0.9104997997969484,-0.1998854586601469,True,1.0,0.3903348070036507
GLP1,sparse,256,nma,-1.1715684059062057,-1.0258667312500518,-1.3566716545724837,-0.69506180792762,True,,
GLP1,sparse,256,borrow,-1.1715684059062057,-0.6103425034063086,-1.2086611447692084,-0.012023862043408662,True,1.0,0.5576807091150202
GLP1,sparse,256,shrink_mean,-1.1715684059062057,-0.5964515086564659,-1.1600648145242747,-0.03283820278865712,True,1.0,0.584139873699783
GLP1,sparse,257,nma,-1.1715684059062057,-1.3381672310368073,-1.6655131640401546,-1.01082129803346,True,,
GLP1,sparse,257,borrow,-1.1715684059062057,-1.0715878544490387,-1.9020822316368846,-0.2410934772611928,True,0.08326033617849203,5.971565999056766
GLP1,sparse,257,shrink_mean,-1.1715684059062057,-1.0763392673353531,-1.9105844234991993,-0.24209411117150703,True,0.05085826151149292,6.957425402829655
GLP1,sparse,258,nma,-1.1715684059062057,-1.2702581500557502,-1.6025355615113288,-0.9379807386001715,True,,
GLP1,sparse,258,borrow,-1.1715684059062057,-1.2558079400894744,-1.5755938489329966,-0.9360220312459522,True,0.004379000846775896,11.86186939558183
GLP1,sparse,258,shrink_mean,-1.1715684059062057,-1.2673779024859417,-1.517303415624757,-1.0174523893471266,True,0.0005374603678061667,16.057311069990146
GLP1,sparse,259,nma,-1.1715684059062057,-0.7199047511724066,-1.0341689391506799,-0.4056405631941333,True,,
GLP1,sparse,259,borrow,-1.1715684059062057,-0.5718313551708981,-0.9782512969745066,-0.1654114133672896,True,1.0,0.34064897023275326
GLP1,sparse,259,shrink_mean,-1.1715684059062057,-0.5544447753546163,-0.9136065911916421,-0.19528295951759056,True,1.0,0.383900116282632
GLP1,sparse,260,nma,-1.1715684059062057,-1.6959049671577482,-1.9927616906980488,-1.3990482436174476,True,,
GLP1,sparse,260,borrow,-1.1715684059062057,-1.7004773384230867,-2.4006222778338264,-1.000332399012347,True,0.002296525482827624,13.152715915767859
GLP1,sparse,260,shrink_mean,-1.1715684059062057,-1.712449601744561,-2.366842491012204,-1.058056712476918,True,0.0009591353289231321,14.898956756827813
GLP1,sparse,261,nma,-1.1715684059062057,-1.9380456448264538,-2.2287701931573465,-1.6473210964955614,True,,
GLP1,sparse,261,borrow,-1.1715684059062057,-1.9724766637494175,-2.1375201178308654,-1.8074332096679697,True,1.2695467498004867e-11,51.17955215217049
GLP1,sparse,261,shrink_mean,-1.1715684059062057,-1.9724766637494175,-2.1375201178308654,-1.8074332096679697,True,3.8821810637499207e-16,71.96992872474577
GLP1,sparse,262,nma,-1.1715684059062057,-1.0258667312500518,-1.3566716545724837,-0.69506180792762,True,,
GLP1,sparse,262,borrow,-1.1715684059062057,-0.6103425034063086,-1.2086611447692084,-0.012023862043408662,True,1.0,0.5576807091150202
GLP1,sparse,262,shrink_mean,-1.1715684059062057,-0.5964515086564659,-1.1600648145242747,-0.03283820278865712,True,1.0,0.584139873699783
GLP1,sparse,263,nma,-1.1715684059062057,-1.9380456448264538,-2.228770193157346,-1.6473210964955614,True,,
GLP1,sparse,263,borrow,-1.1715684059062057,-1.9724766637494175,-2.1375201178308654,-1.8074332096679697,True,1.2695467498004867e-11,51.17955215217049
GLP1,sparse,263,shrink_mean,-1.1715684059062057,-1.9724766637494175,-2.1375201178308654,-1.8074332096679697,True,3.8821810637499207e-16,71.96992872474577
GLP1,sparse,264,nma,-1.1715684059062057,-1.2196339009607877,-1.5398549839047335,-0.8994128180168419,True,,
GLP1,sparse,264,borrow,-1.1715684059062057,-0.7110724791405298,-1.5223251307529595,0.10018017247189981,True,0.8715761395594143,1.2749041034690232
GLP1,sparse,264,shrink_mean,-1.1715684059062057,-0.6962257085968329,-1.486428338981666,0.09397692178800032,True,0.8449005353847616,1.3370727363142294
GLP1,sparse,265,nma,-1.1715684059062057,-1.2359884769384437,-1.5444008253218022,-0.9275761285550852,True,,
GLP1,sparse,265,borrow,-1.1715684059062057,-0.7548626435354964,-1.6428943471156066,0.1331690600446137,True,0.7292072881701793,1.6315944829593234
GLP1,sparse,265,shrink_mean,-1.1715684059062057,-0.7385113092893496,-1.6059838035196334,0.12896118494093423,True,0.6995873517736196,1.7145292304538728
GLP1,sparse,266,nma,-1.1715684059062057,-0.9226207391029626,-1.2044566016009586,-0.6407848766049666,True,,
GLP1,sparse,266,borrow,-1.1715684059062057,-0.6815362987295526,-1.2004197688129037,-0.16265282864620156,True,0.8065729934375133,1.4299217581604058
GLP1,sparse,266,shrink_mean,-1.1715684059062057,-0.6629170458783552,-1.1674075188485813,-0.15842657290812912,True,0.7181032261807468,1.6622839024274558
GLP1,sparse,267,nma,-1.1715684059062057,-0.7200872376552967,-1.0488102840184839,-0.3913641912921094,True,,
GLP1,sparse,267,borrow,-1.1715684059062057,-0.6310835456741691,-0.8641395506337537,-0.39802754071458457,True,1.0,0.5973176227786939
GLP1,sparse,267,shrink_mean,-1.1715684059062057,-0.6143513884183684,-0.8517775776513035,-0.37692519918543343,True,1.0,0.9054486979806172
GLP1,sparse,268,nma,-1.1715684059062057,-0.9802745101494339,-1.2904536542459037,-0.670095366052964,True,,
GLP1,sparse,268,borrow,-1.1715684059062057,-0.5907298752940219,-1.0733626536983727,-0.10809709688967101,True,1.0,0.49630785906196845
GLP1,sparse,268,shrink_mean,-1.1715684059062057,-0.5745202869873244,-1.01454239452208,-0.13449817945256892,True,1.0,0.5363797876497314
GLP1,sparse,269,nma,-1.1715684059062057,-1.5662826849721565,-1.8747469885460095,-1.2578183813983035,True,,
GLP1,sparse,269,borrow,-1.1715684059062057,-1.1975323627760341,-2.4612089082406503,0.06614418268858202,True,0.07607925013340182,6.151959434168597
GLP1,sparse,269,shrink_mean,-1.1715684059062057,-1.1683005411210168,-2.438243274667178,0.10164219242514405,True,0.059128907740578156,6.656070682980352
GLP1,sparse,270,nma,-1.1715684059062057,-1.0015284220141458,-1.4221429884993415,-0.58091385552895,True,,
GLP1,sparse,270,borrow,-1.1715684059062057,-0.5725993989665801,-0.9904720038308674,-0.15472679410229273,True,1.0,0.35365358551012305
GLP1,sparse,270,shrink_mean,-1.1715684059062057,-0.5555935142239992,-0.925805546643224,-0.18538148180477432,True,1.0,0.3937371804833994
GLP1,sparse,271,nma,-1.1715684059062057,-0.7692598430072715,-1.1098800238496673,-0.4286396621648756,True,,
GLP1,sparse,271,borrow,-1.1715684059062057,-0.5736092799251868,-0.9152303365543775,-0.23198822329599622,True,1.0,0.2697010076702407
GLP1,sparse,271,shrink_mean,-1.1715684059062057,-0.5550520946447759,-0.8605750811724975,-0.24952910811705425,True,1.0,0.338057833234806
GLP1,sparse,272,nma,-1.1715684059062057,-0.9028378458187389,-1.1998287756914183,-0.6058469159460595,True,,
GLP1,sparse,272,borrow,-1.1715684059062057,-0.6759649961839769,-1.2042267237740916,-0.14770326859386207,True,0.8338964612724337,1.3632920629712832
GLP1,sparse,272,shrink_mean,-1.1715684059062057,-0.6573091142115768,-1.1685664339483162,-0.1460517944748373,True,0.7537330820547695,1.565433952455534
GLP1,sparse,273,nma,-1.1715684059062057,-1.6959049671577482,-1.9927616906980488,-1.3990482436174476,True,,
GLP1,sparse,273,borrow,-1.1715684059062057,-1.7004773384230867,-2.4006222778338264,-1.000332399012347,True,0.002296525482827624,13.152715915767859
GLP1,sparse,273,shrink_mean,-1.1715684059062057,-1.712449601744561,-2.366842491012204,-1.058056712476918,True,0.0009591353289231321,14.898956756827813
GLP1,sparse,274,nma,-1.1715684059062057,-0.823533791801129,-1.173776889505593,-0.47329069409666513,True,,
GLP1,sparse,274,borrow,-1.1715684059062057,-0.5711095723788553,-0.9304988419182674,-0.2117203028394432,True,1.0,0.27938341854442983
GLP1,sparse,274,shrink_mean,-1.1715684059062057,-0.5526901135914543,-0.8710908790759762,-0.23428934810693242,True,1.0,0.3379895233677859
GLP1,sparse,275,nma,-1.1715684059062057,-0.5947828680685863,-0.8683181648843975,-0.32124757125277503,True,,
GLP1,sparse,275,borrow,-1.1715684059062057,-0.5414762163806738,-0.8525259408017445,-0.23042649195960302,True,1.0,0.058765089733135885
GLP1,sparse,275,shrink_mean,-1.1715684059062057,-0.5276063900667577,-0.7986608185069772,-0.2565519616265382,True,1.0,0.08327967537934101
GLP1,sparse,276,nma,-1.1715684059062057,-0.9115754223456967,-1.1788459001668867,-0.6443049445245066,True,,
GLP1,sparse,276,borrow,-1.1715684059062057,-0.8370035211989211,-1.175450746086692,-0.49855629631115017,True,0.22227761705574803,4.00765630217939
GLP1,sparse,276,shrink_mean,-1.1715684059062057,-0.8592056020808404,-1.1610496784452196,-0.5573615257164612,True,0.0796375317831715,6.060539584883107
GLP1,sparse,277,nma,-1.1715684059062057,-0.6219553855133828,-0.9008782601476882,-0.3430325108790774,True,,
GLP1,sparse,277,borrow,-1.1715684059062057,-0.5473505727847636,-0.8764349162280065,-0.21826622934152068,True,1.0,0.10114968541379933
GLP1,sparse,277,shrink_mean,-1.1715684059062057,-0.531887576194415,-0.8172857919674362,-0.2464893604213937,True,1.0,0.1312013487419151
GLP1,sparse,278,nma,-1.1715684059062057,-0.9028378458187389,-1.1998287756914183,-0.6058469159460595,True,,
GLP1,sparse,278,borrow,-1.1715684059062057,-0.6759649961839769,-1.2042267237740916,-0.14770326859386207,True,0.8338964612724337,1.3632920629712832
GLP1,sparse,278,shrink_mean,-1.1715684059062057,-0.6573091142115768,-1.1685664339483162,-0.1460517944748373,True,0.7537330820547695,1.565433952455534
GLP1,sparse,279,nma,-1.1715684059062057,-0.5947828680685863,-0.8683181648843975,-0.32124757125277503,True,,
GLP1,sparse,279,borrow,-1.1715684059062057,-0.5414762163806738,-0.8525259408017445,-0.23042649195960302,True,1.0,0.058765089733135885
GLP1,sparse,279,shrink_mean,-1.1715684059062057,-0.5276063900667577,-0.7986608185069772,-0.2565519616265382,True,1.0,0.08327967537934101
GLP1,sparse,280,nma,-1.1715684059062057,-0.9115754223456967,-1.1788459001668867,-0.6443049445245066,True,,
GLP1,sparse,280,borrow,-1.1715684059062057,-0.8370035211989211,-1.175450746086692,-0.49855629631115017,True,0.22227761705574803,4.00765630217939
GLP1,sparse,280,shrink_mean,-1.1715684059062057,-0.8592056020808404,-1.1610496784452196,-0.5573615257164612,True,0.0796375317831715,6.060539584883107
GLP1,sparse,281,nma,-1.1715684059062057,-1.2143933399977054,-1.4926603405662497,-0.9361263394291609,True,,
GLP1,sparse,281,borrow,-1.1715684059062057,-0.862610122333611,-1.681174562488389,-0.04404568217883309,True,0.31175940958004883,3.331047023563812
GLP1,sparse,281,shrink_mean,-1.1715684059062057,-0.8410385802305046,-1.654370266179936,-0.027706894281073313,True,0.25523358272712543,3.7311522848217455
GLP1,sparse,282,nma,-1.1715684059062057,-1.039212640972325,-1.3967371169745588,-0.6816881649700911,True,,
GLP1,sparse,282,borrow,-1.1715684059062057,-0.5745263078746204,-0.9895328603395017,-0.15951975540973912,True,1.0,0.3656733885297676
GLP1,sparse,282,shrink_mean,-1.1715684059062057,-0.5571781211802377,-0.9254084471634109,-0.1889477951970645,True,1.0,0.4095662559643382
GLP1,sparse,283,nma,-1.1715684059062057,-1.2143933399977054,-1.4926603405662497,-0.9361263394291609,True,,
GLP1,sparse,283,borrow,-1.1715684059062057,-0.862610122333611,-1.681174562488389,-0.04404568217883309,True,0.31175940958004883,3.331047023563812
GLP1,sparse,283,shrink_mean,-1.1715684059062057,-0.8410385802305046,-1.654370266179936,-0.027706894281073313,True,0.25523358272712543,3.7311522848217455
GLP1,sparse,284,nma,-1.1715684059062057,-1.7279509644298772,-2.001659012188268,-1.4542429166714865,True,,
GLP1,sparse,284,borrow,-1.1715684059062057,-1.7116263210845062,-2.2920664887493793,-1.131186153419633,True,0.001049013450173902,14.719810255498825
GLP1,sparse,284,shrink_mean,-1.1715684059062057,-1.719183477723341,-2.2632120190583036,-1.1751549363883784,True,0.0003466320996605652,16.93449314397238
GLP1,sparse,285,nma,-1.1715684059062057,-1.3863988130779576,-1.8090149437931018,-0.9637826823628135,True,,
GLP1,sparse,285,borrow,-1.1715684059062057,-0.5981167219763933,-1.1404537513301078,-0.0557796926226789,True,1.0,0.5118560472706879
GLP1,sparse,285,shrink_mean,-1.1715684059062057,-0.5834981537069297,-1.0868361233660973,-0.08016018404776204,True,1.0,0.5410928701057657
GLP1,sparse,286,nma,-1.1715684059062057,-1.1711446585866674,-1.447863881402267,-0.8944254357710677,True,,
GLP1,sparse,286,borrow,-1.1715684059062057,-0.8689299213460011,-1.6495832473464254,-0.08827659534557675,True,0.2856461891743542,3.506002669584234
GLP1,sparse,286,shrink_mean,-1.1715684059062057,-0.8499074711495146,-1.630523061445241,-0.06929188085378801,True,0.22408993661613838,3.9914156099142812
GLP1,sparse,287,nma,-1.1715684059062057,-0.9544654112501463,-1.2241220417799004,-0.6848087807203922,True,,
GLP1,sparse,287,borrow,-1.1715684059062057,-0.7489156730338176,-1.312600192533448,-0.18523115353418695,True,0.5402982903116794,2.2312678049372883
GLP1,sparse,287,shrink_mean,-1.1715684059062057,-0.7321077689334566,-1.2940610031810915,-0.17015453468582187,True,0.43555269912029915,2.6622789633950465
GLP1,sparse,288,nma,-1.1715684059062057,-0.6646760957694613,-0.9873343312532661,-0.34201786028565645,True,,
GLP1,sparse,288,borrow,-1.1715684059062057,-0.5910873764719113,-0.8759061859650632,-0.3062685669787594,True,1.0,0.31282146255148124
GLP1,sparse,288,shrink_mean,-1.1715684059062057,-0.5732575346605094,-0.8415477983386235,-0.30496727098239534,True,1.0,0.4381353977170013
GLP1,sparse,289,nma,-1.1715684059062057,-1.3889384228620885,-1.6787698622782106,-1.0991069834459664,True,,
GLP1,sparse,289,borrow,-1.1715684059062057,-1.4106124725387255,-1.6000349630413313,-1.2211899820361196,True,0.00014248167952627547,18.712594262497227
GLP1,sparse,289,shrink_mean,-1.1715684059062057,-1.4113584050643,-1.5922067195800682,-1.2305100905485318,True,3.3437098838401595e-06,26.216859247460555
GLP1,sparse,290,nma,-1.1715684059062057,-1.9986805802970142,-2.2567558506634438,-1.7406053099305845,True,,
GLP1,sparse,290,borrow,-1.1715684059062057,-2.0018814686479485,-2.1007750344112286,-1.9029879028846681,True,1.6810657867063502e-13,59.82835643960605
GLP1,sparse,290,shrink_mean,-1.1715684059062057,-2.0018814686479485,-2.1007750344112286,-1.9029879028846681,True,1.096591912540821e-19,88.31381931591484
GLP1,sparse,291,nma,-1.1715684059062057,-0.9802745101494339,-1.2904536542459037,-0.670095366052964,True,,
GLP1,sparse,291,borrow,-1.1715684059062057,-0.5907298752940219,-1.0733626536983727,-0.10809709688967101,True,1.0,0.49630785906196845
GLP1,sparse,291,shrink_mean,-1.1715684059062057,-0.5745202869873244,-1.01454239452208,-0.13449817945256892,True,1.0,0.5363797876497314
GLP1,sparse,292,nma,-1.1715684059062057,-1.6712208554531456,-2.012119250884387,-1.3303224600219041,True,,
GLP1,sparse,292,borrow,-1.1715684059062057,-1.3140765304180104,-2.5745938995287028,-0.05355916130731808,True,0.044452426849201074,7.226671442460474
GLP1,sparse,292,shrink_mean,-1.1715684059062057,-1.2937307918519911,-2.569360759534872,-0.018100824169110297,True,0.03233768883297343,7.86304378408898
GLP1,sparse,293,nma,-1.1715684059062057,-1.5365152097737687,-1.8836134576681522,-1.189416961879385,True,,
GLP1,sparse,293,borrow,-1.1715684059062057,-1.4424187476503885,-2.2504318386766204,-0.6344056566241566,True,0.011415068658323837,9.94564196854524
GLP1,sparse,293,shrink_mean,-1.1715684059062057,-1.4632090652946024,-2.2249745002126877,-0.701443630376517,True,0.0054957623165260115,11.407555943252868
GLP1,sparse,294,nma,-1.1715684059062057,-1.1711446585866674,-1.447863881402267,-0.8944254357710677,True,,
GLP1,sparse,294,borrow,-1.1715684059062057,-0.8689299213460011,-1.6495832473464254,-0.08827659534557675,True,0.2856461891743542,3.506002669584234
GLP1,sparse,294,shrink_mean,-1.1715684059062057,-0.8499074711495146,-1.630523061445241,-0.06929188085378801,True,0.22408993661613838,3.9914156099142812
GLP1,sparse,295,nma,-1.1715684059062057,-1.6959049671577482,-1.9927616906980488,-1.3990482436174476,True,,
GLP1,sparse,295,borrow,-1.1715684059062057,-1.7004773384230867,-2.4006222778338264,-1.000332399012347,True,0.002296525482827624,13.152715915767859
GLP1,sparse,295,shrink_mean,-1.1715684059062057,-1.712449601744561,-2.366842491012204,-1.058056712476918,True,0.0009591353289231321,14.898956756827813
GLP1,sparse,296,nma,-1.1715684059062057,-0.7692598430072715,-1.1098800238496673,-0.4286396621648756,True,,
GLP1,sparse,296,borrow,-1.1715684059062057,-0.5736092799251868,-0.9152303365543775,-0.23198822329599622,True,1.0,0.2697010076702407
GLP1,sparse,296,shrink_mean,-1.1715684059062057,-0.5550520946447759,-0.8605750811724975,-0.24952910811705425,True,1.0,0.338057833234806
GLP1,sparse,297,nma,-1.1715684059062057,-1.7193650053571008,-2.0112699554766458,-1.4274600552375558,True,,
GLP1,sparse,297,borrow,-1.1715684059062057,-1.3416603888472582,-2.5794117133767998,-0.10390906431771696,True,0.03840795699634955,7.518981254815188
GLP1,sparse,297,shrink_mean,-1.1715684059062057,-1.3257817859695828,-2.5789077744928366,-0.0726557974463291,True,0.027253239067434248,8.205165800153559
GLP1,sparse,298,nma,-1.1715684059062057,-0.503687702356562,-0.7774377225463329,-0.2299376821667911,True,,
GLP1,sparse,298,borrow,-1.1715684059062057,-0.5081872205619161,-0.7274043232613356,-0.2889701178624966,True,1.0,0.002862177800986732
GLP1,sparse,298,shrink_mean,-1.1715684059062057,-0.5046593845429123,-0.7058444825368635,-0.30347428654896097,True,1.0,0.00010750793784072439
GLP1,sparse,299,nma,-1.1715684059062057,-1.5662826849721543,-1.8747469885460069,-1.2578183813983017,True,,
