mu,tau,selection,quality_bias,k,design_mix,method,replicate,true_mu,k_published,mu_hat,ci_low,ci_high,converged
0.2,0.0,none,moderate,30,all_rct,reml,5,0.2,12,0.2582264477412051,0.1846783398980591,0.33177455558435115,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,5,0.2,12,0.2582264477412051,0.1756339638014699,0.34081893168094035,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,5,0.2,12,0.10071440884640269,0.04609416875950587,0.1553346489332995,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,5,0.2,12,0.2541848650194493,0.11731622394386385,0.39105350609503475,True
0.2,0.0,none,moderate,30,all_rct,copas,5,0.2,12,0.2541663674560582,0.18061826569774803,0.32771446921436836,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,5,0.2,12,0.2421094408883197,0.15721674545023628,0.3270021363264031,True
0.2,0.0,none,moderate,30,all_rct,ubcma,5,0.2,12,0.14295231059398705,-0.009906205851106256,0.2937036973547908,True
0.2,0.0,none,moderate,30,all_rct,dl,6,0.2,13,0.25624656689105413,0.18741254758989204,0.32508058619221625,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,6,0.2,13,0.25624656689105413,0.17972797282425126,0.332765160957857,True
0.2,0.0,none,moderate,30,all_rct,reml,6,0.2,13,0.2571360361549313,0.18716043410509212,0.3271116382047705,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,6,0.2,13,0.2571360361549313,0.1793469845639365,0.3349250877459261,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,6,0.2,13,0.11236732680591541,0.0717317325773091,0.15300292103452173,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,6,0.2,13,0.07461675186334518,-0.057717780810615626,0.206951284537306,True
0.2,0.0,none,moderate,30,all_rct,copas,6,0.2,13,0.25065906049551456,0.18240598024016194,0.31891214075086716,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,6,0.2,13,0.21661776768185542,0.15426929464624942,0.2789662407174614,True
0.2,0.0,none,moderate,30,all_rct,ubcma,6,0.2,13,0.16030177429930428,0.07089509373637287,0.3335374110996431,True
0.2,0.0,none,moderate,30,all_rct,dl,7,0.2,11,0.27712877857831375,0.2086951210492472,0.3455624361073803,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,7,0.2,11,0.27712877857831375,0.1991518341720363,0.3551057229845912,True
0.2,0.0,none,moderate,30,all_rct,reml,7,0.2,11,0.2776556213623082,0.21038718335726975,0.34492405936734666,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,7,0.2,11,0.2776556213623082,0.20056417331459392,0.3547470694100225,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,7,0.2,11,0.20305237863562012,0.14884500197186695,0.2572597552993733,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,7,0.2,11,0.2629348359712055,0.16830836316384556,0.3575613087785654,True
0.2,0.0,none,moderate,30,all_rct,copas,7,0.2,11,0.2777666457599361,0.2104982182727319,0.3450350732471403,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,7,0.2,11,0.25539398710976624,0.17014230133049862,0.34064567288903386,True
0.2,0.0,none,moderate,30,all_rct,ubcma,7,0.2,11,0.20276757410279758,0.05500015077201743,0.34735089644884876,True
0.2,0.0,none,moderate,30,all_rct,dl,8,0.2,13,0.2141372088663173,0.11052515355569258,0.317749264176942,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,8,0.2,13,0.2141372088663173,0.08702212451104807,0.3412522932215865,True
0.2,0.0,none,moderate,30,all_rct,reml,8,0.2,13,0.21727964220402468,0.10666757703970008,0.32789170736834927,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,8,0.2,13,0.21727964220402468,0.08868184501295892,0.3458774393950904,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,8,0.2,13,0.0540566358009836,0.0060109476296829265,0.10210232397228428,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,8,0.2,13,-0.02101433180435051,-0.1948272916172057,0.1527986280085047,True
0.2,0.0,none,moderate,30,all_rct,copas,8,0.2,13,0.21724499414414164,0.1093690877913132,0.32512090049697007,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,8,0.2,13,0.15314979417048727,0.08685183000237123,0.2194477583386033,True
0.2,0.0,none,moderate,30,all_rct,ubcma,8,0.2,13,0.09719847253701677,-0.048804720088594294,0.2051106027916254,True
0.2,0.0,none,moderate,30,all_rct,dl,9,0.2,14,0.24615632195321407,0.18143021304103724,0.3108824308653909,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,9,0.2,14,0.24615632195321407,0.1748133337140999,0.31749931019232824,True
0.2,0.0,none,moderate,30,all_rct,reml,9,0.2,14,0.24619501645432632,0.18105941588868613,0.3113306170199665,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,9,0.2,14,0.24619501645432632,0.17439935541573268,0.31799067749292,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,9,0.2,14,0.20653061365523928,0.148095288166376,0.2649659391441026,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,9,0.2,14,0.2668240687075267,0.16966146681770086,0.36398667059735246,True
0.2,0.0,none,moderate,30,all_rct,copas,9,0.2,14,0.24615646203887684,0.18143146327260684,0.31088146080514684,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,9,0.2,14,0.22417576294746955,0.14804786156498562,0.3003036643299535,True
0.2,0.0,none,moderate,30,all_rct,ubcma,9,0.2,14,0.19031170045951695,0.0707062334892344,0.3054022323773318,True
0.2,0.0,none,moderate,30,all_rct,dl,10,0.2,12,0.33247998145241575,0.25488386889558545,0.41007609400924605,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,10,0.2,12,0.33247998145241575,0.24534330174915864,0.41961666115567287,True
0.2,0.0,none,moderate,30,all_rct,reml,10,0.2,12,0.33247997943871976,0.25488528560852153,0.410074673268918,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,10,0.2,12,0.33247997943871976,0.24534329173973696,0.41961666713770257,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,10,0.2,12,0.26745620107867685,0.20264291490151676,0.33226948725583694,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,10,0.2,12,0.37186280680169276,0.25353893328133237,0.49018668032205315,True
0.2,0.0,none,moderate,30,all_rct,copas,10,0.2,12,0.33248096753552264,0.2548862808229963,0.410075654248049,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,10,0.2,12,0.30891384909162023,0.2065570716648476,0.41127062651839286,True
0.2,0.0,none,moderate,30,all_rct,ubcma,10,0.2,12,0.2821197697039073,0.13467269627058678,0.4297601529680155,True
0.2,0.0,none,moderate,30,all_rct,dl,11,0.2,14,0.2780868635124605,0.19478767284365656,0.3613860541812644,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,11,0.2,14,0.2780868635124605,0.18625067622245128,0.3699230508024697,True
0.2,0.0,none,moderate,30,all_rct,reml,11,0.2,14,0.2779936428080309,0.19499938390950905,0.36098790170655276,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,11,0.2,14,0.2779936428080309,0.18623515616254574,0.3697521294535161,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,11,0.2,14,0.09873605644368715,0.03543175096030013,0.16204036192707416,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,11,0.2,14,0.19107128680814886,-0.21263300536614851,0.5947755789824463,True
0.2,0.0,none,moderate,30,all_rct,copas,11,0.2,14,0.2779948990785485,0.19500064419139612,0.3609891539657009,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,11,0.2,14,0.2384906400799767,0.13520599800016544,0.3417752821597879,True
0.2,0.0,none,moderate,30,all_rct,ubcma,11,0.2,14,0.16419883664940857,0.00625878217226085,0.3180036581505551,True
0.2,0.0,none,moderate,30,all_rct,dl,12,0.2,19,0.2725055642079818,0.20778040748690607,0.3372307209290575,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,12,0.2,19,0.2725055642079818,0.20263858455924705,0.3423725438567165,True
0.2,0.0,none,moderate,30,all_rct,reml,12,0.2,19,0.27238443953647284,0.21136626262788327,0.3334026164450624,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,12,0.2,19,0.27238443953647284,0.2043054492239133,0.3404634298490324,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,12,0.2,19,0.12155543260499921,0.07557510030341946,0.16753576490657895,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,12,0.2,19,0.2851797952348955,0.17831426404685513,0.3920453264229359,True
0.2,0.0,none,moderate,30,all_rct,copas,12,0.2,19,0.27238526794741497,0.2113670956255435,0.3334034402692864,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,12,0.2,19,0.2616754559700695,0.19156558717617372,0.33178532476396533,True
0.2,0.0,none,moderate,30,all_rct,ubcma,12,0.2,19,0.23945284731391234,0.1362739243696846,0.3312307842974519,True
0.2,0.0,none,moderate,30,all_rct,dl,13,0.2,16,0.2759501852587867,0.2095632128514911,0.34233715766608225,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,13,0.2,16,0.2759501852587867,0.20375606170336857,0.3481443088142048,True
0.2,0.0,none,moderate,30,all_rct,reml,13,0.2,16,0.2769858937868771,0.20692546341579848,0.3470463241579557,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,13,0.2,16,0.2769858937868771,0.20079557924331612,0.35317620833043806,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,13,0.2,16,0.2190830992463623,0.16940844875735678,0.2687577497353678,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,13,0.2,16,0.27312386053603477,0.19056477262666302,0.3556829484454065,True
0.2,0.0,none,moderate,30,all_rct,copas,13,0.2,16,0.2762037469166424,0.20893277596665444,0.34347471786663036,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,13,0.2,16,0.25027134827420167,0.1830569688842888,0.31748572766411454,True
0.2,0.0,none,moderate,30,all_rct,ubcma,13,0.2,16,0.1317038760608516,0.02346004793829415,0.2401598776459165,True
0.2,0.0,none,moderate,30,all_rct,dl,14,0.2,15,0.25680003793535733,0.19711408870579428,0.3164859871649204,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,14,0.2,15,0.25680003793535733,0.1914869617295896,0.3221131141411251,True
0.2,0.0,none,moderate,30,all_rct,reml,14,0.2,15,0.25802185957491497,0.19703155156639743,0.3190121675834325,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,14,0.2,15,0.25802185957491497,0.19128022465687713,0.32476349449295283,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,14,0.2,15,0.14973618005480185,0.11180338063055746,0.18766897947904626,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,14,0.2,15,0.024948165078174715,-0.12252141867983032,0.17241774883617975,True
0.2,0.0,none,moderate,30,all_rct,copas,14,0.2,15,0.2504950478515382,0.19216731984607738,0.308822775856999,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,14,0.2,15,0.22801438822607922,0.17339454037252958,0.28263423607962884,True
0.2,0.0,none,moderate,30,all_rct,ubcma,14,0.2,15,0.15614332209115284,0.08101968724353968,0.23199660778309733,True
0.2,0.0,none,moderate,30,all_rct,dl,15,0.2,11,0.20773904129177767,0.1282395959358438,0.28723848664771157,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,15,0.2,11,0.20773904129177767,0.11736363164437152,0.2981144509391838,True
0.2,0.0,none,moderate,30,all_rct,reml,15,0.2,11,0.20784881333783484,0.12818826506807604,0.28750936160759366,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,15,0.2,11,0.20784881333783484,0.11728859694078182,0.29840902973488787,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,15,0.2,11,0.08764434112423969,0.02601556780981623,0.14927311443866315,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,15,0.2,11,0.14589271954688632,-0.08421590450798772,0.37600134360176035,True
0.2,0.0,none,moderate,30,all_rct,copas,15,0.2,11,0.20502812649318986,0.12553014195822024,0.2845261110281595,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,15,0.2,11,0.21367237244750348,0.12305785978256678,0.3042868851124402,True
0.2,0.0,none,moderate,30,all_rct,ubcma,15,0.2,11,0.23968043367706562,0.11683900804026223,0.3685624292162028,True
0.2,0.0,none,moderate,30,all_rct,dl,16,0.2,12,0.32911004594182813,0.22366362222015235,0.4345564696635039,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,16,0.2,12,0.32911004594182813,0.21069881441318355,0.4475212774704727,True
0.2,0.0,none,moderate,30,all_rct,reml,16,0.2,12,0.33005438942456267,0.22291885253315186,0.4371899263159735,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,16,0.2,12,0.33005438942456267,0.20974415480982728,0.45036462403929806,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,16,0.2,12,0.14525525777089854,0.08013333886529397,0.2103771766765031,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,16,0.2,12,0.021786842876723594,-0.2841316183808887,0.3277053041343359,True
0.2,0.0,none,moderate,30,all_rct,copas,16,0.2,12,0.3246629447042403,0.22275303351720255,0.426572855891278,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,16,0.2,12,0.3048861539627807,0.19152029773397566,0.4182520101915857,True
0.2,0.0,none,moderate,30,all_rct,ubcma,16,0.2,12,0.3432662653137824,0.15902554720191264,0.5220935491179862,True
0.2,0.0,none,moderate,30,all_rct,dl,17,0.2,11,0.3061717913920064,0.2368406054511336,0.3755029773328792,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,17,0.2,11,0.3061717913920064,0.22735571534652516,0.38498786743748764,True
0.2,0.0,none,moderate,30,all_rct,reml,17,0.2,11,0.3061962283227376,0.23682933733325,0.37556311931222514,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,17,0.2,11,0.3061962283227376,0.22733811354393754,0.38505434310153763,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,17,0.2,11,0.1906254710886012,0.1518817262137601,0.2293692159634423,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,17,0.2,11,0.25281032806055487,0.18522599994030073,0.320394656180809,True
0.2,0.0,none,moderate,30,all_rct,copas,17,0.2,11,0.3031147917513815,0.23815873757718364,0.36807084592557937,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,17,0.2,11,0.2861594904657291,0.22700514356866547,0.3453138373627927,True
0.2,0.0,none,moderate,30,all_rct,ubcma,17,0.2,11,0.26154104636074005,0.16599327087548316,0.35945434054318964,True
0.2,0.0,none,moderate,30,all_rct,dl,18,0.2,17,0.26207932298598097,0.20074325035147103,0.3234153956204909,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,18,0.2,17,0.26207932298598097,0.19514882999434613,0.3290098159776158,True
0.2,0.0,none,moderate,30,all_rct,reml,18,0.2,17,0.2620815943026015,0.20084904522623134,0.3233141433789716,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,18,0.2,17,0.2620815943026015,0.19518552288914537,0.3289776657160576,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,18,0.2,17,0.13234486427384332,0.09470096515431953,0.1699887633933671,True
0.2,0.0,none,moderate,30,all_rct,pet_peese,18,0.2,17,0.2702637526876933,0.2000868056758409,0.3404406996995457,True
0.2,0.0,none,moderate,30,all_rct,copas,18,0.2,17,0.26209034330422293,0.20422231911663397,0.3199583674918119,True
0.2,0.0,none,moderate,30,all_rct,quality_effects,18,0.2,17,0.2507804400647164,0.19130661290142711,0.31025426722800564,True
0.2,0.0,none,moderate,30,all_rct,ubcma,18,0.2,17,0.20061170236856193,0.09232188214956924,0.30877829092869946,True
0.2,0.0,none,moderate,30,all_rct,dl,19,0.2,13,0.27518150087716675,0.21231635382716074,0.33804664792717276,True
0.2,0.0,none,moderate,30,all_rct,dl_hksj,19,0.2,13,0.27518150087716675,0.20529813917743714,0.3450648625768964,True
0.2,0.0,none,moderate,30,all_rct,reml,19,0.2,13,0.2806264993112626,0.21264005462679525,0.34861294399572995,True
0.2,0.0,none,moderate,30,all_rct,reml_hksj,19,0.2,13,0.2806264993112626,0.2050487136527468,0.3562042849697784,True
0.2,0.0,none,moderate,30,all_rct,trim_and_fill,19,0.2,13,0.18645485020719463,0.13841805734385743,0.23449164307053183,True
