rep,method,contrast,d_hat,ci_low,ci_high,d_true
0,common_DL,1,-0.6475612365080036,-0.8436768873213942,-0.45144558569461285,-0.47984419726469013
0,common_DL,2,-0.6073233335899644,-0.7752005854193342,-0.4394460817605945,-0.7385648344140212
0,common_DL,3,0.13237671950510937,-0.24795015885953536,0.5127035978697541,0.5430229466666565
0,common_DL,4,-0.3483550746194375,-0.624713449159394,-0.071996700079481,-0.26100773826068624
0,common_DL,5,-0.636946298700274,-0.8358667026192111,-0.4380258947813368,-0.5842538586727175
0,comp_specific,1,-0.6386851573004916,-0.7962797166849155,-0.4810905979160677,-0.47984419726469013
0,comp_specific,2,-0.5853824903980662,-0.8735844311584646,-0.2971805496376678,-0.7385648344140212
0,comp_specific,3,0.12627509618745675,-0.22839836810651643,0.4809485604814299,0.5430229466666565
0,comp_specific,4,-0.3556140313992402,-0.5987240932997748,-0.11250396949870559,-0.26100773826068624
0,comp_specific,5,-0.636063739043728,-0.8092638912062663,-0.4628635868811898,-0.5842538586727175
0,adaptshrink,1,-0.6442387717489388,-0.8252412038233561,-0.4632363396745216,-0.47984419726469013
0,adaptshrink,2,-0.5900494962853066,-0.8277316889662044,-0.3523673036044087,-0.7385648344140212
0,adaptshrink,3,0.13049197870679202,-0.24163779656138273,0.5026217539749668,0.5430229466666565
0,adaptshrink,4,-0.3505833576678523,-0.6164477370352258,-0.08471897830047881,-0.26100773826068624
0,adaptshrink,5,-0.6364351570447565,-0.8230261157211101,-0.449844198368403,-0.5842538586727175
1,common_DL,1,0.5643187333533939,0.18907221614634018,0.9395652505604476,0.5801944832908739
1,common_DL,2,-0.35042841922974144,-0.8413541637461512,0.14049732528666842,-0.6820236309017158
1,common_DL,3,-0.9556496989490483,-1.4152650512181657,-0.4960343466799309,-0.8730054407555423
1,common_DL,4,-0.02787820808783678,-0.4789611572730669,0.42320474109739326,0.06937069830772365
1,common_DL,5,-0.5992503077781295,-1.0135901819650486,-0.18491043359121034,-0.7411351604299211
1,comp_specific,1,0.5647462736157751,0.18540997760641426,0.944082569625136,0.5801944832908739
1,comp_specific,2,-0.3489879535354442,-0.8237642095936133,0.12578830252272488,-0.6820236309017158
1,comp_specific,3,-0.9507223364662345,-1.438613302406638,-0.46283137052583095,-0.8730054407555423
1,comp_specific,4,-0.0609060036734555,-0.2745376330184083,0.15272562567149728,0.06937069830772365
1,comp_specific,5,-0.6227669268717853,-1.1617754104413518,-0.08375844330221871,-0.7411351604299211
1,adaptshrink,1,0.5645352282909781,0.18723611738656298,0.9418343391953933,0.5801944832908739
1,adaptshrink,2,-0.3499767796213785,-0.8356107050621592,0.13565714581940214,-0.6820236309017158
1,adaptshrink,3,-0.9533924356378192,-1.4253531236599675,-0.481431747615671,-0.8730054407555423
1,adaptshrink,4,-0.03354830167292169,-0.42789616898574956,0.36079956563990623,0.06937069830772365
1,adaptshrink,5,-0.6120794541635908,-1.084270793325449,-0.1398881150017326,-0.7411351604299211
2,common_DL,1,-0.38648070094763853,-0.8203450863324192,0.04738368443714214,-0.4201300159973277
2,common_DL,2,0.014066469657738001,-0.31963662420721245,0.34776956352268845,0.1463502418983874
2,common_DL,3,-0.848259326512159,-1.2018113816009504,-0.49470727142336757,-1.0942927927080424
2,common_DL,4,0.10188192435892496,-0.27016714505362044,0.47393099377147035,0.11190861734140273
2,common_DL,5,-0.0548910125042652,-0.42836673423590493,0.31858470922737453,0.08932205811847337
2,comp_specific,1,-0.38459554076173424,-0.826016664708348,0.05682558318487946,-0.4201300159973277
2,comp_specific,2,0.010748382597321943,-0.2666102653253999,0.2881070305200438,0.1463502418983874
2,comp_specific,3,-0.8808082926198102,-1.3965729497562802,-0.3650436354833403,-1.0942927927080424
2,comp_specific,4,0.10106118590487276,-0.1942077180493226,0.39633008985906815,0.11190861734140273
2,comp_specific,5,-0.05752586823983111,-0.4746564074057351,0.35960467092607296,0.08932205811847337
2,adaptshrink,1,-0.38583800724567774,-0.8222394041910228,0.05056338969966728,-0.4201300159973277
2,adaptshrink,2,0.01357580661136773,-0.2977854938795296,0.3249371071022651,0.1463502418983874
2,adaptshrink,3,-0.8652079943358613,-1.2804021333302924,-0.4500138553414301,-1.0942927927080424
2,adaptshrink,4,0.10134216728297568,-0.2352463166426847,0.43793065120863606,0.11190861734140273
2,adaptshrink,5,-0.05615056962690079,-0.44895220138579045,0.33665106213198887,0.08932205811847337
3,common_DL,1,0.12273695107251803,-0.14968401498497003,0.3951579171300061,0.35983085946123233
3,common_DL,2,-0.38867751061008626,-0.686322460695961,-0.09103256052421149,-0.1429309700145114
3,common_DL,3,0.046370970764446885,-0.20423508497343598,0.29697702650232977,0.04743562128196021
3,common_DL,4,-0.3932014055229977,-0.6386118406051062,-0.1477909704408892,-0.33213724614276924
3,common_DL,5,0.5059656908043746,0.28015158009735386,0.7317798015113953,0.5060265149205233
3,comp_specific,1,0.13970642287110951,-0.013042672442501402,0.29245551818472043,0.35983085946123233
3,comp_specific,2,-0.44764464926795644,-0.9214378376393809,0.026148539103468038,-0.1429309700145114
3,comp_specific,3,0.08743815412527307,-0.2931339512039176,0.46801025945446373,0.04743562128196021
3,comp_specific,4,-0.427072637760096,-0.5916327312922914,-0.2625125442279006,-0.33213724614276924
3,comp_specific,5,0.4884959544166126,0.34288041543875325,0.6341114933944719,0.5060265149205233
3,adaptshrink,1,0.12746179093282248,-0.11340272048666755,0.3683263023523125,0.35983085946123233
3,adaptshrink,2,-0.42837716029644574,-0.814246184917478,-0.042508135675413394,-0.1429309700145114
3,adaptshrink,3,0.07257555007001185,-0.24129052864287534,0.386441628782899,0.04743562128196021
3,adaptshrink,4,-0.40477220489534294,-0.6162083038253652,-0.19333610596532072,-0.33213724614276924
3,adaptshrink,5,0.4995733510821406,0.3082292186522938,0.6909174835119875,0.5060265149205233
4,common_DL,1,0.6761022655132783,0.3701504245465547,0.9820541064800019,0.5443074354430172
4,common_DL,2,0.43976369467154164,0.133923399316473,0.7456039900266103,0.6134991567750318
4,common_DL,3,0.7059935243320921,0.43115800762303524,0.9808290410411489,0.9314723552257497
4,common_DL,4,-0.21322006057867376,-0.46121431748004044,0.03477419632269291,-0.4167850688379317
4,common_DL,5,0.4309182347228678,0.1668413800151054,0.6949950894306302,0.4866371039641779
4,comp_specific,1,0.6566799930491367,0.4207728779035452,0.8925871081947283,0.5443074354430172
4,comp_specific,2,0.5018847432877225,0.2895429981366353,0.7142264884388096,0.6134991567750318
4,comp_specific,3,0.6777536010243772,0.348763301959808,1.0067439000889464,0.9314723552257497
4,comp_specific,4,-0.21421725712127004,-0.46452895330728045,0.03609443906474036,-0.4167850688379317
4,comp_specific,5,0.4342619327321059,0.1552505463206928,0.713273319143519,0.4866371039641779
4,adaptshrink,1,0.6705356780064122,0.3855216576963299,0.9555496983164946,0.5443074354430172
4,adaptshrink,2,0.45626807580405426,0.18306832438085113,0.7294678272272574,0.6134991567750318
4,adaptshrink,3,0.6893283245755981,0.3857044931630866,0.9929521559881096,0.9314723552257497
4,adaptshrink,4,-0.21372299583413873,-0.46287980489243263,0.0354338132241552,-0.4167850688379317
4,adaptshrink,5,0.4326933150933575,0.16103724923516854,0.7043493809515464,0.4866371039641779
