rep,method,contrast,d_hat,ci_low,ci_high,d_true
0,common_DL,1,-0.5124853605550379,-0.7086072218177011,-0.31636349929237473,-0.47984419726469013
0,common_DL,2,-0.7078604355512048,-0.881276897018227,-0.5344439740841826,-0.7385648344140212
0,common_DL,3,0.41888369664914327,0.22068007977339374,0.6170873135248928,0.5430229466666565
0,common_DL,4,-0.3492366253781949,-0.5483855466465769,-0.1500877041098129,-0.26100773826068624
0,comp_specific,1,-0.5312620907434737,-0.6786944946421574,-0.38382968684479013,-0.47984419726469013
0,comp_specific,2,-0.7084657834273478,-0.8823190122118625,-0.5346125546428331,-0.7385648344140212
0,comp_specific,3,0.3451437021619206,0.14971772663409816,0.5405696776897431,0.5430229466666565
0,comp_specific,4,-0.38174600014484716,-0.5578450155759964,-0.20564698471369786,-0.26100773826068624
0,adaptshrink,1,-0.5078262663878423,-0.6962477923198878,-0.3194047404557969,-0.47984419726469013
0,adaptshrink,2,-0.7029653423227177,-0.8948264904271359,-0.5111041942182994,-0.7385648344140212
0,adaptshrink,3,0.40328232652587515,0.19597103300566648,0.6105936200460838,0.5430229466666565
0,adaptshrink,4,-0.3512696998051314,-0.5506364696977912,-0.1519029299124716,-0.26100773826068624
1,common_DL,1,0.5493522123176744,0.30240408185542844,0.7963003427799203,0.5801944832908739
1,common_DL,2,-0.5181526521964392,-0.7412232901519712,-0.2950820142409073,-0.6820236309017158
1,common_DL,3,-0.8333389218464622,-1.0749343138453227,-0.5917435298476017,-0.8730054407555423
1,common_DL,4,0.057903111936538826,-0.18368403524071855,0.29949025911379623,0.06937069830772365
1,comp_specific,1,0.4714803714018464,0.2534203446436841,0.6895403981600087,0.5801944832908739
1,comp_specific,2,-0.6229302261672981,-0.8356958003823398,-0.4101646519522564,-0.6820236309017158
1,comp_specific,3,-0.8696994403828243,-1.104781080287952,-0.6346178004776964,-0.8730054407555423
1,comp_specific,4,0.008658320883529386,-0.16403153018514094,0.1813481719521997,0.06937069830772365
1,adaptshrink,1,0.5167626865949855,0.2683952979993557,0.7651300751906153,0.5801944832908739
1,adaptshrink,2,-0.5609914160184003,-0.7910710012095028,-0.33091183082729775,-0.6820236309017158
1,adaptshrink,3,-0.8524015702346268,-1.097277561965226,-0.6075255785040277,-0.8730054407555423
1,adaptshrink,4,0.036303623300698196,-0.19212530053990343,0.2647325471412998,0.06937069830772365
2,common_DL,1,-0.23885848824081932,-0.4830922047518902,0.005375228270251553,-0.4201300159973277
2,common_DL,2,0.1801303946373074,-0.067557980767042,0.4278187700416568,0.1463502418983874
2,common_DL,3,-0.9548498207995554,-1.2050883360234128,-0.704611305575698,-1.0942927927080424
2,common_DL,4,0.423616032113352,0.178297905399241,0.6689341588274631,0.11190861734140273
2,comp_specific,1,-0.2816672224626301,-0.5096986897672089,-0.05363575515805136,-0.4201300159973277
2,comp_specific,2,0.1585395605393848,-0.039358940085864685,0.3564380611646343,0.1463502418983874
2,comp_specific,3,-1.0278196657798901,-1.2507241808902008,-0.8049151506695795,-1.0942927927080424
2,comp_specific,4,0.35938619779240566,0.15050700313238674,0.5682653924524246,0.11190861734140273
2,adaptshrink,1,-0.2447607362976379,-0.4870239784855783,-0.0024974941096974346,-0.4201300159973277
2,adaptshrink,2,0.18621601309132363,-0.048144771715918244,0.4205767978985655,0.1463502418983874
2,adaptshrink,3,-0.9770613645034254,-1.2245988051644536,-0.7295239238423972,-1.0942927927080424
2,adaptshrink,4,0.40980846303161195,0.1736286045742824,0.6459883214889415,0.11190861734140273
3,common_DL,1,0.3082466293589108,0.10086099838541715,0.5156322603324044,0.35983085946123233
3,common_DL,2,-0.2193518004602492,-0.4190433881914541,-0.019660212729044335,-0.1429309700145114
3,common_DL,3,-0.14756481627083154,-0.3425058642850475,0.04737623174338437,0.04743562128196021
3,common_DL,4,-0.3756356451054732,-0.5740770104820369,-0.17719427972890955,-0.33213724614276924
3,comp_specific,1,0.32650614413423734,0.16161635142173103,0.49139593684674365,0.35983085946123233
3,comp_specific,2,-0.16204850446664346,-0.34798041606310226,0.02388340712981532,-0.1429309700145114
3,comp_specific,3,-0.052544192255427793,-0.20071179220009594,0.09562340768924034,0.04743562128196021
3,comp_specific,4,-0.3602069283959298,-0.5025449432919712,-0.2178689134998885,-0.33213724614276924
3,adaptshrink,1,0.32170827111553324,0.12375391220871515,0.5196626300223514,0.35983085946123233
3,adaptshrink,2,-0.18901107958538116,-0.3969901154377833,0.01896795626702094,-0.1429309700145114
3,adaptshrink,3,-0.09839682603123838,-0.2810583917020271,0.08426473963955035,0.04743562128196021
3,adaptshrink,4,-0.35498011891017167,-0.5407110499967372,-0.16924918782360607,-0.33213724614276924
4,common_DL,1,0.6852506040205757,0.5043598612384776,0.8661413468026737,0.5443074354430172
4,common_DL,2,0.6286931425756691,0.44788583834321627,0.8095004468081219,0.6134991567750318
4,common_DL,3,0.98160911488476,0.8001810078990257,1.1630372218704943,0.9314723552257497
4,common_DL,4,-0.2006764587455767,-0.3793349124322354,-0.022018005058918044,-0.4167850688379317
4,comp_specific,1,0.7473939465894389,0.6133718977844317,0.8814159953944462,0.5443074354430172
4,comp_specific,2,0.6676574468439436,0.5148670151720156,0.8204478785158715,0.6134991567750318
4,comp_specific,3,0.9949954136832913,0.8308806832816282,1.1591101440849543,0.9314723552257497
4,comp_specific,4,-0.09577193161198022,-0.22087545922915197,0.02933159600519153,-0.4167850688379317
4,adaptshrink,1,0.6935884122373879,0.5255274770631836,0.8616493474115922,0.5443074354430172
4,adaptshrink,2,0.6308539537436713,0.4592213145022861,0.8024865929850564,0.6134991567750318
4,adaptshrink,3,0.9832493269986604,0.8081585952191956,1.1583400587781252,0.9314723552257497
4,adaptshrink,4,-0.1811710178248056,-0.3454832470588046,-0.01685878859080661,-0.4167850688379317
5,common_DL,1,0.07545848390339643,-0.09287462165581681,0.24379158946260968,0.17391034012864204
5,common_DL,2,0.8750586312246846,0.7021811956782796,1.0479360667710895,0.9266580898718197
5,common_DL,3,-0.20297147083749573,-0.3804412017519581,-0.02550173992303334,0.0313357697358537
5,common_DL,4,-0.5170171071692102,-0.6934966175517396,-0.34053759678668083,-0.4446972084050579
5,comp_specific,1,0.07033734945251838,-0.05697383154307539,0.19764853044811215,0.17391034012864204
5,comp_specific,2,0.8442770536816883,0.7075452023475315,0.981008905015845,0.9266580898718197
5,comp_specific,3,-0.18948258188830874,-0.3588992459877409,-0.020065917788876564,0.0313357697358537
5,comp_specific,4,-0.5521735449148815,-0.707146865446463,-0.39720022438329994,-0.4446972084050579
5,adaptshrink,1,0.07423935559711554,-0.08376646440154094,0.232245175595772,0.17391034012864204
5,adaptshrink,2,0.8583206149277822,0.6920805367407596,1.0245606931148048,0.9266580898718197
5,adaptshrink,3,-0.20141864851003602,-0.38206032760944875,-0.020776969410623264,0.0313357697358537
5,adaptshrink,4,-0.5183030645436547,-0.693290479785531,-0.3433156493017783,-0.4446972084050579
6,common_DL,1,0.4379238648550471,0.23230824058234206,0.6435394891277522,0.564440361681198
6,common_DL,2,0.015841287313837216,-0.17593975472463738,0.2076223293523118,0.3004313848801251
6,common_DL,3,-0.7099990922641544,-0.9061306610706037,-0.513867523457705,-0.5473974106517984
6,common_DL,4,-0.4883581169750121,-0.696778564766082,-0.2799376691839421,-0.4211684950212706
6,comp_specific,1,0.3337460204101878,0.15263258303748561,0.51485945778289,0.564440361681198
6,comp_specific,2,-0.02587470798989755,-0.18843275297480688,0.13668333699501178,0.3004313848801251
6,comp_specific,3,-0.8120186675156973,-1.0129785952866135,-0.6110587397447811,-0.5473974106517984
6,comp_specific,4,-0.5922888928548699,-0.8066737521202798,-0.37790403358945984,-0.4211684950212706
6,adaptshrink,1,0.38661973952483913,0.18470391347333795,0.5885355655763403,0.564440361681198
6,adaptshrink,2,-0.013683676579122589,-0.19693879379669244,0.16957144063844726,0.3004313848801251
6,adaptshrink,3,-0.7550377554786667,-0.9607253588403241,-0.5493501521170093,-0.5473974106517984
6,adaptshrink,4,-0.5455661721284872,-0.7744394515936089,-0.31669289266336553,-0.4211684950212706
7,common_DL,1,0.4113724904862886,0.15955568749661003,0.6631892934759671,0.36518502637760414
7,common_DL,2,-0.20044227566547612,-0.45066984034202867,0.04978528901107643,-0.10690761899032998
7,common_DL,3,-0.583766130305921,-0.8349681377585784,-0.33256412285326353,-0.7563018041910213
7,common_DL,4,0.06872377272215158,-0.18777346639676723,0.3252210118410704,-0.08660512988709035
7,comp_specific,1,0.4538402567845301,0.28840734025593473,0.6192731733131255,0.36518502637760414
7,comp_specific,2,-0.2163401073914438,-0.3683081119665193,-0.06437210281636829,-0.10690761899032998
7,comp_specific,3,-0.6979625555689752,-0.863115612932801,-0.5328094982051494,-0.7563018041910213
7,comp_specific,4,0.15065883819980744,-0.006973311141329874,0.30829098754094475,-0.08660512988709035
7,adaptshrink,1,0.426045429798712,0.19146859936620358,0.6606222602312204,0.36518502637760414
7,adaptshrink,2,-0.20019438952977428,-0.42762651332033885,0.02723773426079029,-0.10690761899032998
7,adaptshrink,3,-0.600920419227095,-0.8419105436531017,-0.3599302948010884,-0.7563018041910213
7,adaptshrink,4,0.08939107303775148,-0.14689993151232653,0.3256820775878295,-0.08660512988709035
8,common_DL,1,-0.4888166316594961,-0.7689231669999714,-0.20871009631902088,-0.3633146394749202
8,common_DL,2,-0.18295381487062456,-0.44751864963132637,0.08161101989007724,-0.08401229943868303
8,common_DL,3,0.7007743633410642,0.4467476809532715,0.9548010457288569,0.6118077525981749
8,common_DL,4,-0.23856051791370608,-0.4911389202809306,0.014017884453518425,-0.06051798030871396
8,comp_specific,1,-0.4227196658602553,-0.6461504950939742,-0.19928883662653638,-0.3633146394749202
8,comp_specific,2,-0.20142837751900733,-0.4281344198876883,0.025277664849673614,-0.08401229943868303
8,comp_specific,3,0.8566926358092615,0.6642476877716105,1.0491375838469124,0.6118077525981749
8,comp_specific,4,-0.1157256355072344,-0.265039315335415,0.03358804432094624,-0.06051798030871396
8,adaptshrink,1,-0.470078659137213,-0.7380967362921738,-0.20206058198225224,-0.3633146394749202
8,adaptshrink,2,-0.2149229089169606,-0.4806332508642627,0.0507874330303415,-0.08401229943868303
8,adaptshrink,3,0.76539666539534,0.5203096576308298,1.0104836731598503,0.6118077525981749
8,adaptshrink,4,-0.2130339052949901,-0.44357545627057104,0.01750764568059085,-0.06051798030871396
9,common_DL,1,-0.2242485725652632,-0.433172290841624,-0.015324854288902373,-0.29474075893597723
9,common_DL,2,0.008158204423612134,-0.1987316975138112,0.21504810636103544,-0.10562453266761414
9,common_DL,3,0.10161333691864897,-0.11529416583571782,0.31852083967301575,-0.018968853343254374
9,common_DL,4,-0.10515175023346629,-0.3050131590772305,0.09470965861029793,-0.23855725193492164
9,comp_specific,1,-0.24134862887872577,-0.41828673098846325,-0.06441052676898831,-0.29474075893597723
9,comp_specific,2,0.00945857441061565,-0.17146199913915777,0.19037914796038907,-0.10562453266761414
9,comp_specific,3,0.00999442278351037,-0.17637120287880914,0.19636004844582988,-0.018968853343254374
9,comp_specific,4,-0.14614990145405815,-0.3282661185970751,0.03596631568895883,-0.23855725193492164
