rep,method,contrast,d_hat,ci_low,ci_high,d_true
0,common_DL,1,-0.43683487014854266,-0.6464174614035533,-0.22725227889353203,-0.47984419726469013
0,common_DL,2,-0.7276641599377207,-0.9000761350021773,-0.5552521848732641,-0.7385648344140212
0,common_DL,3,0.6957611923615183,0.407135552156022,0.9843868325670146,0.5430229466666565
0,common_DL,4,-0.30551367077936914,-0.6353544983023138,0.024327156743575606,-0.26100773826068624
0,common_DL,5,-0.5611894055538384,-0.7671130662175194,-0.35526574489015755,-0.5842538586727175
0,comp_specific,1,-0.432501506483013,-0.6606935529688265,-0.2043094599971995,-0.47984419726469013
0,comp_specific,2,-0.7233770645566917,-0.9341934404801899,-0.5125606886331935,-0.7385648344140212
0,comp_specific,3,0.6983963336212304,0.4058980495759171,0.9908946176665439,0.5430229466666565
0,comp_specific,4,-0.21351822973895618,-0.661488585537771,0.23445212605985866,-0.26100773826068624
0,comp_specific,5,-0.5621097528404988,-0.7711911267543806,-0.353028378926617,-0.5842538586727175
0,adaptshrink,1,-0.4340435138081652,-0.6555206686339079,-0.21256635898242246,-0.47984419726469013
0,adaptshrink,2,-0.7249823503116574,-0.9215938465596522,-0.5283708540636626,-0.7385648344140212
0,adaptshrink,3,0.6974061793412777,0.4064405913523811,0.9883717673301743,0.5430229466666565
0,adaptshrink,4,-0.2534694888885921,-0.6445667386901592,0.13762776091297496,-0.26100773826068624
0,adaptshrink,5,-0.5611240459143844,-0.7687481556868279,-0.35349993614194086,-0.5842538586727175
1,common_DL,1,0.5663521475565719,0.258122140254691,0.8745821548584529,0.5801944832908739
1,common_DL,2,-0.6593107057461287,-1.0148365807791602,-0.3037848307130973,-0.6820236309017158
1,common_DL,3,-0.9411226035166672,-1.2648789140802545,-0.6173662929530799,-0.8730054407555423
1,common_DL,4,0.4987720096114021,0.05445078686376892,0.9430932323590353,0.06937069830772365
1,common_DL,5,-0.5367259320552333,-0.9110172139193842,-0.16243465019108244,-0.7411351604299211
1,comp_specific,1,0.57909434199183,0.3082039251534914,0.8499847588301686,0.5801944832908739
1,comp_specific,2,-0.6267801823696438,-1.0682338093924135,-0.1853265553468742,-0.6820236309017158
1,comp_specific,3,-0.9499093244025076,-1.2243502892660012,-0.6754683595390141,-0.8730054407555423
1,comp_specific,4,0.5395086474934858,-0.00043654393550507375,1.0794538389224768,0.06937069830772365
1,comp_specific,5,-0.5513281785088702,-0.784831553445412,-0.3178248035723284,-0.7411351604299211
1,adaptshrink,1,0.564043114829794,0.27029314349611816,0.8577930861634697,0.5801944832908739
1,adaptshrink,2,-0.6343537357829969,-1.0379497022244868,-0.23075776934150694,-0.6820236309017158
1,adaptshrink,3,-0.9149930691309147,-1.238642132110671,-0.5913440061511583,-0.8730054407555423
1,adaptshrink,4,0.5272938769590643,0.03934586867814033,1.0152418852399883,0.06937069830772365
1,adaptshrink,5,-0.5316857373716937,-0.8520714680848285,-0.21130000665855891,-0.7411351604299211
