method,bias,rmse,raw_cov,cov_unif,raw_width,mciw0,mciw0_test_cov,mciw,mciw_test_cov
adaptshrink,0.004839340477772775,0.18407567875298061,0.9372,0.03919999999999999,0.7086158471415179,0.7338243295808844,0.9456,0.7614237889610582,0.9503999999999999
common_DL,0.005313248506884222,0.1839635945509611,0.9256,0.0524,0.7012109236083673,0.7475738893769046,0.9512,0.7811585606930617,0.9559999999999998
comp_specific,0.004207002024674373,0.18604600400160595,0.9263999999999999,0.032399999999999984,0.6837058565820043,0.7392597344555931,0.9471999999999999,0.7541391070766256,0.9376
