method,bias,rmse,raw_cov,cov_unif,raw_width,mciw0,mciw0_test_cov,mciw,mciw_test_cov
adaptshrink,0.07979081366850661,0.12593165821168117,0.7795833333333332,0.17041666666666663,0.3184494524344457,0.4753145645658458,0.9469444444444445,0.483402900930888,0.9466666666666667
adaptshrink_auto,0.04774334638668878,0.11297014624194324,0.87875,0.07124999999999997,0.3665787563800567,0.44772108735562366,0.9508333333333333,0.4404971330953454,0.9233333333333333
common_DL,0.07990590095539878,0.1249444088511128,0.7768055555555554,0.1731944444444444,0.31653111321761135,0.46591880721176865,0.9436111111111112,0.4750449322981862,0.9430555555555555
comp_specific,0.07844379357908376,0.1286386813388638,0.7647222222222222,0.18527777777777774,0.3139561205140213,0.48541757538889607,0.9458333333333333,0.484465702713674,0.9436111111111111
