rep,method,contrast,d_hat,ci_low,ci_high,d_true
0,common_DL,1,-0.384058582727494,-0.49937792064619624,-0.26873924480879174,-0.47984419726469013
0,common_DL,2,-0.7950330738847516,-0.9068989922704819,-0.6831671554990214,-0.7385648344140212
0,common_DL,3,0.46547103767434705,0.35666118665033586,0.5742808886983582,0.5430229466666565
0,common_DL,4,-0.33194733541026583,-0.4428617481218838,-0.22103292269864788,-0.26100773826068624
0,common_DL,5,-0.7006430660563379,-0.8093766264613269,-0.5919095056513488,-0.5842538586727175
0,common_DL,6,-0.39219685954741373,-0.5114522563804175,-0.27294146271440994,-0.28481143547142435
0,common_DL,7,-0.15531819006171035,-0.29528276713667645,-0.01535361298674423,-0.06067411119243519
0,comp_specific,1,-0.3910266463537394,-0.49404668576391164,-0.28800660694356717,-0.47984419726469013
0,comp_specific,2,-0.7632595122909358,-0.8655522853379339,-0.6609667392439377,-0.7385648344140212
0,comp_specific,3,0.49180946218027854,0.3911293470666699,0.5924895772938872,0.5430229466666565
0,comp_specific,4,-0.2984032849283659,-0.40381303984965256,-0.19299353000707922,-0.26100773826068624
0,comp_specific,5,-0.6842723348515007,-0.7812430964699305,-0.587301573233071,-0.5842538586727175
0,comp_specific,6,-0.4018113168970163,-0.5223277732884106,-0.281294860505622,-0.28481143547142435
0,comp_specific,7,-0.13281207992001207,-0.2652359080417147,-0.00038825179830945244,-0.06067411119243519
0,adaptshrink,1,-0.38578120441336655,-0.4975646723581414,-0.2739977364685917,-0.47984419726469013
0,adaptshrink,2,-0.7824597544898951,-0.8910175550740558,-0.6739019539057345,-0.7385648344140212
0,adaptshrink,3,0.47825890119024306,0.3720648646514554,0.5844529377290307,0.5430229466666565
0,adaptshrink,4,-0.3219100061493956,-0.4333401118528538,-0.21047990044593734,-0.26100773826068624
0,adaptshrink,5,-0.6952348559068126,-0.8002885469825277,-0.5901811648310974,-0.5842538586727175
0,adaptshrink,6,-0.39365168037711346,-0.5136779411865198,-0.2736254195677072,-0.28481143547142435
0,adaptshrink,7,-0.14786760603486548,-0.28486349502558,-0.010871717044150964,-0.06067411119243519
0,adaptshrink_auto,1,-0.38578120441336655,-0.4975646723581414,-0.2739977364685917,-0.47984419726469013
0,adaptshrink_auto,2,-0.7824597544898951,-0.8910175550740558,-0.6739019539057345,-0.7385648344140212
0,adaptshrink_auto,3,0.47825890119024306,0.3720648646514554,0.5844529377290307,0.5430229466666565
0,adaptshrink_auto,4,-0.3219100061493956,-0.4333401118528538,-0.21047990044593734,-0.26100773826068624
0,adaptshrink_auto,5,-0.6952348559068126,-0.8002885469825277,-0.5901811648310974,-0.5842538586727175
0,adaptshrink_auto,6,-0.39365168037711346,-0.5136779411865198,-0.2736254195677072,-0.28481143547142435
0,adaptshrink_auto,7,-0.14786760603486548,-0.28486349502558,-0.010871717044150964,-0.06067411119243519
1,common_DL,1,0.49992877246192596,0.4001271775125534,0.5997303674112985,0.5801944832908739
1,common_DL,2,-0.7443274146799941,-0.8451790312126994,-0.6434757981472887,-0.6820236309017158
1,common_DL,3,-0.9206111094963416,-1.0214159266593377,-0.8198062923333457,-0.8730054407555423
1,common_DL,4,0.032703267373436484,-0.08399658204590243,0.1494031167927754,0.06937069830772365
1,common_DL,5,-0.8493127885849294,-0.9575547015190757,-0.7410708756507831,-0.7411351604299211
1,common_DL,6,-0.2129345382425935,-0.3671666764544248,-0.058702400030762186,-0.1894453646397774
1,common_DL,7,-0.5751191136718782,-0.6821623534004909,-0.4680758739432655,-0.4461278504169265
1,comp_specific,1,0.4904709601943642,0.38490608950509947,0.5960358308836289,0.5801944832908739
1,comp_specific,2,-0.7825172064142216,-0.8801008654828207,-0.6849335473456225,-0.6820236309017158
1,comp_specific,3,-0.9308439306034938,-1.0583328768394018,-0.8033549843675859,-0.8730054407555423
1,comp_specific,4,0.042955995115456114,-0.08067417177812919,0.16658616200904142,0.06937069830772365
1,comp_specific,5,-0.8485380923566856,-0.9749906311717277,-0.7220855535416436,-0.7411351604299211
1,comp_specific,6,-0.2043915157537214,-0.368317385036943,-0.040465646470499744,-0.1894453646397774
1,comp_specific,7,-0.5917313772190013,-0.7093244207500055,-0.4741383336879971,-0.4461278504169265
1,adaptshrink,1,0.4905512857162707,0.3861184820007806,0.5949840894317608,0.5801944832908739
1,adaptshrink,2,-0.7598854844076862,-0.8596403496437462,-0.6601306191716262,-0.6820236309017158
1,adaptshrink,3,-0.9345112980997441,-1.0546301506590139,-0.8143924455404744,-0.8730054407555423
1,adaptshrink,4,0.027694638186533393,-0.09261394686441973,0.14800322323748652,0.06937069830772365
1,adaptshrink,5,-0.8564257847040716,-0.9746414437824624,-0.7382101256256808,-0.7411351604299211
1,adaptshrink,6,-0.21534003093347615,-0.37404126414164335,-0.05663879772530894,-0.1894453646397774
1,adaptshrink,7,-0.5889541665840148,-0.701605101235661,-0.47630323193236856,-0.4461278504169265
1,adaptshrink_auto,1,0.4981098785995782,0.39830119416476584,0.5979185630343906,0.5801944832908739
1,adaptshrink_auto,2,-0.7102706293065898,-0.813549757902162,-0.6069915007110176,-0.6820236309017158
1,adaptshrink_auto,3,-0.8614127420541718,-0.9693731113835837,-0.75345237272476,-0.8730054407555423
1,adaptshrink_auto,4,0.07834533078609114,-0.04210593841574961,0.1987965999879319,0.06937069830772365
1,adaptshrink_auto,5,-0.781254210890761,-0.8982578369984909,-0.664250584783031,-0.7411351604299211
1,adaptshrink_auto,6,-0.1237569435514822,-0.2886139619331951,0.04110007483023073,-0.1894453646397774
1,adaptshrink_auto,7,-0.48479728873926514,-0.6069638968813229,-0.3626306805972073,-0.4461278504169265
2,common_DL,1,-0.46253124572614407,-0.6119962163646919,-0.3130662750875962,-0.4201300159973277
2,common_DL,2,0.05738823913334701,-0.10240705766013752,0.21718353592683154,0.1463502418983874
2,common_DL,3,-1.1354585226670089,-1.2469610562509648,-1.023955989083053,-1.0942927927080424
