method,bias,rmse,raw_cov,cov_unif,raw_width,mciw0,mciw0_test_cov,mciw,mciw_test_cov
adaptshrink,0.08073189685387612,0.13577884004626328,0.8041666666666666,0.14583333333333331,0.36111817648489364,0.5161150421034912,0.9453333333333334,0.5306093656218572,0.9546666666666667
adaptshrink_auto,0.051739036910685265,0.12686269626640362,0.8888333333333331,0.06116666666666666,0.4119317019013389,0.4849725005598556,0.942,0.5206979589335716,0.9470000000000001
common_DL,0.08066224409400165,0.13451890298515182,0.8058333333333334,0.1441666666666666,0.35637073365966526,0.5190543817789678,0.9526666666666668,0.5241133333386848,0.9556666666666667
comp_specific,0.0791308937015032,0.1384329221518416,0.7933333333333333,0.1566666666666666,0.3594366538350595,0.5224396761801833,0.9363333333333334,0.5433197491560977,0.95
