rep,method,spearman,top1_correct
0,common_DL,0.9761904761904763,1
0,comp_specific,0.9761904761904763,1
0,adaptshrink,0.9761904761904763,1
0,adaptshrink_auto,0.9761904761904763,1
1,common_DL,1.0,1
1,comp_specific,1.0,1
1,adaptshrink,1.0,1
1,adaptshrink_auto,1.0,1
2,common_DL,0.880952380952381,0
2,comp_specific,0.8333333333333335,0
2,adaptshrink,0.9285714285714287,1
2,adaptshrink_auto,0.9285714285714287,1
3,common_DL,0.9047619047619048,1
3,comp_specific,0.9285714285714287,1
3,adaptshrink,0.9047619047619048,1
3,adaptshrink_auto,0.9285714285714287,1
4,common_DL,1.0,1
4,comp_specific,1.0,1
4,adaptshrink,1.0,1
4,adaptshrink_auto,1.0,1
5,common_DL,0.9285714285714287,1
5,comp_specific,0.9285714285714287,1
5,adaptshrink,0.9285714285714287,1
5,adaptshrink_auto,0.9285714285714287,1
6,common_DL,0.9285714285714287,0
6,comp_specific,0.8333333333333335,0
6,adaptshrink,0.9285714285714287,0
6,adaptshrink_auto,0.9285714285714287,0
7,common_DL,0.9761904761904763,1
7,comp_specific,0.9761904761904763,1
7,adaptshrink,0.9761904761904763,1
7,adaptshrink_auto,0.9761904761904763,1
8,common_DL,0.9523809523809524,1
8,comp_specific,0.9285714285714287,1
8,adaptshrink,0.9523809523809524,1
8,adaptshrink_auto,0.9761904761904763,1
9,common_DL,0.880952380952381,1
9,comp_specific,0.9047619047619048,1
9,adaptshrink,0.880952380952381,1
9,adaptshrink_auto,0.9285714285714287,1
10,common_DL,1.0,1
10,comp_specific,1.0,1
10,adaptshrink,1.0,1
10,adaptshrink_auto,1.0,1
11,common_DL,0.9761904761904763,1
11,comp_specific,0.9761904761904763,1
11,adaptshrink,0.9761904761904763,1
11,adaptshrink_auto,0.9761904761904763,1
12,common_DL,0.7142857142857144,0
12,comp_specific,0.7857142857142858,0
12,adaptshrink,0.7142857142857144,0
12,adaptshrink_auto,0.7142857142857144,0
13,common_DL,0.9761904761904763,1
13,comp_specific,0.9285714285714287,1
13,adaptshrink,0.9761904761904763,1
13,adaptshrink_auto,0.9761904761904763,1
14,common_DL,1.0,1
14,comp_specific,0.9761904761904763,1
14,adaptshrink,1.0,1
14,adaptshrink_auto,0.9761904761904763,1
15,common_DL,1.0,1
15,comp_specific,1.0,1
15,adaptshrink,1.0,1
15,adaptshrink_auto,1.0,1
16,common_DL,1.0,1
16,comp_specific,1.0,1
16,adaptshrink,1.0,1
16,adaptshrink_auto,1.0,1
17,common_DL,0.9761904761904763,1
17,comp_specific,0.9761904761904763,0
17,adaptshrink,0.9761904761904763,1
17,adaptshrink_auto,0.9761904761904763,1
18,common_DL,1.0,1
18,comp_specific,1.0,1
18,adaptshrink,1.0,1
18,adaptshrink_auto,1.0,1
19,common_DL,0.9761904761904763,1
19,comp_specific,0.9761904761904763,1
