rep,method,contrast,d_hat,ci_low,ci_high,d_true
0,common_DL,1,-0.44988599993717676,-0.5454655479448877,-0.35430645192946586,-0.47984419726469013
0,common_DL,2,-0.8004175650991099,-0.8904911766632105,-0.7103439535350092,-0.7385648344140212
0,common_DL,3,0.4751180736622416,0.38969022216293675,0.5605459251615464,0.5430229466666565
0,common_DL,4,-0.28509684707680727,-0.3699482542258398,-0.20024543992777472,-0.26100773826068624
0,common_DL,5,-0.6646295146598422,-0.7515081848158256,-0.5777508445038588,-0.5842538586727175
0,common_DL,6,-0.3324076758259425,-0.42550669663001284,-0.23930865502187215,-0.28481143547142435
0,common_DL,7,-0.10339017383662724,-0.20400415569549385,-0.0027761919777606475,-0.06067411119243519
0,comp_specific,1,-0.4481792452279487,-0.533077672020815,-0.36328081843508236,-0.47984419726469013
0,comp_specific,2,-0.7999011263192778,-0.8826534397336552,-0.7171488129049004,-0.7385648344140212
0,comp_specific,3,0.4866640974052716,0.4052185060927636,0.5681096887177797,0.5430229466666565
0,comp_specific,4,-0.2655833136173753,-0.34730911287906424,-0.18385751435568637,-0.26100773826068624
0,comp_specific,5,-0.6623961864695433,-0.7448613214083456,-0.5799310515307411,-0.5842538586727175
0,comp_specific,6,-0.34702082298488246,-0.4364342931082847,-0.25760735286148023,-0.28481143547142435
0,comp_specific,7,-0.08943812368332896,-0.19456496995114275,0.01568872258448485,-0.06067411119243519
0,adaptshrink,1,-0.4483971018641152,-0.5409236721786074,-0.355870531549623,-0.47984419726469013
0,adaptshrink,2,-0.8025797830620589,-0.8907631207274154,-0.7143964453967024,-0.7385648344140212
0,adaptshrink,3,0.4824440034667635,0.3975581559978863,0.5673298509356407,0.5430229466666565
0,adaptshrink,4,-0.2776631088325118,-0.36287884744755283,-0.19244737021747071,-0.26100773826068624
0,adaptshrink,5,-0.6652884055234867,-0.7506520585249981,-0.5799247525219753,-0.5842538586727175
0,adaptshrink,6,-0.33611317814471686,-0.42860019462675303,-0.2436261616626807,-0.28481143547142435
0,adaptshrink,7,-0.09717009065556007,-0.19987231865959898,0.005532137348478849,-0.06067411119243519
0,adaptshrink_auto,1,-0.4483971018641152,-0.573911612674606,-0.3228825910536244,-0.47984419726469013
0,adaptshrink_auto,2,-0.8025797830620589,-0.9222025946618309,-0.682956971462287,-0.7385648344140212
0,adaptshrink_auto,3,0.4824440034667635,0.36729431637065285,0.5975936905628743,0.5430229466666565
0,adaptshrink_auto,4,-0.2776631088325118,-0.39326030117701466,-0.1620659164880089,-0.26100773826068624
0,adaptshrink_auto,5,-0.6652884055234867,-0.7810862472792511,-0.5494905637677222,-0.5842538586727175
0,adaptshrink_auto,6,-0.33611317814471686,-0.46157403323324014,-0.21065232305619358,-0.28481143547142435
0,adaptshrink_auto,7,-0.09717009065556007,-0.23648812506729713,0.042147943756177,-0.06067411119243519
1,common_DL,1,0.511794867221554,0.42378930866857406,0.599800425774534,0.5801944832908739
1,common_DL,2,-0.7486215591123456,-0.8358429758244119,-0.6614001424002793,-0.6820236309017158
1,common_DL,3,-0.9087918784504694,-0.9972359913602552,-0.8203477655406836,-0.8730054407555423
1,common_DL,4,0.012929152723611392,-0.07714566912712355,0.10300397457434633,0.06937069830772365
1,common_DL,5,-0.7891694082405281,-0.8781188739830663,-0.7002199424979898,-0.7411351604299211
1,common_DL,6,-0.25028905436437965,-0.35624550686867273,-0.14433260186008653,-0.1894453646397774
1,common_DL,7,-0.5367313892633074,-0.6268863570335395,-0.4465764214930754,-0.4461278504169265
1,comp_specific,1,0.4986943961935131,0.41147610548934405,0.5859126868976821,0.5801944832908739
1,comp_specific,2,-0.7660797193064873,-0.8493744192922417,-0.682785019320733,-0.6820236309017158
1,comp_specific,3,-0.9213406582919422,-1.0191301936956627,-0.8235511228882219,-0.8730054407555423
1,comp_specific,4,0.012605223218096206,-0.07455233946333902,0.09976278589953143,0.06937069830772365
1,comp_specific,5,-0.7980837108869062,-0.8990515740075459,-0.6971158477662666,-0.7411351604299211
1,comp_specific,6,-0.2445842618128478,-0.35322700468366786,-0.13594151894202772,-0.1894453646397774
1,comp_specific,7,-0.5603402655718124,-0.6552545662974015,-0.46542596484622323,-0.4461278504169265
1,adaptshrink,1,0.5074824661795276,0.41820668486423107,0.5967582474948242,0.5801944832908739
1,adaptshrink,2,-0.7580632868508508,-0.8450271397813708,-0.6710994339203308,-0.6820236309017158
1,adaptshrink,3,-0.9162553322596769,-1.013719221400016,-0.8187914431193379,-0.8730054407555423
1,adaptshrink,4,0.016967932873433067,-0.07428982380554011,0.10822568955240625,0.06937069830772365
1,adaptshrink,5,-0.7900640576008484,-0.885080980131876,-0.6950471350698209,-0.7411351604299211
1,adaptshrink,6,-0.2473494475931021,-0.3562305565125368,-0.13846833867366737,-0.1894453646397774
1,adaptshrink,7,-0.5467397635686169,-0.6403873121869008,-0.4530922149503329,-0.4461278504169265
1,adaptshrink_auto,1,0.5074824661795276,0.41820668486423107,0.5967582474948242,0.5801944832908739
1,adaptshrink_auto,2,-0.7580632868508508,-0.8450271397813708,-0.6710994339203308,-0.6820236309017158
1,adaptshrink_auto,3,-0.9162553322596769,-1.013719221400016,-0.8187914431193379,-0.8730054407555423
1,adaptshrink_auto,4,0.016967932873433067,-0.07428982380554011,0.10822568955240625,0.06937069830772365
1,adaptshrink_auto,5,-0.7900640576008484,-0.885080980131876,-0.6950471350698209,-0.7411351604299211
1,adaptshrink_auto,6,-0.2473494475931021,-0.3562305565125368,-0.13846833867366737,-0.1894453646397774
1,adaptshrink_auto,7,-0.5467397635686169,-0.6403873121869008,-0.4530922149503329,-0.4461278504169265
2,common_DL,1,-0.42071298696637605,-0.5244948874781893,-0.3169310864545628,-0.4201300159973277
2,common_DL,2,0.11952899475943232,0.017563408517886014,0.22149458100097863,0.1463502418983874
