"ma","family","specialty","yi","se","year"
"linde2005","LOR","psychiatry",3.27420540692046,0.677401655240913,1993
"linde2005","LOR","psychiatry",-0.0666913744986726,0.3790302099568,1993
"linde2005","LOR","psychiatry",1.41388231763872,0.42649904091502,1994
"linde2005","LOR","psychiatry",0.846481200480648,0.427208383346021,1995
"linde2005","LOR","psychiatry",1.91773927208862,0.437344076523098,1996
"linde2005","LOR","psychiatry",0.683096844706444,0.417695699007899,1998
"linde2005","LOR","psychiatry",1.97110039788387,0.386072994731971,1998
"linde2005","LOR","psychiatry",0.668964344771204,0.354994287601786,1999
"linde2005","LOR","psychiatry",1.17272026082183,0.38795148715878,2000
"linde2005","LOR","psychiatry",0.707745979981098,0.347268397043424,2000
"linde2005","LOR","psychiatry",-0.0505331683872199,0.255650021158244,2000
"linde2005","LOR","psychiatry",0.784118958765672,0.481220842197014,2001
"linde2005","LOR","psychiatry",0.455832047635584,0.342096768574157,2001
"linde2005","LOR","psychiatry",-0.30705835141492,0.2668113811158,2002
"linde2005","LOR","psychiatry",0.416951911747628,0.207947180608189,2002
"nielweise2007","LOR","infectious_disease",-1.96322659906677,1.51757424897616,1996
"nielweise2007","LOR","infectious_disease",-1.39407650156195,1.1780658501488,1997
"nielweise2007","LOR","infectious_disease",-1.60620689185265,0.788252386059929,1997
"nielweise2007","LOR","infectious_disease",-2.71574254672537,1.46585066644061,1997
"nielweise2007","LOR","infectious_disease",-0.148648341687367,0.61655372701124,1998
"nielweise2007","LOR","infectious_disease",-1.05573056118484,1.12592925433081,1999
"nielweise2007","LOR","infectious_disease",-1.09284858395136,1.15968133838177,1999
"nielweise2007","LOR","infectious_disease",-1.37268870906411,1.2412597057683,1999
"nielweise2007","LOR","infectious_disease",-3.07797037179096,1.03679940563197,2000
"nielweise2007","LOR","infectious_disease",-0.624154309072994,1.2317718558085,2000
"nielweise2007","LOR","infectious_disease",-2.85346720096071,1.47165289102632,2003
"nielweise2007","LOR","infectious_disease",-1.30244005068303,1.64263275511528,2003
"nielweise2007","LOR","infectious_disease",-0.595383011794054,0.737984479294731,2004
"nielweise2007","LOR","infectious_disease",-0.674734119913068,0.518669238742307,2004
"nielweise2007","LOR","infectious_disease",-0.116202007659065,2.00447436789578,2004
"nielweise2007","LOR","infectious_disease",-1.06358925387855,1.63537492780233,2005
"nielweise2007","LOR","infectious_disease",-1.05593155755323,1.15716283443509,2005
"nielweise2007","LOR","infectious_disease",1.5114575040739,1.13197727407383,2006
"graves2010","LOR","infectious_disease",-1.39965938825702,0.394446953757359,NA
"graves2010","LOR","infectious_disease",-0.877527769188686,0.226789074680755,NA
"graves2010","LOR","infectious_disease",-0.203777620856456,0.329429370864342,NA
"graves2010","LOR","infectious_disease",-2.89378876739779,0.7639922093268,NA
"graves2010","LOR","infectious_disease",-0.32454054903724,0.225507049944261,NA
"graves2010","LOR","infectious_disease",-0.962487453959393,0.157093682622556,NA
"graves2010","LOR","infectious_disease",-0.892196137206022,0.264399750294964,NA
"graves2010","LOR","infectious_disease",-1.01656761870612,0.2754453262125,NA
"graves2010","LOR","infectious_disease",-0.945183201748566,0.267150220975369,NA
"graves2010","LOR","infectious_disease",-1.23190009908665,0.289877813180352,NA
"graves2010","LOR","infectious_disease",-0.340773909175785,0.168371653795721,NA
"graves2010","LOR","infectious_disease",-0.537332694970477,0.173572891565227,NA
"graves2010","LOR","infectious_disease",-0.765712173995357,0.182599839410478,NA
"graves2010","LOR","infectious_disease",-0.932409352116503,0.327484200184721,NA
"graves2010","LOR","infectious_disease",-0.808673693615416,0.207179851472102,NA
"graves2010","LOR","infectious_disease",-0.733361652538866,0.328947039073062,NA
"graves2010","LOR","infectious_disease",-1.26263074960691,0.394429466276287,NA
"lee2004","LOR","alternative_med",-0.130053128248198,0.360902587281908,2000
"lee2004","LOR","alternative_med",-1.62186043243266,0.555902669338597,2002
"lee2004","LOR","alternative_med",0.418368512944072,0.649461639976082,1999
"lee2004","LOR","alternative_med",0.0791509372091643,0.287186457966712,2002
"lee2004","LOR","alternative_med",-0.179468487811548,0.599552132397809,1994
"lee2004","LOR","alternative_med",-0.241162056816888,0.695533057277822,1996
"lee2004","LOR","alternative_med",-0.380542425345376,0.263951135555455,1998
"lee2004","LOR","alternative_med",-1.91238745701667,0.734196355918694,1986
"lee2004","LOR","alternative_med",0,1.43838990445615,1996
"lee2004","LOR","alternative_med",-1.09308741273614,0.53579971977682,1993
"lee2004","LOR","alternative_med",-1.30210226989954,0.5252260758509,1999
"lee2004","LOR","alternative_med",-0.453093157097419,0.681404963676222,2000
"lee2004","LOR","alternative_med",-3.09903184339179,1.08177140143171,1996
"lee2004","LOR","alternative_med",-1.65999019159693,0.478917826792897,2002
"lee2004","LOR","alternative_med",-1.16871565443909,0.373297626305891,2002
"lee2004","LOR","alternative_med",0.160956734296258,0.315495348051678,2001
"laopaiboon2015","LOR","pulmonology",-0.451985123743057,0.660297341240839,1991
"laopaiboon2015","LOR","pulmonology",2.81042754812963,0.762112621757099,1995
"laopaiboon2015","LOR","pulmonology",-0.777704568588008,0.211872749765442,1996
"laopaiboon2015","LOR","pulmonology",-0.746257005873893,0.563659115730493,1991
"laopaiboon2015","LOR","pulmonology",-0.419853845560264,0.620158264713069,2001
"laopaiboon2015","LOR","pulmonology",1.20039498297805,0.857110854497294,1996
"laopaiboon2015","LOR","pulmonology",0.352939907189704,0.605499936644113,1998
"laopaiboon2015","LOR","pulmonology",0.0659579677917974,0.737566179045619,1993
"laopaiboon2015","LOR","pulmonology",-0.563011376936561,0.75375037561042,1998
"laopaiboon2015","LOR","pulmonology",-1.79175946922805,1.13651514141549,1992
"laopaiboon2015","LOR","pulmonology",1.05605267424931,0.890773967328169,1993
"laopaiboon2015","LOR","pulmonology",-1.75514972361549,1.57261374512601,1995
"laopaiboon2015","LOR","pulmonology",-0.480585738576272,1.24402266266269,1999
"laopaiboon2015","LOR","pulmonology",0.139573707080485,0.529095308336117,1996
"laopaiboon2015","LOR","pulmonology",2.22254238532051,0.804235582273547,2002
"hahn2001","LOR","pediatrics",-0.292136422801161,0.766873678056066,NA
"hahn2001","LOR","pediatrics",0,2.02684683883813,NA
"hahn2001","LOR","pediatrics",-0.463535990237976,0.237044764668351,NA
"hahn2001","LOR","pediatrics",-1.01526974299202,0.489744900315914,NA
"hahn2001","LOR","pediatrics",0.182321556793955,0.646489534291715,NA
"hahn2001","LOR","pediatrics",-2.13470422035489,1.07103516493889,NA
"hahn2001","LOR","pediatrics",0,2.02210011841375,NA
"hahn2001","LOR","pediatrics",-0.182321556793955,0.448904390171394,NA
"hahn2001","LOR","pediatrics",-1.29098418131557,0.817523183673806,NA
"hahn2001","LOR","pediatrics",-0.0938187552176544,2.01559857896223,NA
"hahn2001","LOR","pediatrics",-0.86903784702361,1.66807219477485,NA
"hahn2001","LOR","pediatrics",-0.336348543133518,0.254150110971793,NA
"hackshaw1998","LOR","oncology",0.165514438477573,0.137028776120449,1981
"hackshaw1998","LOR","oncology",0.371563556432483,0.181780193931539,1984
"hackshaw1998","LOR","oncology",0.703097511413113,0.734980180237841,1988
"hackshaw1998","LOR","oncology",0.182321556793955,0.176826509575534,1997
"hackshaw1998","LOR","oncology",-0.287682072451781,0.282233332726684,1982
"hackshaw1998","LOR","oncology",0.727548607277278,0.476781492583848,1983
"hackshaw1998","LOR","oncology",0.756121979721334,0.298197187624197,1983
"hackshaw1998","LOR","oncology",-0.22314355131421,0.438952848398414,1984
"hackshaw1998","LOR","oncology",-0.23572233352107,0.58225110350998,1984
"hackshaw1998","LOR","oncology",0.698134722070984,0.313155236965253,1985
"hackshaw1998","LOR","oncology",0.207014169384326,0.213437458234338,1985
"hackshaw1998","LOR","oncology",0.182321556793955,0.481404164545202,1985
"hackshaw1998","LOR","oncology",0.418710334858185,0.282210775873717,1986
"hackshaw1998","LOR","oncology",0.0295588022415444,0.466256393706904,1986
"hackshaw1998","LOR","oncology",0.438254930931155,0.277413002648917,1987
"hackshaw1998","LOR","oncology",0.0295588022415444,0.267398136728312,1987
"hackshaw1998","LOR","oncology",0.85015092936961,0.54089349419797,1987
"hackshaw1998","LOR","oncology",0.500775287912489,0.180104157169875,1987
"hackshaw1998","LOR","oncology",0.173953307123438,0.190455629063185,1987
"hackshaw1998","LOR","oncology",0.418710334858185,0.695594164597768,1987
"hackshaw1998","LOR","oncology",0.770108221696074,0.351875264720103,1988
"hackshaw1998","LOR","oncology",0.0769610411361284,0.266618063383033,1988
"hackshaw1998","LOR","oncology",0.936093359170335,0.631027284159873,1988
"hackshaw1998","LOR","oncology",0.482426149244293,0.299371214496224,1990
"hackshaw1998","LOR","oncology",0.0582689081239758,0.183629758842489,1990
"hackshaw1998","LOR","oncology",-0.23572233352107,0.127001932730924,1990
"hackshaw1998","LOR","oncology",-0.301105092783922,0.424539130629453,1991
"hackshaw1998","LOR","oncology",0.819779831493311,0.563158701312871,1991
"hackshaw1998","LOR","oncology",-0.0304592074847086,0.112012700838018,1992
"hackshaw1998","LOR","oncology",0.470003629245736,0.337188808163865,1992
"hackshaw1998","LOR","oncology",0.173953307123438,0.298892590099799,1993
"hackshaw1998","LOR","oncology",0.506817602368452,0.419506370382897,1993
"hackshaw1998","LOR","oncology",0.231111720963387,0.100145131841384,1994
"hackshaw1998","LOR","oncology",0.0953101798043249,0.293622812272116,1995
"hackshaw1998","LOR","oncology",0.506817602368452,0.199687174209307,1995
"hackshaw1998","LOR","oncology",0.148420005118273,0.190787199700686,1996
"hackshaw1998","LOR","oncology",0.104360015324243,0.257719821942313,1996
"craft2003","COR","psychology",-0.618381313574464,0.0848188929679971,NA
"craft2003","COR","psychology",-0.522984277591344,0.0848188929679971,NA
"craft2003","COR","psychology",0.792813631870191,0.0848188929679971,NA
"craft2003","COR","psychology",0.510070336613307,0.0848188929679971,NA
"craft2003","COR","psychology",-0.400059650056057,0.0848188929679971,NA
"craft2003","COR","psychology",-0.497311287572031,0.0848188929679971,NA
"craft2003","COR","psychology",0.590145159841189,0.171498585142509,NA
"craft2003","COR","psychology",-0.120581028408444,0.171498585142509,NA
"craft2003","COR","psychology",0.0300090048631265,0.171498585142509,NA
"craft2003","COR","psychology",0.576339754969193,0.171498585142509,NA
"craft2003","COR","psychology",-0.522984277591344,0.171498585142509,NA
"craft2003","COR","psychology",-0.423648930193602,0.171498585142509,NA
"craft2003","COR","psychology",0.472230804420426,0.277350098112615,NA
"craft2003","COR","psychology",0.497311287572031,0.277350098112615,NA
"craft2003","COR","psychology",0.810743125475137,0.277350098112615,NA
"craft2003","COR","psychology",-0.41180003447869,0.301511344577764,NA
"craft2003","COR","psychology",-0.171666663500579,0.301511344577764,NA
"craft2003","COR","psychology",0.192337169219545,0.301511344577764,NA
"craft2003","COR","psychology",0.21317134656486,0.301511344577764,NA
"craft2003","COR","psychology",-0.604155602962267,0.301511344577764,NA
"craft2003","COR","psychology",-0.459896681212679,0.301511344577764,NA
"craft2003","COR","psychology",0.100335347731076,0.154303349962092,NA
"craft2003","COR","psychology",0.320545409301946,0.154303349962092,NA
"craft2003","COR","psychology",-0.171666663500579,0.154303349962092,NA
"craft2003","COR","psychology",0.234189466759367,0.101534616513362,NA
"craft2003","COR","psychology",0.0801713250375897,0.101534616513362,NA
"craft2003","COR","psychology",0.562729769352149,0.101534616513362,NA
"craft2003","COR","psychology",0.484700278594052,0.101534616513362,NA
"craft2003","COR","psychology",-0.298566263660178,0.101534616513362,NA
"craft2003","COR","psychology",-0.472230804420426,0.101534616513362,NA
"craft2003","COR","psychology",-0.576339754969193,0.144337567297406,NA
"craft2003","COR","psychology",-0.459896681212679,0.144337567297406,NA
"craft2003","COR","psychology",0.161386696131526,0.144337567297406,NA
"craft2003","COR","psychology",0.647522844827373,0.144337567297406,NA
"craft2003","COR","psychology",-0.181982688600706,0.144337567297406,NA
"craft2003","COR","psychology",-0.266108406873654,0.144337567297406,NA
"craft2003","COR","psychology",0.140925576070494,0.0894427190999916,NA
"craft2003","COR","psychology",0.0200026673068496,0.0894427190999916,NA
"craft2003","COR","psychology",0.130739850028878,0.0894427190999916,NA
"craft2003","COR","psychology",0.632833186665638,0.0894427190999916,NA
"craft2003","COR","psychology",-0.590145159841189,0.0894427190999916,NA
"craft2003","COR","psychology",-0.2768638226551,0.0894427190999916,NA
"craft2003","COR","psychology",-0.0100003333533348,0.122169444356305,NA
"craft2003","COR","psychology",-0.161386696131526,0.122169444356305,NA
"craft2003","COR","psychology",0.447692023527421,0.122169444356305,NA
"craft2003","COR","psychology",0.725005087752999,0.122169444356305,NA
"craft2003","COR","psychology",-0.497311287572031,0.122169444356305,NA
"craft2003","COR","psychology",-0.604155602962267,0.122169444356305,NA
"craft2003","COR","psychology",-0.2768638226551,0.192450089729875,NA
"craft2003","COR","psychology",-0.130739850028878,0.192450089729875,NA
"craft2003","COR","psychology",0.151140435936467,0.192450089729875,NA
"craft2003","COR","psychology",0.741416144081269,0.192450089729875,NA
"craft2003","COR","psychology",-0.829114038301766,0.192450089729875,NA
"craft2003","COR","psychology",-0.887183863258093,0.192450089729875,NA
"cohen1981","COR","education",0.829114038301766,0.377964473009227,NA
"cohen1981","COR","education",0.632833186665638,0.242535625036333,NA
"cohen1981","COR","education",0.234189466759367,0.316227766016838,NA
"cohen1981","COR","education",0.758173744684044,0.229415733870562,NA
"cohen1981","COR","education",0.536060336610567,0.2,NA
"cohen1981","COR","education",-0.0400213538367682,0.333333333333333,NA
"cohen1981","COR","education",0.536060336610567,0.333333333333333,NA
"cohen1981","COR","education",0.342828254415394,0.174077655955698,NA
"cohen1981","COR","education",0.662462707371799,0.25,NA
"cohen1981","COR","education",0.181982688600706,0.333333333333333,NA
"cohen1981","COR","education",-0.110446915790097,0.174077655955698,NA
"cohen1981","COR","education",0.2768638226551,0.117851130197758,NA
"cohen1981","COR","education",0.266108406873654,0.182574185835055,NA
"cohen1981","COR","education",0.423648930193602,0.0920574617898323,NA
